Datetime,user.screen_name,id_str,text,Sentiment,Known_Pumper,Price_Region,Inflection_Point
2021-03-23 15:55:47+00:00,JacerJulian,1374389419906502657a,RT @Kshitij98081418: $CERPQ even when I’m at work I add more of this baby cause Ik for sure guaranteed that ima quit my mf job cause of thi…,1,0,-1,
2021-03-23 16:08:33+00:00,JoeDTrader,1374392632474890250a,RT @Kshitij98081418: $CERPQ even when I’m at work I add more of this baby cause Ik for sure guaranteed that ima quit my mf job cause of thi…,1,1,-1,
2021-03-23 16:37:27+00:00,AngryRed316,1374399905066741770a,$cerpq I definitely wouldn’t want to be out of the bag when the RM happens https://t.co/ILcAOEBNT0,1,0,-1,
2021-03-23 16:57:24+00:00,ZZach1958,1374404927628275716a,@LV_train $cerpq,0,0,-1,
2021-03-23 17:04:27+00:00,Candy_OTC,1374406700967419912a,$CERPQ https://t.co/lE587sdeYx,0,1,-1,
2021-03-23 17:05:25+00:00,arkofthe90s,1374406946271363072a,RT @AngryRed316: $cerpq I definitely wouldn’t want to be out of the bag when the RM happens,1,0,-1,
2021-03-23 17:11:22+00:00,JacerJulian,1374408441964285958a,RT @AngryRed316: $cerpq I definitely wouldn’t want to be out of the bag when the RM happens,1,0,-1,
2021-03-23 17:27:52+00:00,LEBRONDO2,1374412594325295104a,RT @AngryRed316: $cerpq I definitely wouldn’t want to be out of the bag when the RM happens,1,0,-1,
2021-03-23 17:35:44+00:00,ArturoEspina3,1374414572493312011a,"RT @AngryRed316: Red day. My main longs ALL had pullback today $CAVR, $ILUS, $MJLB and $CERPQ. Was able to come out positive in dah trading…",-1,0,-1,
2021-03-23 18:37:02+00:00,Kshitij98081418,1374430001374789645a,My plays for the day are $CERPQ $HIRU and $PACV.  $CERPQ is a behemoth... no intro needed! $PACV way oversold cause… https://t.co/h60rVSk8cx,1,1,-1,
2021-03-23 18:45:51+00:00,Candy_OTC,1374432218047676418a,"$CERPQ The weak are exiting into stronger hands. That's cool. Those who await the filings are PAYtiently holding, a… https://t.co/HWTCqdwplF",1,1,-1,
2021-03-23 18:47:28+00:00,JacerJulian,1374432625692078095a,RT @Kshitij98081418: My plays for the day are $CERPQ $HIRU and $PACV.  $CERPQ is a behemoth... no intro needed! $PACV way oversold cause co…,1,0,-1,
2021-03-23 18:47:50+00:00,JacerJulian,1374432717006196741a,"RT @Candy_OTC: $CERPQ The weak are exiting into stronger hands. That's cool. Those who await the filings are PAYtiently holding, and/or acc…",1,0,-1,
2021-03-23 19:06:50+00:00,netineti_invest,1374437500228227081a,"My two lotto plays:
$aiabf
$cerpq",0,0,-1,
2021-03-23 20:12:23+00:00,MorganTreaster,1374453996501405703a,@newb_trade About even. $CERPQ holding me back but waiting for catalyst to come out and confirm merger,1,0,-1,
2021-03-23 20:49:51+00:00,MorganTreaster,1374463425993056257a,"@newb_trade $CERPQ was acquired by Hong Yuan Holdings https://t.co/neVzuRbYwq
https://t.co/9BdBjKSSg0 they have ove… https://t.co/9CxDuIHEU0",0,0,-1,
2021-03-23 20:55:44+00:00,TuViciouz,1374464906511011844a,Forgot to remove an old stop loss on $CERPQ. That’s gonna be a big rip soon. Still a 300% profit but I was long hold on it 😩,1,0,-1,
2021-03-23 22:02:58+00:00,JacerJulian,1374481827080011781a,"RT @MorganTreaster: @newb_trade $CERPQ was acquired by Hong Yuan Holdings https://t.co/neVzuRbYwq
https://t.co/9BdBjKSSg0 they have over $5…",0,0,-1,
2021-03-24 02:32:10+00:00,REALYODAPOOL,1374549570013773825a,"If this gets 10 likes I'll post a picture of mah boob🤪
$RMRK $HPNN $CERPQ $VGID https://t.co/bc0LIZUFXA",0,0,-1,
2021-03-24 02:43:04+00:00,vasquez_randi,1374552316326641668a,RT @AngryRed316: $cerpq I definitely wouldn’t want to be out of the bag when the RM happens,1,0,-1,
2021-03-24 04:25:17+00:00,REALYODAPOOL,1374578037770047491a,"Well, here ya go STOCKNOCKERS!🤪🤪🤪
$RMRK $HPNN $CERPQ $VGID https://t.co/DHFuJ7IGmv https://t.co/wuypsDHlFE",1,0,-1,
2021-03-24 04:25:44+00:00,majed_g6,1374578153352466438a,@FSTrades $cerpq,0,0,-1,
2021-03-24 05:01:59+00:00,vasquez_randi,1374587274197880832a,"RT @MorganTreaster: @newb_trade $CERPQ was acquired by Hong Yuan Holdings https://t.co/neVzuRbYwq
https://t.co/9BdBjKSSg0 they have over $5…",0,0,-1,
2021-03-24 08:38:55+00:00,DivintyMary,1374641867220865024a,@REALYODAPOOL $CERPQ https://t.co/KSbfkxc92w,0,0,-1,
2021-03-24 08:56:51+00:00,DivintyMary,1374646380724023296a,@REALYODAPOOL 8K on $CERPQ 🙏,1,0,-1,
2021-03-24 09:08:31+00:00,alohamulah,1374649317202354179a,"$CERPQ MEGA SHORTSQUEEZE 🚀🤯

JOIN THE FUN TO DOLLAR LAND! 

$MDMP $TGGI $FONU $AABB $UAMM $AURI $DRNK $DLPN $VRCFF… https://t.co/yWt3BSzOFD",1,0,-1,
2021-03-24 09:33:22+00:00,alohamulah,1374655569844264965a,$MDMP $TGGI $FONU $AABB $UAMM $AURI $DRNK $DLPN $VRCFF $PVDG $MDMP $FTXP $SMAA $HCMC $NWGC $WDLF $AMC $VBHI $GMPW… https://t.co/fhEibNmCpj,0,0,-1,
2021-03-24 10:31:44+00:00,JacerJulian,1374670258275979269a,"RT @alohamulah: $CERPQ MEGA SHORTSQUEEZE 🚀🤯

JOIN THE FUN TO DOLLAR LAND! 

$MDMP $TGGI $FONU $AABB $UAMM $AURI $DRNK $DLPN $VRCFF $PVDG $M…",1,0,-1,
2021-03-24 10:32:10+00:00,JacerJulian,1374670367453704193a,RT @DivintyMary: @REALYODAPOOL 8K on $CERPQ 🙏,1,0,-1,
2021-03-24 11:27:35+00:00,madding_robert,1374684313560739842a,RT @JoeDTrader: $cerpq we’re talking just days to go til’ the final reveal. I’m stoked🤑🤑🤑 https://t.co/xV3sjK3b6o,1,0,-1,
2021-03-24 14:58:26+00:00,ZZach1958,1374737377906851843a,"$cerpq $ihai Add at dip and hold for multidollar land.
$tsnpd $enzc $sirc $imtl $tggi $eeenf $mdmp $aabb",1,0,-1,
2021-03-24 15:59:19+00:00,arkofthe90s,1374752699904708610a,$CERPQ good things come to those that wait 🤑,1,0,-1,
2021-03-24 16:09:43+00:00,AngryRed316,1374755315191840773a,"RT @alohamulah: $CERPQ MEGA SHORTSQUEEZE 🚀🤯

JOIN THE FUN TO DOLLAR LAND! 

$MDMP $TGGI $FONU $AABB $UAMM $AURI $DRNK $DLPN $VRCFF $PVDG $M…",1,0,-1,
2021-03-24 16:10:12+00:00,Patrick68015463,1374755438449790976a,"RT @alohamulah: $CERPQ MEGA SHORTSQUEEZE 🚀🤯

JOIN THE FUN TO DOLLAR LAND! 

$MDMP $TGGI $FONU $AABB $UAMM $AURI $DRNK $DLPN $VRCFF $PVDG $M…",1,0,-1,
2021-03-24 16:13:06+00:00,AngryRed316,1374756164542533634a,$cerpq ON THE MOVE! They have the tendency of doing well when OTC market is struggling https://t.co/REBUCN8290,1,0,-1,
2021-03-24 16:16:29+00:00,Patrick68015463,1374757017416577033a,RT @AngryRed316: $cerpq ON THE MOVE! They have the tendency of doing well when OTC market is struggling https://t.co/REBUCN8290,1,0,-1,
2021-03-24 16:16:34+00:00,arkofthe90s,1374757039642013699a,RT @AngryRed316: $cerpq ON THE MOVE! They have the tendency of doing well when OTC market is struggling https://t.co/REBUCN8290,1,0,-1,
2021-03-24 16:17:41+00:00,LV_train,1374757318395564034a,$cerpq https://t.co/4zrCZISgsl,0,0,-1,
2021-03-24 16:17:52+00:00,arkofthe90s,1374757366890074112a,@Jcazz17 $CERPQ,0,0,-1,
2021-03-24 16:24:38+00:00,Laidback2007,1374759069706256388a,$Cerpq this is gone get tasty going into next week 😋,1,0,-1,
2021-03-24 16:27:11+00:00,vasquez_randi,1374759712365891584a,RT @AngryRed316: $cerpq ON THE MOVE! They have the tendency of doing well when OTC market is struggling https://t.co/REBUCN8290,1,0,-1,
2021-03-24 16:27:14+00:00,vasquez_randi,1374759725020147714a,RT @arkofthe90s: $CERPQ good things come to those that wait 🤑,1,0,-1,
2021-03-24 16:27:20+00:00,vasquez_randi,1374759750425059332a,"RT @alohamulah: $CERPQ MEGA SHORTSQUEEZE 🚀🤯

JOIN THE FUN TO DOLLAR LAND! 

$MDMP $TGGI $FONU $AABB $UAMM $AURI $DRNK $DLPN $VRCFF $PVDG $M…",1,0,-1,
2021-03-24 16:33:32+00:00,arkofthe90s,1374761307979669511a,RT @LV_train: $cerpq https://t.co/4zrCZISgsl,0,0,-1,
2021-03-24 16:44:29+00:00,Candy_OTC,1374764065675952139a,$CERPQ Interesting today. HongYuan Holdings Group. 💵,0,1,-1,
2021-03-24 16:49:53+00:00,JacerJulian,1374765424500297728a,RT @Candy_OTC: $CERPQ Interesting today. HongYuan Holdings Group. 💵,1,0,-1,
2021-03-24 16:50:23+00:00,Laidback2007,1374765548890947585a,RT @Candy_OTC: $CERPQ Interesting today. HongYuan Holdings Group. 💵,1,0,-1,
2021-03-24 17:08:28+00:00,Kshitij98081418,1374770098397798401a,So you’re telling me in this blood red market my main stocks are green by 20% each!! Wait what could I be doing rig… https://t.co/CvN8zT9Utf,1,1,-1,
2021-03-24 17:10:36+00:00,JacerJulian,1374770636464168963a,RT @Kshitij98081418: So you’re telling me in this blood red market my main stocks are green by 20% each!! Wait what could I be doing right?…,1,0,-1,
2021-03-24 17:51:35+00:00,netineti_invest,1374780948936527877a,Me waiting for $cerpq https://t.co/OVzxRW0H9X,0,0,-1,
2021-03-24 18:15:36+00:00,JacerJulian,1374786993205309440a,RT @Laidback2007: $Cerpq this is gone get tasty going into next week 😋,1,0,-1,
2021-03-24 18:51:50+00:00,ZZach1958,1374796111836237833a,@netineti_invest $cerpq Loading,1,0,-1,
2021-03-24 18:52:44+00:00,mainsqueeze143,1374796338035105793a,"$FONU expect to see a $DCGD $GRNF run to $1.00's float getting  🔒 again 
$PVDG
$QEDN
$CATV
$AMPG
$ABCE 
$SLNX
$FDFT… https://t.co/ghBiWug7Ei",1,0,-1,
2021-03-24 19:12:59+00:00,ArturoEspina3,1374801435032915968a,"RT @alohamulah: $CERPQ MEGA SHORTSQUEEZE 🚀🤯

JOIN THE FUN TO DOLLAR LAND! 

$MDMP $TGGI $FONU $AABB $UAMM $AURI $DRNK $DLPN $VRCFF $PVDG $M…",1,0,-1,
2021-03-24 20:04:21+00:00,PowellKeif,1374814363240947712a,@AlexDelarge6553 $rmrk $wtii $cerpq &lt;3333,0,1,-1,
2021-03-24 20:06:01+00:00,Candy_OTC,1374814782025502724a,"$CERPQ Microscopic 6.5 market cap for a company that was acquired by (SEC Form 10, filed 3/1/21) billion $ assets H… https://t.co/FsN0xz16oR",1,1,-1,
2021-03-24 20:06:13+00:00,Cast1923,1374814830209589248a,@AlexDelarge6553 Did very good on $WTII $RMRK $CERPQ all green today 🤑,1,0,-1,
2021-03-24 20:06:31+00:00,Patrick68015463,1374814906797723658a,"RT @Candy_OTC: $CERPQ Microscopic 6.5 market cap for a company that was acquired by (SEC Form 10, filed 3/1/21) billion $ assets Hongyuan H…",1,0,-1,
2021-03-24 20:09:27+00:00,JacerJulian,1374815645703921665a,"RT @Candy_OTC: $CERPQ Microscopic 6.5 market cap for a company that was acquired by (SEC Form 10, filed 3/1/21) billion $ assets Hongyuan H…",1,0,-1,
2021-03-24 20:21:45+00:00,Patrick68015463,1374818740416753668a,"$RMRK, $WTII, $CERPQ  my Green Rangers of the day! https://t.co/cDqN4iT4A7",1,0,-1,
2021-03-24 20:40:25+00:00,PowellKeif,1374823440415268866a,@AngryRed316 $rmrk $wtii $cerpq greeeeen &lt;333,1,1,-1,
2021-03-24 20:47:53+00:00,SynergisticMomo,1374825318477877255a,"@MentalHealthVR Also, $CERPQ and $RMRK",0,1,-1,
2021-03-24 21:32:36+00:00,Cast1923,1374836571275292677a,Wanna be GREEN? Buy real stocks like $RMRK $WTII $CERPQ These are actually REAL company's with REAL news coming and… https://t.co/oQFO0Gw2tY,1,0,-1,
2021-03-25 03:24:19+00:00,subpennystonks,1374925085610450955a,@ZGreenOTC $cerpq,0,0,-1,
2021-03-25 03:25:28+00:00,sketch123456,1374925375050948610a,@ZGreenOTC $CERPQ   best hidden gem out there IMO,1,0,-1,
2021-03-25 05:39:08+00:00,alohamulah,1374959010617589761a,RT @sketch123456: @ZGreenOTC $CERPQ   best hidden gem out there IMO,1,0,-1,
2021-03-25 05:39:32+00:00,alohamulah,1374959112325267458a,RT @Laidback2007: $Cerpq this is gone get tasty going into next week 😋,1,0,-1,
2021-03-25 12:03:24+00:00,JoeDTrader,1375055713614000129a,$cerpq IMO your impatience will cost you millions💯 https://t.co/9XGVbQSw7L,1,1,-1,
2021-03-25 12:04:02+00:00,vasquez_randi,1375055876730523655a,RT @JoeDTrader: $cerpq IMO your impatience will cost you millions💯 https://t.co/9XGVbQSw7L,1,0,-1,
2021-03-25 12:18:16+00:00,andreamax79,1375059457810558978a,RT @JoeDTrader: $cerpq IMO your impatience will cost you millions💯 https://t.co/9XGVbQSw7L,1,0,-1,
2021-03-25 12:20:14+00:00,PowellKeif,1375059949852766211a,$cerpq 😏 https://t.co/bUNnserFdm,1,1,-1,
2021-03-25 12:20:43+00:00,900lbP,1375060073769226242a,"@ZGreenOTC Good Morning,

$CERPQ Hong Yuan Group $5B entity that is Beijing 2022 Olympics exclusive Warehouse Stora… https://t.co/jIntH1RmXI",0,0,-1,
2021-03-25 13:49:41+00:00,arkofthe90s,1375082464352169992a,@wsbmod $CERPQ,0,0,-1,
2021-03-25 13:50:26+00:00,arkofthe90s,1375082652668108809a,"RT @900lbP: @ZGreenOTC Good Morning,

$CERPQ Hong Yuan Group $5B entity that is Beijing 2022 Olympics exclusive Warehouse Storage Services…",0,0,-1,
2021-03-25 13:52:06+00:00,MorganTreaster,1375083070949298184a,"*sees stocks are mostly red again today* 
“Welp see ya later ✌🏽”
$WDLF $VMHG $CERPQ $HPNN $EEENF https://t.co/8e9OfPUqYU",-1,0,-1,
2021-03-25 13:55:23+00:00,LV_train,1375083895239151619a,$cerpq we just need to break the .30 wall and blue sky ahead,1,0,-1,
2021-03-25 14:16:12+00:00,Candy_OTC,1375089135912955906a,$CERPQ $EEENF #Catalysts 💰,1,1,-1,
2021-03-25 14:19:09+00:00,biggainsbigbens,1375089876949823488a,"Who keeps selling $UATG on the ask?
That’s a special kind of stupid all you selling on the ask it’s stupid!
Anythin… https://t.co/I4l7xPusru",-1,0,-1,
2021-03-25 14:20:31+00:00,ZZach1958,1375090220559896581a,@900lbP @ZGreenOTC $cerpq Beast to wake up,1,0,-1,
2021-03-25 14:21:30+00:00,SwingTradeOTC,1375090471148617731a,20 DMA Support today: $MTVX $AXXA $VRCFF $ADHC $CERPQ $CEOS $AHFD $EXMT $PBHG $PRPM $STWC $CRBTF $HITIF $TGRR… https://t.co/NwgLt38cXa,0,0,-1,
2021-03-25 14:36:03+00:00,REALYODAPOOL,1375094130439782400a,"Ah yes, The Neverending Dip
#everystockrightnowiown
$VBHI $RMRK $CERPQ $HPNN
🙄 https://t.co/mAlKx4HNLi",-1,0,-1,
2021-03-25 16:13:33+00:00,JacerJulian,1375118667701088256a,"RT @900lbP: @ZGreenOTC Good Morning,

$CERPQ Hong Yuan Group $5B entity that is Beijing 2022 Olympics exclusive Warehouse Storage Services…",0,0,-1,
2021-03-25 16:13:41+00:00,JacerJulian,1375118702388015106a,RT @JoeDTrader: $cerpq IMO your impatience will cost you millions💯 https://t.co/9XGVbQSw7L,1,0,-1,
2021-03-25 16:43:58+00:00,RamboInvesting,1375126322469601286a,"LONG : $ILUS $LTNC $SPG $GNGR $MJLB $BFCH $IVR $FUBO $MMEDF $MMMW $CBDY $CERPQ $VGID $PVDG $WRFX 

My fav tickers ! What’s yours 😄",1,0,-1,
2021-03-25 17:01:29+00:00,SynergisticMomo,1375130731060592643a,$WTII So what is the point of having a CAGE code if they don’t already have gov’t contracts? And international pate… https://t.co/gLvHyfTaqj,1,1,-1,
2021-03-25 17:06:22+00:00,WalterWhiteOTC2,1375131958397837313a,RT @SynergisticMomo: $WTII So what is the point of having a CAGE code if they don’t already have gov’t contracts? And international patents…,1,0,-1,
2021-03-25 17:06:46+00:00,Roger78821145,1375132058406711297a,"RT @RamboInvesting: LONG : $ILUS $LTNC $SPG $GNGR $MJLB $BFCH $IVR $FUBO $MMEDF $MMMW $CBDY $CERPQ $VGID $PVDG $WRFX 

My fav tickers ! Wha…",0,0,-1,
2021-03-25 17:07:59+00:00,ItsHondaOTC,1375132364767178754a,RT @SynergisticMomo: $WTII So what is the point of having a CAGE code if they don’t already have gov’t contracts? And international patents…,0,0,-1,
2021-03-25 17:15:01+00:00,jared_genest,1375134137401638915a,RT @SynergisticMomo: $WTII So what is the point of having a CAGE code if they don’t already have gov’t contracts? And international patents…,0,0,-1,
2021-03-25 17:19:29+00:00,JacerJulian,1375135259818254341a,RT @sketch123456: @ZGreenOTC $CERPQ   best hidden gem out there IMO,1,0,-1,
2021-03-25 17:19:58+00:00,JacerJulian,1375135382333874176a,RT @PowellKeif: $cerpq 😏,1,0,-1,
2021-03-25 17:28:06+00:00,Philips90332531,1375137430014058497a,"RT @RamboInvesting: LONG : $ILUS $LTNC $SPG $GNGR $MJLB $BFCH $IVR $FUBO $MMEDF $MMMW $CBDY $CERPQ $VGID $PVDG $WRFX 

My fav tickers ! Wha…",1,0,-1,
2021-03-25 17:46:53+00:00,AngryRed316,1375142156596359176a,"RT @Candy_OTC: $CERPQ Microscopic 6.5 market cap for a company that was acquired by (SEC Form 10, filed 3/1/21) billion $ assets Hongyuan H…",1,0,-1,
2021-03-25 17:47:29+00:00,AlanDon31728112,1375142305733038080a,"RT @RamboInvesting: LONG : $ILUS $LTNC $SPG $GNGR $MJLB $BFCH $IVR $FUBO $MMEDF $MMMW $CBDY $CERPQ $VGID $PVDG $WRFX 

My fav tickers ! Wha…",1,0,-1,
2021-03-25 17:52:47+00:00,Patrick68015463,1375143639479951361a,RT @SynergisticMomo: $WTII So what is the point of having a CAGE code if they don’t already have gov’t contracts? And international patents…,0,0,-1,
2021-03-25 18:46:50+00:00,inn2010,1375157242631180290a,RT @SynergisticMomo: $WTII So what is the point of having a CAGE code if they don’t already have gov’t contracts? And international patents…,0,0,-1,
2021-03-25 19:02:02+00:00,nayyar_archit,1375161067249180673a,"@JacerJulian @vasquez_randi Yes sir, it's very near now, $CERPQ $10 incoming imo shortly",0,0,-1,
2021-03-25 19:18:33+00:00,PennyKing130,1375165225960357893a,RT @SynergisticMomo: $WTII So what is the point of having a CAGE code if they don’t already have gov’t contracts? And international patents…,0,0,-1,
2021-03-25 19:20:36+00:00,JacerJulian,1375165742362976258a,"RT @nayyar_archit: @JacerJulian @vasquez_randi Yes sir, it's very near now, $CERPQ $10 incoming imo shortly",1,0,-1,
2021-03-25 19:24:05+00:00,don63342419,1375166616216866816a,"RT @RamboInvesting: LONG : $ILUS $LTNC $SPG $GNGR $MJLB $BFCH $IVR $FUBO $MMEDF $MMMW $CBDY $CERPQ $VGID $PVDG $WRFX 

My fav tickers ! Wha…",1,0,-1,
2021-03-25 19:45:49+00:00,nayyar_archit,1375172088365912064a,"He knows it, time you all snagged some, barely any shares avaliable, $CERPQ --&gt; Hongyuan almost here, $10 knock kno… https://t.co/o83f5cPFr0",1,0,-1,
2021-03-25 20:03:00+00:00,arkofthe90s,1375176411556708353a,$CERPQ $ADTX $REOS $HCMC. These 4 stocks can make u $____$ @stoolpresidente @WSBChairman @chamath #dogecoin #btc   … https://t.co/yBe0EevI9g,1,0,-1,
2021-03-25 20:03:16+00:00,arkofthe90s,1375176475909914626a,$CERPQ $ADTX $REOS $HCMC. These 4 stocks can make u $____$ @stoolpresidente @WSBChairman @chamath #dogecoin #btc   … https://t.co/Shr4L8kIFS,1,0,-1,
2021-03-25 20:04:20+00:00,arkofthe90s,1375176746278940672a,"$REOS be on the move 👀 
$CERPQ sleeping giant
$ADTX covid play in action
$HCMC just watch 😏 https://t.co/JJmdblvj8X",1,0,-1,
2021-03-25 20:40:29+00:00,netineti_invest,1375185843053285384a,"RT @Candy_OTC: $CERPQ Microscopic 6.5 market cap for a company that was acquired by (SEC Form 10, filed 3/1/21) billion $ assets Hongyuan H…",1,0,-1,
2021-03-25 21:07:22+00:00,JacerJulian,1375192608398434304a,"RT @nayyar_archit: He knows it, time you all snagged some, barely any shares avaliable, $CERPQ --&gt; Hongyuan almost here, $10 knock knock, $…",1,0,-1,
2021-03-25 22:00:12+00:00,mainsqueeze143,1375205905520754691a,"$FONU expect to see a $DCGD $GRNF run to $1.00's float getting  🔒 again 
$PVDG
$QEDN
$CATV
$AMPG
$ABCE 
$SLNX
$FDFT… https://t.co/1avRC1gNEo",1,0,-1,
2021-03-25 22:21:26+00:00,nayyar_archit,1375211248233586688a,That report drops sooner $CERPQ https://t.co/eIJJgvdO7n,0,0,-1,
2021-03-25 22:42:21+00:00,JacerJulian,1375216511619530752a,RT @nayyar_archit: That report drops sooner $CERPQ,0,0,-1,
2021-03-26 02:09:20+00:00,Candy_OTC,1375268602937548802a,RT @JoeDTrader: $cerpq IMO your impatience will cost you millions💯 https://t.co/9XGVbQSw7L,1,1,-1,
2021-03-26 02:12:24+00:00,nayyar_archit,1375269371832987648a,"Naa bro no one's dumping $CERPQ, we love millions, $66/share, if anyone wants to dump they can find us all at the b… https://t.co/60BLqn8oTi",1,0,-1,
2021-03-26 02:44:19+00:00,DivintyMary,1375277406466940928a,"$CERPQ Give me some more!

https://t.co/fdWJ5Aiuyg

We just need VOLUME$$$$$ https://t.co/1bgOgL3btW",1,0,-1,
2021-03-26 02:52:06+00:00,JacerJulian,1375279366003810306a,"RT @nayyar_archit: Naa bro no one's dumping $CERPQ, we love millions, $66/share, if anyone wants to dump they can find us all at the bids t…",1,0,-1,
2021-03-26 02:54:16+00:00,JacerJulian,1375279908889370625a,"RT @DivintyMary: $CERPQ Give me some more!

https://t.co/fdWJ5Aiuyg

We just need VOLUME$$$$$",1,0,-1,
2021-03-26 03:37:35+00:00,ZZach1958,1375290809357115393a,@nayyar_archit $cerpq it will go nuts once news or filling drops,1,0,-1,
2021-03-26 03:39:49+00:00,ZZach1958,1375291370995396608a,@nayyar_archit @JacerJulian @vasquez_randi $cerpq Enlarge my boat and keep loading it daily.,1,0,-1,
2021-03-26 06:04:25+00:00,JacerJulian,1375327760533491718a,RT @ZZach1958: @nayyar_archit $cerpq it will go nuts once news or filling drops,1,0,-1,
2021-03-26 06:07:35+00:00,BigGucciPrince,1375328558617391107a,"RT @Candy_OTC: $CERPQ Microscopic 6.5 market cap for a company that was acquired by (SEC Form 10, filed 3/1/21) billion $ assets Hongyuan H…",1,0,-1,
2021-03-26 11:37:42+00:00,REALYODAPOOL,1375411635377016838a,"Ok Friday, 
$RMRK #HPNN $CERPQ

In the name of the Blue Chips, Options &amp; OTC. We thankith thee for the gains you gi… https://t.co/hPwnZcOZyT",0,0,-1,
2021-03-26 12:16:08+00:00,RYANRUNSHOU,1375421308058603525a,RT @PowellKeif: $cerpq 😏,1,0,-1,
2021-03-26 13:41:14+00:00,nayyar_archit,1375442725881794561a,"$CERPQ What more can I say that'll make y'all believe that shorts want to cover very desperately, don't let em folk… https://t.co/hKZ2kX4Qdh",1,0,-1,
2021-03-26 13:43:48+00:00,Candy_OTC,1375443369938317312a,$CERPQ I received a response from HongYuan group. Get this- THEY ARE PREPARING FOR... drum 🥁 roll.... being put on… https://t.co/O0cb87QbjD,1,1,-1,
2021-03-26 13:59:16+00:00,ZZach1958,1375447261065441282a,"@Candy_OTC $cerpq Grab as much cheap shares as possible before moving to NASDG 

$tsnpd $enzc $sirc $ttgi $aabb $cyio $pmpg",1,0,-1,
2021-03-26 13:59:48+00:00,Kshitij98081418,1375447396205785090a,RT @Candy_OTC: $CERPQ I received a response from HongYuan group. Get this- THEY ARE PREPARING FOR... drum 🥁 roll.... being put on NASDAQ!!!…,1,1,-1,
2021-03-26 14:05:53+00:00,BooRadl11994812,1375448928179609610a,RT @Candy_OTC: $CERPQ I received a response from HongYuan group. Get this- THEY ARE PREPARING FOR... drum 🥁 roll.... being put on NASDAQ!!!…,1,0,-1,
