Datetime,user.screen_name,id_str,text,Sentiment,Known_Pumper,Price_Region,Inflection_Point
2021-03-23 15:21:59+00:00,Mikalche,1374380915758034944a,"$TKAT $YVR $DPLN are holding up very well! 
https://t.co/3UtuY7SSds",1,0,0,
2021-03-23 15:30:37+00:00,crentsinvest,1374383086872399878a,"$DPLN still in play here, only thing I’m playing today, relatively strong compared to the other NFTs and also hasn’… https://t.co/gb133Rxldv",1,0,0,
2021-03-23 15:32:58+00:00,100_uhmillion,1374383680467075072a,"It’s okay everyone, since I put a limit buy on $DPLN it will never get there and now is hitting $15’s, you’re welcome for my sacrifice 😖",-1,0,0,
2021-03-23 15:33:14+00:00,splendira,1374383744874733573a,$DPLN back to day high.... $20s...today.,1,0,0,
2021-03-23 15:33:54+00:00,Steena5101,1374383911799640065a,RT @splendira: $DPLN back to day high.... $20s...today.,1,0,0,
2021-03-23 15:53:41+00:00,SDhillon07,1374388893303197697a,$DPLN $YVR https://t.co/1Ry3oNTwin,0,0,0,
2021-03-23 15:56:33+00:00,jtizzle42,1374389612232155140a,RT @SDhillon07: $DPLN $YVR https://t.co/1Ry3oNTwin,0,0,0,
2021-03-23 15:58:38+00:00,LeifBierer,1374390138512437260a,RT @splendira: $DPLN back to day high.... $20s...today.,1,0,0,
2021-03-23 16:24:58+00:00,GvL77,1374396764434747394a,"RT @HammerstoneMar3: While some like co's like $DPLN, $WKEY, $ZKIN have made official #NFT PR's to jump on the bandwagon, other co's like $…",1,0,0,
2021-03-23 16:26:52+00:00,bentrades2,1374397242262515716a,"$DPLN love it, 20++ today",1,0,0,
2021-03-23 17:52:45+00:00,splendira,1374418855003447296a,"$DPLN cover here, or cover at $40 tomorrow, this one going multi day.",1,0,0,
2021-03-23 17:54:39+00:00,TheySoFakeWoke,1374419333481259020a,"RT @splendira: $DPLN cover here, or cover at $40 tomorrow, this one going multi day.",1,0,0,
2021-03-23 18:07:37+00:00,snipertrader87,1374422595961982980a,$DPLN - Nice flag is forming. I wouldn't be surprised if It starts pulling back or even dumping. With that being sa… https://t.co/HIcoH4fD42,1,0,0,
2021-03-23 18:15:09+00:00,splendira,1374424495579041793a,$DPLN idiotas 😆🙂,-1,0,0,
2021-03-23 18:15:58+00:00,biscuitparty,1374424697962598409a,RT @splendira: $DPLN idiotas 😆🙂,-1,0,0,
2021-03-23 18:18:48+00:00,MaceStocks,1374425412416069638a,what’s gonna happen with $DPLN in power hour?,0,0,0,
2021-03-23 18:23:21+00:00,MaceStocks,1374426557603713032a,YES $DPLN KNIFED AND I COVERED IT,-1,0,0,
2021-03-23 18:26:01+00:00,snipertrader87,1374427226335158278a,$DPLN - Failed to break HOD 5 times. This could get nasty.,-1,0,0,
2021-03-23 18:31:39+00:00,splendira,1374428644236357635a,"$DPLN $17.29 already hit, this close gonna be big. AH and tomorrow too.",1,0,0,
2021-03-23 18:31:40+00:00,TraderJ95886811,1374428649131106318a,"Is $NAKD the next. #NFT $TKAT $DPLN $HOFV 

$SPCB $NIO $CCIV $PTON $XPEV $UAL $SNES $MRKR $ZKIN $CLVS $AAME $LKCO… https://t.co/BzFFAsa6SK",1,0,0,
2021-03-23 18:41:26+00:00,TradeArchives,1374431109019168776a,"Morning plan from @AjTrader7 has been posted! 🔥 

 $BNTC, $ORMP, $DPLN, $IONS, $BLFS, $RUN, $TKAT, $VIAC, $BIDU,… https://t.co/W6R1dYaYGL",0,0,0,
2021-03-23 18:45:08+00:00,Dwill2win2,1374432038351073284a,"look., IF PEOPLE ARE SCALPING and SHORTING and this keeps bouncing back to its PM high... guess what? IT'S NOT SLOW… https://t.co/9sraX0PRe8",-1,0,0,
2021-03-23 18:50:53+00:00,bpetertrader,1374433485826355201a,"RT @TradeArchives: Morning plan from @AjTrader7 has been posted! 🔥 

 $BNTC, $ORMP, $DPLN, $IONS, $BLFS, $RUN, $TKAT, $VIAC, $BIDU, $TSLA,…",0,0,0,
2021-03-23 19:10:11+00:00,CaughtChasing,1374438344139010056a,$DPLN https://t.co/ofwEpHgdfc,0,0,0,
2021-03-23 19:15:07+00:00,lion55_cap,1374439584176566275a,@SpacBobby Like $DPLN which gave me a huge headache,-1,0,0,
2021-03-23 19:16:13+00:00,Fiscal_James01,1374439862489673731a,"all out of $DPLN at 17.56, it may go mad, but making more in one trade than I would earn at a week of work puts it… https://t.co/TQOckwXE61",-1,0,0,
2021-03-23 19:43:15+00:00,SHARE50689133,1374446663843029001a,RT @CaughtChasing: $DPLN https://t.co/ofwEpHgdfc,0,0,0,
2021-03-23 20:00:46+00:00,splendira,1374451074967293955a,"$DPLN closed new day high, u Dumbo's. Complete dumb short sighted diapers, but i like you, exactly because u dumb.",-1,0,0,
2021-03-23 20:04:49+00:00,manning0317,1374452091997937665a,@notoriousalerts $DPLN was nice! New to trading and got stuck for the night.🤞 Thank goodness I’m making these mista… https://t.co/cW5IFkrtOj,-1,0,0,
2021-03-23 20:23:52+00:00,Sky_Runner3,1374456886179680262a,$DPLN o/n,0,0,0,
2021-03-23 20:47:21+00:00,TraderJ95886811,1374462797052928008a,"Sometimes you just gotta let the pump work it’s way out through the DUMP.  

$TKAT $HOFV $DPLN 💩 https://t.co/9lmNXzzws7",-1,0,0,
2021-03-23 20:50:50+00:00,tothandhu,1374463673326956551a,"RT @TraderJ95886811: Sometimes you just gotta let the pump work it’s way out through the DUMP.  

$TKAT $HOFV $DPLN 💩",-1,0,0,
2021-03-23 20:56:00+00:00,MONEYCLIP84,1374464973292806156a,$DPLN $HOFV News Being Found,0,0,0,
2021-03-23 21:01:36+00:00,MONEYCLIP84,1374466380745953280a,$DPLN nhod,1,0,0,
2021-03-23 21:03:07+00:00,MONEYCLIP84,1374466765321687049a,$DPLN ahhhh shiiiit. $20 Incoming,1,0,0,
2021-03-23 21:04:31+00:00,RedhandTrades,1374467114736623618a,Nice $DPLN https://t.co/G1k7UENnZA,1,0,0,
2021-03-23 21:07:43+00:00,MONEYCLIP84,1374467922748268554a,$DPLN We Found Andrew+ https://t.co/TRtVBNaaeA,0,0,0,
2021-03-23 21:09:59+00:00,BradBoesiger,1374468490011181068a,"$HOFV $10 open, close $20?! $DPLN to $30....",1,0,0,
2021-03-23 21:11:36+00:00,RedhandTrades,1374468897567506437a,"Hall of Fame Resort &amp; Entertainment Company Signs Partnership with Dolphin Entertainment
$HOFV and $DPLN
  https://t.co/OYeaWW2VgA",0,0,0,
2021-03-23 21:12:04+00:00,Sky_Runner3,1374469015200919561a,$DPLN 🥰🥰🔥🔥,1,0,0,
2021-03-23 21:16:42+00:00,abrahmsql,1374470183612387329a,$CIDM $DPLN $TAKT - $CIDM making moves next NFT pop imo,1,0,0,
2021-03-23 21:26:10+00:00,K5Ko5,1374472562483159047a,"Update! New #NFTs #NFT Stock Sector Playlist

Primary Runners: $DPLN $HOFV

Sympathy Media Plays: $GNUS $CIDM $IMTE… https://t.co/XQ2eUYQuwT",0,0,0,
2021-03-23 21:28:37+00:00,FyiStocks,1374473182975905809a,"$DPLN seems likely another 100% after-hours or premarket or tomorrow IMO!!

KEEP CASH HANDY IF YOU CLOSE YOUR POSIT… https://t.co/E0LfsPgQ1F",1,0,0,
2021-03-23 21:30:37+00:00,adamdw2021,1374473686409867268a,"RT @K5Ko5: Update! New #NFTs #NFT Stock Sector Playlist

Primary Runners: $DPLN $HOFV

Sympathy Media Plays: $GNUS $CIDM $IMTE $YVR $LIVX $…",0,0,0,
2021-03-23 21:41:55+00:00,ProducedbyMrO,1374476529988562948a,"Even on a down day! LFG! $HOFV + $DPLN
https://t.co/ATAPQyCQkG",1,0,0,
2021-03-23 21:42:37+00:00,Gambiste1,1374476705713188874a,"RT @K5Ko5: Update! New #NFTs #NFT Stock Sector Playlist

Primary Runners: $DPLN $HOFV

Sympathy Media Plays: $GNUS $CIDM $IMTE $YVR $LIVX $…",0,0,0,
2021-03-23 21:43:52+00:00,cjaupv,1374477016800448512a,100%er on $DPLN. Tomorrow should be interesting 🤘🏼,1,0,0,
2021-03-23 21:45:04+00:00,_isaelt,1374477321835454472a,NFT land is NUTS!!!! These are doing amazing morning breakouts and then finding fuel again late afternoon into AH.… https://t.co/TDtXAF0ez2,1,0,0,
2021-03-23 21:48:51+00:00,ani1225,1374478274986799104a,$DPLN 28 !😯,1,0,0,
2021-03-23 21:55:19+00:00,madgambler12,1374479901877694467a,@Maximus_Holla I wonder who benefits more from this partnership - $HOFV or $DPLN,0,0,0,
2021-03-23 21:57:03+00:00,Pinkys_Brain,1374480337674248192a,"@madgambler12 @Maximus_Holla Hard to tell, HOFV currently has 3X market cap of $DPLN , most retail traders are look… https://t.co/XbSFuRJFwv",1,0,0,
2021-03-23 22:01:58+00:00,AITSeeb,1374481573333012484a,Soooo is $DPLN a smart play for tomorrow or is it too late 🤔. #StockMarket,0,0,0,
2021-03-23 22:33:55+00:00,mikejriv,1374489614627446786a,Yea... maybe I'm back to after hour high of day breaks $DPLN,1,0,0,
2021-03-23 22:54:05+00:00,SSearch2021,1374494687420030979a,"$dpln absolute beauty . Gave me a huge green

$imtl , $ilus $tggi",1,0,0,
2021-03-23 23:09:39+00:00,CParlack,1374498605717884947a,"RT @beach_trades: $PHUN big add as $DPLN Dolphin Entertainment can Launch Non-Fungible Tokens, ...... now look at $PHUN whom has #blockhain…",0,0,0,
2021-03-23 23:19:41+00:00,RedhandTrades,1374501133914312707a,RT @RedhandTrades: Nice $DPLN,1,0,0,
2021-03-23 23:27:09+00:00,Awadsquad,1374503011700023300a,@StockLizardKing $dpln 💥,1,0,0,
2021-03-23 23:31:55+00:00,MaisaCorp,1374504209198972931a,"$DPLN Dolphin Entertainment

$DLPN 18.33  +12.88 (+236.33%)

$DLPN After Hours 28.04 +9.71 (52.97%)",,0,0,
2021-03-23 23:38:18+00:00,FrankVandorn,1374505818117206019a,$DPLN short again $29.76,,0,0,
2021-03-23 23:39:55+00:00,_isaelt,1374506225363120132a,That escalated quickly 🙃🙃 $DPLN,,0,0,
2021-03-23 23:42:50+00:00,_xxxxyN,1374506956308709377a,$DPLN WILL HOLD TILL TOMORROW!,,0,0,
2021-03-23 23:43:22+00:00,Liebs_Trades,1374507091516289029a,"And there’s $30 as predicted 🤑😍 $DPLN trade the trends baby, quickest 100%!",,0,0,
2021-03-23 23:44:38+00:00,uhBhsy,1374507408995676164a,"$DPLN Making my day, I wonder what’s next",,0,0,
2021-03-23 23:46:52+00:00,saintlion,1374507973192548353a,@The_RockTrading $DPLN / $HOFV tag team partners,,0,0,
2021-03-24 00:10:09+00:00,Remzztrades,1374513834279329805a,"@CollinWood3 @EliteOptions2 I took $GS this morning for 30% on the 345c, saw banks were moving so it was a quick sc… https://t.co/0cFekCEG80",,0,0,
2021-03-24 00:56:09+00:00,SnipeTrading,1374525409031688196a,Recap: +$355 Daytrading Recap Shorting $AYRO$ ONCY + Why $GME down? Technical Answ... https://t.co/sMkURC1bSJ via… https://t.co/x1dZdeXkfz,,0,0,
2021-03-24 02:20:08+00:00,AT_Trades,1374546544016379909a,they short the bottom and get squeezed and dont pay attention to the different beasts and call em SCAMS! After they… https://t.co/tA5ZooDe7r,,0,0,
2021-03-24 02:33:32+00:00,TheodorisP,1374549917226700803a,$HOFV and $DPLN up big after partnership. $VXX showing signs of resistance.,,0,0,
2021-03-24 03:04:24+00:00,MichaelBW80,1374557684406616074a,RT @AT_Trades: they short the bottom and get squeezed and dont pay attention to the different beasts and call em SCAMS! After they lose the…,,0,0,
2021-03-24 03:56:55+00:00,currystock2019,1374570900524240897a,RT @SDhillon07: $DPLN $YVR https://t.co/1Ry3oNTwin,,0,0,
2021-03-24 08:49:39+00:00,AitkenResearch,1374644567790739465a,"Vampire Club
NFT’s 
$DPLN $HOFV https://t.co/g8Mf0vFGrs",,0,0,
2021-03-24 08:58:26+00:00,JoseRicaurteJ,1374646778008645636a,"📊 $HOFV 📊 $DPLN 📊 $CIDM 
Pre-market EE.UU. 

@TIME ""NFTs Are Shaking Up the Art World—But They Could Change So Much… https://t.co/gNmlNUo1JO",,0,0,
2021-03-24 08:58:56+00:00,idrisbo70706650,1374646905196720132a,"RT @JoseRicaurteJ: 📊 $HOFV 📊 $DPLN 📊 $CIDM 
Pre-market EE.UU. 

@TIME ""NFTs Are Shaking Up the Art World—But They Could Change So Much More…",,0,0,
2021-03-24 11:45:14+00:00,Demipeople,1374688754925993985a,"Join the FREE Live Stream https://t.co/nla0PoPXW4 today on @DekmarTrades 
Trade alerts on $DPLN $HOFV $CIDM $OCG… https://t.co/7Fk0aVoUFr",,0,0,
2021-03-24 12:20:30+00:00,willkaraman1,1374697628772995073a,$DPLN my current price target is set for $25 great short,,0,0,
2021-03-24 12:28:03+00:00,jlawtrading,1374699530495594496a,$HOFV $DPLN $INTC $HOFVW #stockmarket #wallstreet #daytrader #strategy #opportunity #persistence #financialfreedom… https://t.co/s0fcpLfHSC,,0,0,
2021-03-24 12:57:36+00:00,spectre_trades,1374706966233243648a,Stock Market Watchlist for 24 Mar 2021 $SPY $TSLA $AMZN $BA $PLBY $PENN $NFLX $ROKU $DPLN $FUTU $INTC $FTCV $ADBE… https://t.co/0cWWYByrcN,,0,0,
2021-03-24 13:09:59+00:00,whirlyfun,1374710082915684354a,@spectre_trades Can't find $DPLN ticker. Is that correct in WL?,,0,0,
2021-03-24 13:46:07+00:00,JoseRicaurteJ,1374719178146525184a,"$DPLN Halted! (la actividad se detiene por volatilidad) 
📸 @k_rolus",,0,0,
2021-03-24 13:47:59+00:00,beach_trades,1374719646683832326a,"$PHUN add as $DPLN Dolphin Entertainment Launched Non-Fungible Tokens, .....$PHUN has #blockchain  token… https://t.co/TLepL5fbPi",,0,0,
2021-03-24 14:04:25+00:00,RedhandTrades,1374723783685144579a,Sold 70% pre market holding for another rally $DPLN https://t.co/G1k7UENnZA,,0,0,
2021-03-24 14:12:31+00:00,stokss1,1374725821886308354a,Is $bosc moving with the #SupplyChains &amp; RFID token $vet just like $tkat $dpln $hofv follow NFT tokens $theta $tfuel $chz?,,0,0,
2021-03-24 14:53:09+00:00,sKalyvopoulos,1374736047700119556a,"$GIGM low float stock in NFT
52wk Breakout 

At $20 soon 🚀

$YVR $TKAT $DPLN $HOTH $BNTC $BBIG $APTO $CSCW $HOFV $CIDM  $ZKIN",1,0,0,
2021-03-24 15:03:42+00:00,FortuneAlerts,1374738699464884231a,"$DPLN i think this will heat up around end of lunch, i wanna see it go test the premarket high",1,0,0,
2021-03-24 16:34:32+00:00,RedhandTrades,1374761561823211520a,$DPLN showing alot of strength averaged up my position,1,0,0,
2021-03-24 17:21:07+00:00,salvadorgandia,1374773282889732111a,@JoseRicaurteJ @k_rolus En Brokers se puede encontrar este valor $DPLN,0,0,0,
2021-03-24 18:16:29+00:00,bwatts_81,1374787218481369088a,@rsweetchaos613 $DPLN appears to be done. It fell below it's trend line on my chart. I'd take your profits and run.… https://t.co/zkUIxLZgNQ,-1,0,0,
2021-03-24 18:17:16+00:00,jamiemccnnll,1374787412774285313a,If you were to purchase stock in one of these companies which would you choose? $HOFV -$5.53 $DPLN -$21.80,0,0,0,
2021-03-24 19:03:59+00:00,willkaraman1,1374799168930250757a,$DPLN price target has been reached! I issued this short warning @ $32 in pre market congrats bears and may you ign… https://t.co/0e3un7F5Jk,1,0,0,
2021-03-24 19:06:14+00:00,willkaraman1,1374799736344080393a,$DPLN I crushed the stock!!! Now at $20,1,0,0,
2021-03-24 19:55:14+00:00,sKalyvopoulos,1374812069116182535a,"$GIGM low float stock in NFT
52wk Breakout 
🚨BUY NOW 

At $20 soon 🚀

$YVR $TKAT $DPLN $HOTH $BNTC $BBIG $APTO… https://t.co/7RFB4A6Ejh",1,0,0,
2021-03-24 21:30:09+00:00,rafaqazi,1374835953433513984a,"@atypicaltrading @Capital__Gainz considering current vol, tight float, low price (absolute) -&gt; could be a $DPLN typ… https://t.co/zepzBpLOlQ",,0,0,
2021-03-24 21:47:29+00:00,FyiStocks,1374840316600127494a,"No offense but if you think $DPLN $TKAT $WKEY had any technical analysis then you are trading TURD.

These are all… https://t.co/agcuxOUnud",-1,0,0,
2021-03-24 21:48:34+00:00,MichaelBW80,1374840587489263620a,"RT @FyiStocks: No offense but if you think $DPLN $TKAT $WKEY had any technical analysis then you are trading TURD.

These are all pump &amp; du…",-1,0,0,
2021-03-24 22:08:39+00:00,RedhandTrades,1374845643143835649a,I know what I did.... But $DPLN https://t.co/sAvFn23tZK,-1,0,0,
2021-03-24 23:10:25+00:00,cjaupv,1374861187674898432a,$DPLN was a winner 😎,1,0,0,
2021-03-25 01:12:28+00:00,dhugh19,1374891902412197889a,Let’s get it tomorrow $DPLN $CIDM $AEHL,1,0,0,
2021-03-25 02:57:21+00:00,___anonymous_00,1374918298341625858a,@ChosenOneTrades I would suggest to watch $OXBR. Compare the charts with $DPLN,1,0,0,
2021-03-25 13:14:17+00:00,SmoovGGB,1375073555554074630a,$DPLN https://t.co/52esAiJxwp,0,0,0,
2021-03-25 15:41:52+00:00,club_cenn,1375110695453216773a,$DPLN trying. Currently at 14.30,1,0,0,
2021-03-25 19:21:02+00:00,RetroGaming1UP,1375165850517270528a,$WKEY $PIXY $CIDM $IMTE $HOFV $DPLN Hope you loaded more #NFT stocks like we did. Just sit back and relax 😆💎🦾🚀🚀🚀 https://t.co/XaiJpvxdLl,1,0,0,
2021-03-25 22:54:59+00:00,KeanuTrades,1375219692139278336a,Does $DPLN look good to swing? 😬 @SpaghettiCode4,0,0,0,
2021-03-27 04:51:34+00:00,RetroGaming1UP,1375671815268274177a,"$WKEY Don’t miss this monster and other #NFT stocks like $IMTE $HOFV $DPLN $PIXY .. etc. Once it’s gone, it’s gone.… https://t.co/6mScCCq7SR",1,0,-1,-1
2021-03-27 05:05:03+00:00,RetroGaming1UP,1375675208485330945a,How many times do I need to tell everyone #NFT is the FUTURE? It’s like I am trying to convince people #Bitcoin was… https://t.co/DjvRa5cu7B,1,0,-1,-1
2021-03-27 11:50:40+00:00,mdenator,1375777286318919681a,"RT @RetroGaming1UP: $WKEY Don’t miss this monster and other #NFT stocks like $IMTE $HOFV $DPLN $PIXY .. etc. Once it’s gone, it’s gone. Goo…",1,0,-1,-1
2021-03-27 12:09:16+00:00,Gambiste1,1375781969318010887a,"RT @RetroGaming1UP: $WKEY Don’t miss this monster and other #NFT stocks like $IMTE $HOFV $DPLN $PIXY .. etc. Once it’s gone, it’s gone. Goo…",1,0,-1,-1
2021-03-27 15:52:45+00:00,DavidMi69502784,1375838210429976579a,RT @RetroGaming1UP: How many times do I need to tell everyone #NFT is the FUTURE? It’s like I am trying to convince people #Bitcoin was THE…,1,0,-1,-1
2021-03-27 16:43:53+00:00,JJMerc21,1375851077556346881a,RT @RetroGaming1UP: How many times do I need to tell everyone #NFT is the FUTURE? It’s like I am trying to convince people #Bitcoin was THE…,1,0,-1,-1
2021-03-28 10:44:54+00:00,PSDFinancier,1376123122194264071a,$TKAT $DPLN $CIDM https://t.co/1tsDan2smT,0,0,-1,-1
2021-03-28 17:47:13+00:00,Coin_Arena,1376229404603416578a,@acycleio #ZKIN @xSigma5 -  that's where bullish meets development. xSigma gets $150 Million USD worth of funds wer… https://t.co/ExJN2zFs5h,0,0,-1,
2021-03-28 23:39:01+00:00,InvestingPopeye,1376317935459917824a,#NFT #Stocks NFT tickers $WIMI $TKAT $LIVX $CLPS  $SINO $MKGI $DSS $PIXY $IMTE $GSMG $CSCW $FENG $CIDM $DLPN $FNKO… https://t.co/RBCIhbvfhJ,0,0,-1,
2021-03-28 23:43:39+00:00,BonitaCrypto,1376319104521474048a,RT @InvestingPopeye: #NFT #Stocks NFT tickers $WIMI $TKAT $LIVX $CLPS  $SINO $MKGI $DSS $PIXY $IMTE $GSMG $CSCW $FENG $CIDM $DLPN $FNKO $KB…,0,0,-1,
2021-03-29 13:14:20+00:00,LeithTrade,1376523116348866560a,"قائمة المتابعه اليوم( ليست توصيه)
تداول بخطتك 

$FTFT

$HGEN

$UPS

$CYAN

$DPLN

$WKEY",0,0,-1,
2021-03-29 13:14:47+00:00,ksariyadh1,1376523232262623233a,$koss $dpln.🤔,,0,-1,
2021-03-29 20:59:39+00:00,InvestingPopeye,1376640220465090565a,"Gave these tickers pre-market. $DPLN was up &gt; 30% today. $11.70 pre-market ,HOD at $17.37. #NFT #Stocks #investing… https://t.co/7JFuQoeX42",1,0,-1,
