TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;027;7101.00;1000;4
Census Block;25;027;7101.00;1001;4
Census Block;25;027;7101.00;1002;4
Census Block;25;027;7101.00;1003;4
Census Block;25;027;7101.00;1004;4
Census Block;25;027;7101.00;1005;4
Census Block;25;027;7101.00;1006;4
Census Block;25;027;7101.00;1007;4
Census Block;25;027;7101.00;1008;4
Census Block;25;027;7101.00;1009;C1
Census Block;25;027;7101.00;1010;C1
Census Block;25;027;7101.00;1011;C1
Census Block;25;027;7101.00;1012;C1
Census Block;25;027;7101.00;1013;C1
Census Block;25;027;7101.00;1014;C1
Census Block;25;027;7101.00;1015;C1
Census Block;25;027;7101.00;1016;4
Census Block;25;027;7101.00;1017;C1
Census Block;25;027;7101.00;1018;C1
Census Block;25;027;7101.00;1019;C1
Census Block;25;027;7101.00;1020;C1
Census Block;25;027;7101.00;1021;C1
Census Block;25;027;7101.00;1022;4
Census Block;25;027;7101.00;1023;C1
Census Block;25;027;7101.00;1024;C1
Census Block;25;027;7101.00;1025;C1
Census Block;25;027;7101.00;1026;4
Census Block;25;027;7101.00;1027;4
Census Block;25;027;7101.00;1028;4
Census Block;25;027;7101.00;1029;4
Census Block;25;027;7101.00;1030;4
Census Block;25;027;7101.00;1031;4
Census Block;25;027;7101.00;1032;4
Census Block;25;027;7101.00;1033;4
Census Block;25;027;7101.00;1034;4
Census Block;25;027;7101.00;1035;4
Census Block;25;027;7101.00;1036;4
Census Block;25;027;7101.00;1037;4
Census Block;25;027;7101.00;1038;4
Census Block;25;027;7101.00;1039;4
Census Block;25;027;7101.00;1040;4
Census Block;25;027;7101.00;1041;4
Census Block;25;027;7101.00;1042;C1
Census Block;25;027;7101.00;1043;C1
Census Block;25;027;7101.00;1044;C1
Census Block;25;027;7101.00;1045;C1
Census Block;25;027;7101.00;1046;C1
Census Block;25;027;7101.00;1047;C1
Census Block;25;027;7101.00;1048;C1
Census Block;25;027;7101.00;1049;C1
Census Block;25;027;7101.00;1050;C1
Census Block;25;027;7101.00;1051;C1
Census Block;25;027;7101.00;1052;4
Census Block;25;027;7101.00;1053;4
Census Block;25;027;7101.00;1054;4
Census Block;25;027;7101.00;1055;4
Census Block;25;027;7101.00;1056;4
Census Block;25;027;7101.00;1057;4
Census Block;25;027;7101.00;1058;4
Census Block;25;027;7101.00;1059;C1
Census Block;25;027;7101.00;1060;4
Census Block;25;027;7101.00;1061;4
Census Block;25;027;7101.00;1062;4
Census Block;25;027;7101.00;1063;4
Census Block;25;027;7101.00;2000;4
Census Block;25;027;7101.00;2001;4
Census Block;25;027;7101.00;2002;4
Census Block;25;027;7101.00;2003;4
Census Block;25;027;7101.00;2004;4
Census Block;25;027;7101.00;2005;4
Census Block;25;027;7101.00;2006;4
Census Block;25;027;7101.00;2007;4
Census Block;25;027;7101.00;2008;4
Census Block;25;027;7101.00;2009;4
Census Block;25;027;7101.00;2010;4
Census Block;25;027;7101.00;2011;4
Census Block;25;027;7101.00;2012;4
Census Block;25;027;7101.00;2013;4
Census Block;25;027;7101.00;2014;4
Census Block;25;027;7101.00;2015;4
Census Block;25;027;7101.00;2016;4
Census Block;25;027;7101.00;2017;4
Census Block;25;027;7101.00;2018;4
Census Block;25;027;7101.00;2019;4
Census Block;25;027;7101.00;2020;4
Census Block;25;027;7101.00;2021;4
Census Block;25;027;7101.00;2022;4
Census Block;25;027;7101.00;2023;4
Census Block;25;027;7101.00;3000;4
Census Block;25;027;7101.00;3001;4
Census Block;25;027;7101.00;3002;4
Census Block;25;027;7101.00;3003;4
