TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;021;4161.01;1000;1,2
Census Block;25;021;4161.01;1001;1
Census Block;25;021;4161.01;1002;1
Census Block;25;021;4161.01;1003;1
Census Block;25;021;4161.01;1004;1
Census Block;25;021;4161.01;1005;1
Census Block;25;021;4161.01;1006;1
Census Block;25;021;4161.01;1007;1
Census Block;25;021;4161.01;1008;1
Census Block;25;021;4161.01;1009;1
Census Block;25;021;4161.01;1010;1
Census Block;25;021;4161.01;1011;1
Census Block;25;021;4161.01;1012;1
Census Block;25;021;4161.01;1013;1
Census Block;25;021;4161.01;1014;1
Census Block;25;021;4161.01;1015;1
Census Block;25;021;4161.01;1016;1
Census Block;25;021;4161.01;1017;1
Census Block;25;021;4161.01;1018;1
Census Block;25;021;4161.01;2000;1,2
Census Block;25;021;4161.01;2001;1,2
Census Block;25;021;4161.01;2002;1,2
Census Block;25;021;4161.01;2003;1,2
Census Block;25;021;4161.01;2004;1,2
Census Block;25;021;4161.01;2005;1
Census Block;25;021;4161.01;2006;1
Census Block;25;021;4161.01;2007;1
Census Block;25;021;4161.01;2008;1,2
Census Block;25;021;4161.01;2009;1
Census Block;25;021;4161.01;2010;1
Census Block;25;021;4161.01;2011;1
Census Block;25;021;4161.01;2012;1
Census Block;25;021;4161.01;2013;1
Census Block;25;021;4161.01;2014;1
Census Block;25;021;4161.01;2015;1
Census Block;25;021;4161.01;2016;1
Census Block;25;021;4161.01;2017;1
Census Block;25;021;4161.01;2018;1
Census Block;25;021;4161.01;2019;1
Census Block;25;021;4161.01;2020;1
Census Block;25;021;4161.01;2021;1
Census Block;25;021;4161.01;2022;1
Census Block;25;021;4161.01;2023;1
Census Block;25;021;4161.01;2024;1
Census Block;25;021;4161.01;2025;1
Census Block;25;021;4161.01;2026;1
Census Block;25;021;4161.01;2027;1
Census Block;25;021;4161.01;2028;1
Census Block;25;021;4161.01;2029;1
Census Block;25;021;4161.01;2030;1
Census Block;25;021;4161.01;2031;1
Census Block;25;021;4161.01;2032;1
Census Block;25;021;4161.01;2033;1,2
Census Block;25;021;4161.01;2034;1
Census Block;25;021;4161.01;3000;1
Census Block;25;021;4161.01;3001;1
Census Block;25;021;4161.01;3002;1
Census Block;25;021;4161.01;3003;1
Census Block;25;021;4161.01;3004;1
Census Block;25;021;4161.01;3005;1
Census Block;25;021;4161.01;3006;1
Census Block;25;021;4161.01;3007;1
Census Block;25;021;4161.01;3008;1
Census Block;25;021;4161.01;3009;1
Census Block;25;021;4161.01;3010;1
Census Block;25;021;4161.01;3011;1
Census Block;25;021;4161.01;3012;1
Census Block;25;021;4161.01;3013;1
Census Block;25;021;4161.01;3014;A1
Census Block;25;021;4161.01;3015;A1
Census Block;25;021;4161.01;3016;A1
Census Block;25;021;4161.01;3017;A1
Census Block;25;021;4161.01;3018;A1
Census Block;25;021;4161.01;3019;A1
Census Block;25;021;4161.01;3020;A1
Census Block;25;021;4161.01;3021;A1
Census Block;25;021;4161.01;3022;A1
Census Block;25;021;4161.01;3023;A1
Census Block;25;021;4161.01;3024;A1
Census Block;25;021;4161.01;3025;A1
Census Block;25;021;4161.01;3026;A1
Census Block;25;021;4161.01;3027;A1
Census Block;25;021;4161.01;3028;A1
Census Block;25;021;4161.01;3029;A1
Census Block;25;021;4161.01;3030;A1
Census Block;25;021;4161.01;3031;1
Census Block;25;021;4161.01;3032;A1
Census Block;25;021;4161.01;3033;A1
Census Block;25;021;4161.01;3034;A1
Census Block;25;021;4161.01;3035;A1
Census Block;25;021;4161.01;3036;A1
Census Block;25;021;4161.01;3037;A1
Census Block;25;021;4161.01;3038;A1
Census Block;25;021;4161.01;3039;A1
Census Block;25;021;4161.01;3040;1
Census Block;25;021;4161.01;3041;1
Census Block;25;021;4161.01;3042;1
Census Block;25;021;4161.01;3043;1
Census Block;25;021;4161.01;3044;1
Census Block;25;021;4161.01;3045;1
Census Block;25;021;4161.01;3046;1
Census Block;25;021;4161.01;3047;1
Census Block;25;021;4161.01;3048;1
Census Block;25;021;4161.01;3049;1
Census Block;25;021;4161.01;3050;1
Census Block;25;021;4161.01;3051;1
Census Block;25;021;4161.01;3052;1
Census Block;25;021;4161.01;3053;1
Census Block;25;021;4161.01;3054;1
Census Block;25;021;4161.01;3055;1
Census Block;25;021;4161.01;3056;1
Census Block;25;021;4161.01;3057;1
Census Block;25;021;4161.01;3058;A1
Census Block;25;021;4161.01;3059;1
Census Block;25;021;4161.01;3060;A1
Census Block;25;021;4161.01;3061;A1
Census Block;25;021;4161.01;3062;A1
Census Block;25;021;4161.01;3063;A1
Census Block;25;021;4161.01;3064;A1
Census Block;25;021;4161.01;3065;A1
Census Block;25;021;4161.01;3066;A1
Census Block;25;021;4161.01;3067;A1
Census Block;25;021;4161.01;3068;A1
Census Block;25;021;4161.01;3069;1
Census Block;25;021;4161.01;3070;1
Census Block;25;021;4161.01;3071;A1
Census Block;25;021;4161.01;3072;1
Census Block;25;021;4161.01;4000;1
Census Block;25;021;4161.01;4001;1
Census Block;25;021;4161.01;4002;1
Census Block;25;021;4161.01;4003;1
Census Block;25;021;4161.01;4004;1
Census Block;25;021;4161.01;4005;1
Census Block;25;021;4161.01;4006;1
Census Block;25;021;4161.01;4007;1
Census Block;25;021;4161.01;4008;1
Census Block;25;021;4161.01;4009;1
Census Block;25;021;4161.01;4010;1
Census Block;25;021;4161.01;4011;1
Census Block;25;021;4161.01;4012;1
Census Block;25;021;4161.01;4013;1
Census Block;25;021;4161.01;4014;1
Census Block;25;021;4161.01;4015;1
Census Block;25;021;4161.01;4016;1
Census Block;25;021;4161.01;4017;1
Census Block;25;021;4161.01;4018;1
Census Block;25;021;4161.01;4019;1
Census Block;25;021;4161.02;1000;1,3
Census Block;25;021;4161.02;1001;1
Census Block;25;021;4161.02;1002;1
Census Block;25;021;4161.02;1003;1
Census Block;25;021;4161.02;1004;1
Census Block;25;021;4161.02;1005;1
Census Block;25;021;4161.02;1006;1
Census Block;25;021;4161.02;1007;3
Census Block;25;021;4161.02;1008;3
Census Block;25;021;4161.02;1009;1
Census Block;25;021;4161.02;1010;1
Census Block;25;021;4161.02;1011;1
Census Block;25;021;4161.02;1012;3
Census Block;25;021;4161.02;1013;3
Census Block;25;021;4161.02;1014;1
Census Block;25;021;4161.02;1015;1
Census Block;25;021;4161.02;1016;1
Census Block;25;021;4161.02;1017;1
Census Block;25;021;4161.02;1018;3
Census Block;25;021;4161.02;1019;1,3
Census Block;25;021;4161.02;1020;1,3
Census Block;25;021;4161.02;1021;1
Census Block;25;021;4161.02;1022;1
Census Block;25;021;4161.02;1023;1
Census Block;25;021;4161.02;1024;1
Census Block;25;021;4161.02;1025;1,3
Census Block;25;021;4161.02;1026;1,3
Census Block;25;021;4161.02;1027;3
Census Block;25;021;4161.02;1028;3
Census Block;25;021;4161.02;1029;3
Census Block;25;021;4161.02;1030;3
Census Block;25;021;4161.02;1031;3
Census Block;25;021;4161.02;1032;3
Census Block;25;021;4161.02;1033;3
Census Block;25;021;4161.02;1034;3
Census Block;25;021;4161.02;1035;3
Census Block;25;021;4161.02;1036;3
Census Block;25;021;4161.02;1037;3
Census Block;25;021;4161.02;1038;3
Census Block;25;021;4161.02;1039;3
Census Block;25;021;4161.02;1040;3
Census Block;25;021;4161.02;1041;3
Census Block;25;021;4161.02;1042;3
Census Block;25;021;4161.02;1043;3
Census Block;25;021;4161.02;1044;3
Census Block;25;021;4161.02;1045;3
Census Block;25;021;4161.02;1046;3
