TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;011;403.00;1000;1
Census Block;25;011;403.00;1001;1
Census Block;25;011;403.00;1002;1
Census Block;25;011;403.00;1003;1
Census Block;25;011;403.00;1004;1
Census Block;25;011;403.00;1005;1
Census Block;25;011;403.00;1006;1
Census Block;25;011;403.00;1007;1
Census Block;25;011;403.00;1008;1
Census Block;25;011;403.00;1009;1
Census Block;25;011;403.00;1010;1
Census Block;25;011;403.00;1011;1
Census Block;25;011;403.00;1061;1
Census Block;25;011;403.00;1062;1
Census Block;25;011;403.00;1063;1
Census Block;25;011;403.00;1064;1
Census Block;25;011;403.00;1065;1
Census Block;25;011;403.00;1066;1
Census Block;25;011;403.00;1069;1
Census Block;25;011;403.00;1070;1
Census Block;25;011;403.00;1071;1
Census Block;25;011;403.00;1072;1
Census Block;25;011;403.00;1073;1
Census Block;25;011;403.00;1074;1
Census Block;25;011;403.00;1075;1
Census Block;25;011;403.00;1076;1
Census Block;25;011;403.00;1077;1
Census Block;25;011;403.00;1078;1
Census Block;25;011;403.00;1079;1
Census Block;25;011;403.00;1080;1
Census Block;25;011;403.00;1103;1
Census Block;25;011;403.00;1110;1
Census Block;25;011;403.00;1111;1
Census Block;25;011;403.00;1112;1
Census Block;25;011;403.00;1113;1
Census Block;25;011;403.00;1114;1
Census Block;25;011;403.00;1115;1
Census Block;25;011;403.00;1118;1
Census Block;25;011;403.00;1119;1
Census Block;25;011;403.00;1120;1
Census Block;25;011;403.00;1121;1
Census Block;25;011;403.00;1123;1
Census Block;25;011;403.00;2007;1
Census Block;25;011;403.00;2008;1
Census Block;25;011;403.00;2009;1
Census Block;25;011;403.00;2010;1
Census Block;25;011;403.00;2011;1
Census Block;25;011;403.00;2012;1
Census Block;25;011;403.00;2013;1
Census Block;25;011;403.00;2023;1
Census Block;25;011;403.00;2024;1
Census Block;25;011;403.00;2025;1
Census Block;25;011;403.00;2027;1
Census Block;25;011;403.00;2104;1
