TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;001;149.00;1017;1
Census Block;25;001;149.00;1018;1
Census Block;25;001;149.00;1019;1
Census Block;25;001;149.00;1020;1
Census Block;25;001;149.00;1021;1
Census Block;25;001;149.00;1022;1
Census Block;25;001;149.00;1023;1
Census Block;25;001;149.00;1024;1
Census Block;25;001;149.00;1025;1
Census Block;25;001;149.00;1026;1
Census Block;25;001;149.00;1027;1
Census Block;25;001;149.00;1028;1
Census Block;25;001;149.00;1029;1
Census Block;25;001;149.00;1030;1
Census Block;25;001;149.00;1033;1
Census Block;25;001;149.00;1034;1
Census Block;25;001;149.00;1035;1
Census Block;25;001;149.00;1036;1
Census Block;25;001;149.00;1037;1
Census Block;25;001;149.00;1038;1
Census Block;25;001;149.00;1039;1
Census Block;25;001;149.00;1040;1
Census Block;25;001;149.00;1041;1
Census Block;25;001;149.00;1042;1
Census Block;25;001;149.00;1043;1
Census Block;25;001;149.00;1044;1
Census Block;25;001;149.00;1045;1
Census Block;25;001;149.00;1046;1
Census Block;25;001;149.00;1047;1
Census Block;25;001;149.00;1048;1
Census Block;25;001;149.00;1049;1
Census Block;25;001;149.00;1050;1
Census Block;25;001;149.00;1051;1
Census Block;25;001;149.00;1052;1
Census Block;25;001;149.00;1053;1
Census Block;25;001;149.00;1054;1
Census Block;25;001;149.00;1055;1
Census Block;25;001;149.00;1056;1
Census Block;25;001;149.00;1057;1
Census Block;25;001;149.00;1058;1
Census Block;25;001;149.00;1059;1
Census Block;25;001;149.00;1062;1
Census Block;25;001;149.00;1063;1
Census Block;25;001;149.00;1064;1
Census Block;25;001;149.00;1065;1
Census Block;25;001;149.00;1066;1
Census Block;25;001;149.00;2029;1
Census Block;25;001;149.00;2030;1
Census Block;25;001;149.00;2031;1
Census Block;25;001;149.00;2032;1
Census Block;25;001;149.00;2033;1
Census Block;25;001;149.00;2034;1
Census Block;25;001;149.00;2035;1
Census Block;25;001;149.00;2036;1
Census Block;25;001;149.00;2037;1
Census Block;25;001;149.00;2038;1
Census Block;25;001;149.00;2039;1
Census Block;25;001;149.00;2040;1
Census Block;25;001;149.00;2041;1
Census Block;25;001;149.00;2042;1
Census Block;25;001;149.00;2043;1
Census Block;25;001;149.00;2044;1
Census Block;25;001;149.00;2045;1
Census Block;25;001;149.00;2046;1
Census Block;25;001;149.00;2047;1
Census Block;25;001;149.00;2048;1
Census Block;25;001;149.00;2049;1
Census Block;25;001;149.00;2050;1
Census Block;25;001;149.00;2051;1
Census Block;25;001;149.00;2054;1
Census Block;25;001;149.00;2055;1
Census Block;25;001;149.00;2056;1
Census Block;25;001;149.00;2057;1
Census Block;25;001;149.00;2058;1
Census Block;25;001;149.00;2059;1
Census Block;25;001;149.00;2060;1
Census Block;25;001;149.00;2061;1
Census Block;25;001;149.00;2062;1
Census Block;25;001;149.00;2063;1
Census Block;25;001;149.00;2064;1
Census Block;25;001;149.00;2065;1
Census Block;25;001;149.00;2066;1
Census Block;25;001;149.00;2067;1
Census Block;25;001;149.00;2068;1
Census Block;25;001;149.00;2069;1
Census Block;25;001;149.00;2070;1
Census Block;25;001;149.00;2071;1
Census Block;25;001;149.00;2072;1
Census Block;25;001;149.00;2073;1
Census Block;25;001;9900.00;0061;1
Census Block;25;001;9900.00;0062;1
Census Block;25;001;9900.00;0063;1
Census Block;25;001;9900.00;0064;1
Census Block;25;001;9900.00;0076;1
