TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;023;5251.01;4002;1
Census Block;25;023;5251.01;4003;1
Census Block;25;023;5251.01;4004;1
Census Block;25;023;5251.01;4008;1
Census Block;25;023;5251.01;4009;1
Census Block;25;023;5251.01;4010;1
Census Block;25;023;5251.01;4011;1
Census Block;25;023;5251.01;4012;1
Census Block;25;023;5251.01;4013;1
Census Block;25;023;5251.01;4014;1
Census Block;25;023;5251.01;4015;1
Census Block;25;023;5251.01;4016;1
Census Block;25;023;5251.01;4017;1
Census Block;25;023;5251.01;4018;1
Census Block;25;023;5251.01;4019;1
Census Block;25;023;5251.01;4020;1
Census Block;25;023;5251.01;4021;1
Census Block;25;023;5251.01;4022;1
Census Block;25;023;5251.01;4023;1
Census Block;25;023;5251.01;4024;1
Census Block;25;023;5251.01;4025;1
Census Block;25;023;5251.01;4026;1
Census Block;25;023;5251.01;4027;1
Census Block;25;023;5251.01;4028;1
Census Block;25;023;5251.01;4029;1
Census Block;25;023;5251.01;4030;1
Census Block;25;023;5251.01;4031;1
Census Block;25;023;5251.01;4032;1
Census Block;25;023;5251.01;4033;1
Census Block;25;023;5251.01;4034;1
Census Block;25;023;5251.01;4035;1
Census Block;25;023;5251.01;4036;1
Census Block;25;023;5251.01;4037;1
Census Block;25;023;5251.01;4038;1
Census Block;25;023;5251.04;2014;1
Census Block;25;023;5251.04;3000;1
Census Block;25;023;5251.04;3001;1
Census Block;25;023;5251.04;3002;1
Census Block;25;023;5251.04;3003;1
Census Block;25;023;5251.04;3004;1
Census Block;25;023;5251.04;3005;1
Census Block;25;023;5251.04;3006;1
Census Block;25;023;5251.04;3007;1
Census Block;25;023;5251.04;3008;1
Census Block;25;023;5251.04;3009;1
Census Block;25;023;5251.04;3010;1
Census Block;25;023;5251.04;3011;1
Census Block;25;023;5251.04;4000;1
Census Block;25;023;5251.04;4001;1
Census Block;25;023;5251.04;4002;1
Census Block;25;023;5252.03;3002;1
Census Block;25;023;5252.03;3003;1
Census Block;25;023;5252.03;3004;1
Census Block;25;023;5252.03;3005;1
Census Block;25;023;5252.03;3006;1
Census Block;25;023;5252.03;3007;1
Census Block;25;023;5252.03;3008;1
Census Block;25;023;5252.03;3009;1
Census Block;25;023;5252.03;3010;1
Census Block;25;023;5252.03;3011;1
Census Block;25;023;5252.03;3012;1
Census Block;25;023;5252.03;3013;1
Census Block;25;023;5252.03;3014;1
Census Block;25;023;5252.03;3015;1
Census Block;25;023;5252.03;3016;1
Census Block;25;023;5252.03;3017;1
Census Block;25;023;5252.03;3023;1
Census Block;25;023;5252.04;1013;1
Census Block;25;023;5252.04;1022;1
Census Block;25;023;5252.04;1023;1
Census Block;25;023;5252.04;1025;1
Census Block;25;023;5612.00;1000;1
Census Block;25;023;5612.00;1001;1
Census Block;25;023;5612.00;1002;1
Census Block;25;023;5612.00;1003;1
Census Block;25;023;5612.00;1004;1
Census Block;25;023;5612.00;1005;1
Census Block;25;023;5612.00;1006;1
Census Block;25;023;5612.00;1007;1
Census Block;25;023;5612.00;1008;1
Census Block;25;023;5612.00;1009;1
Census Block;25;023;5612.00;1010;1
Census Block;25;023;5612.00;1011;1
Census Block;25;023;5612.00;1012;1
Census Block;25;023;5612.00;1013;1
Census Block;25;023;5612.00;1014;1
Census Block;25;023;5612.00;1015;1
Census Block;25;023;5612.00;1016;1
Census Block;25;023;5612.00;1017;1
Census Block;25;023;5612.00;1018;1
Census Block;25;023;5612.00;1019;1
Census Block;25;023;5612.00;1020;1
Census Block;25;023;5612.00;1021;1
