TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;009;2601.00;1000;3
Census Block;25;009;2601.00;1001;3
Census Block;25;009;2601.00;1002;3
Census Block;25;009;2601.00;1003;3
Census Block;25;009;2601.00;1004;3
Census Block;25;009;2601.00;1005;3
Census Block;25;009;2601.00;1006;3
Census Block;25;009;2601.00;1007;3
Census Block;25;009;2601.00;1008;3
Census Block;25;009;2601.00;1009;3
Census Block;25;009;2601.00;1010;3
Census Block;25;009;2601.00;1011;3
Census Block;25;009;2601.00;1012;3
Census Block;25;009;2601.00;1013;3
Census Block;25;009;2601.00;1014;3
Census Block;25;009;2601.00;1015;3
Census Block;25;009;2601.00;1016;3
Census Block;25;009;2601.00;1017;3
Census Block;25;009;2601.00;2000;3
Census Block;25;009;2601.00;2001;3
Census Block;25;009;2601.00;2002;3
Census Block;25;009;2601.00;2003;3
Census Block;25;009;2601.00;2004;3,6
Census Block;25;009;2601.00;2005;3,6
Census Block;25;009;2601.00;2006;3
Census Block;25;009;2601.00;2007;3
Census Block;25;009;2601.00;2008;3,6
Census Block;25;009;2601.00;2009;3,6
Census Block;25;009;2601.00;2010;3,6
Census Block;25;009;2601.00;2011;3,6
Census Block;25;009;2601.00;2012;6
Census Block;25;009;2601.00;2013;6
Census Block;25;009;2601.00;2014;6
Census Block;25;009;2601.00;2015;6
Census Block;25;009;2601.00;2016;6
Census Block;25;009;2601.00;2017;6
Census Block;25;009;2601.00;2018;6
Census Block;25;009;2601.00;2019;6
Census Block;25;009;2601.00;2020;6
Census Block;25;009;2601.00;2021;6
Census Block;25;009;2601.00;2022;6
Census Block;25;009;2601.00;2023;B1
Census Block;25;009;2601.00;2024;6
Census Block;25;009;2601.00;2025;6
Census Block;25;009;2601.00;2026;6
Census Block;25;009;2601.00;2027;B1
Census Block;25;009;2601.00;2028;B1
Census Block;25;009;2601.00;2029;B1
Census Block;25;009;2601.00;2030;B1
Census Block;25;009;2601.00;2031;B1
Census Block;25;009;2601.00;2032;B1
Census Block;25;009;2601.00;2033;B1
Census Block;25;009;2601.00;2034;6
Census Block;25;009;2601.00;2035;6
Census Block;25;009;2601.00;2036;6
Census Block;25;009;2601.00;2037;B1
Census Block;25;009;2601.00;2038;B1
Census Block;25;009;2601.00;2039;B1
Census Block;25;009;2601.00;2040;B1
Census Block;25;009;2601.00;2041;B1
Census Block;25;009;2601.00;2042;B1
Census Block;25;009;2601.00;3000;3
Census Block;25;009;2601.00;3001;3
Census Block;25;009;2601.00;3002;3
Census Block;25;009;2601.00;3003;3
Census Block;25;009;2601.00;3004;3
Census Block;25;009;2601.00;3005;3
Census Block;25;009;2601.00;3006;3
Census Block;25;009;2601.00;3007;3
Census Block;25;009;2601.00;3008;3
Census Block;25;009;2601.00;3009;3
Census Block;25;009;2601.00;3010;3
Census Block;25;009;2601.00;3011;3,6
Census Block;25;009;2601.00;3012;3,6
Census Block;25;009;2601.00;3013;6
Census Block;25;009;2601.00;3014;6
Census Block;25;009;2601.00;3015;6
Census Block;25;009;2601.00;3016;3,6
Census Block;25;009;2601.00;3017;3
Census Block;25;009;2601.00;3018;3
Census Block;25;009;2601.00;3019;B1
Census Block;25;009;2601.00;3020;B1
Census Block;25;009;2601.00;3021;B1
Census Block;25;009;2601.00;3022;B1
Census Block;25;009;2601.00;3023;B1
Census Block;25;009;2601.00;3024;6
Census Block;25;009;2601.00;3025;B1
Census Block;25;009;2601.00;3026;B1
Census Block;25;009;2601.00;3027;B1
Census Block;25;009;2601.00;3028;B1
Census Block;25;009;2601.00;3029;B1
Census Block;25;009;2601.00;3030;B1
Census Block;25;009;2601.00;3031;3
Census Block;25;009;2601.00;3032;3,6
Census Block;25;009;2602.00;1000;3
Census Block;25;009;2602.00;1001;3
Census Block;25;009;2602.00;1002;3
Census Block;25;009;2602.00;1003;3
Census Block;25;009;2602.00;1004;3
