TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;023;5001.01;1000;1,3
Census Block;25;023;5001.01;1001;1,3
Census Block;25;023;5001.01;1002;1
Census Block;25;023;5001.01;1003;1
Census Block;25;023;5001.01;1004;1
Census Block;25;023;5001.01;1005;1
Census Block;25;023;5001.01;1006;1
Census Block;25;023;5001.01;1007;1
Census Block;25;023;5001.01;1008;1
Census Block;25;023;5001.01;1009;1
Census Block;25;023;5001.01;1010;1
Census Block;25;023;5001.01;1011;1
Census Block;25;023;5001.01;1012;1
Census Block;25;023;5001.01;1013;1
Census Block;25;023;5001.01;1014;3
Census Block;25;023;5001.01;1015;3
Census Block;25;023;5001.01;1016;3
Census Block;25;023;5001.01;1017;1,2,3
Census Block;25;023;5001.01;1018;2,3
Census Block;25;023;5001.01;1019;2
Census Block;25;023;5001.01;1020;2
Census Block;25;023;5001.01;1021;A1,A2
Census Block;25;023;5001.01;1022;A1
Census Block;25;023;5001.01;1023;A1
Census Block;25;023;5001.01;1024;A2
Census Block;25;023;5001.01;1025;A1
Census Block;25;023;5001.01;1026;A2
Census Block;25;023;5001.01;1027;A2
Census Block;25;023;5001.01;1028;A2
Census Block;25;023;5001.01;1029;A2
Census Block;25;023;5001.01;1030;A1
Census Block;25;023;5001.01;1031;A2
Census Block;25;023;5001.01;1032;A2
Census Block;25;023;5001.01;1033;A1
Census Block;25;023;5001.01;1034;A2
Census Block;25;023;5001.01;1035;A2
Census Block;25;023;5001.01;1036;A2
Census Block;25;023;5001.01;1037;3
Census Block;25;023;5001.01;1038;3
Census Block;25;023;5001.01;1039;3
Census Block;25;023;5001.01;1040;2,3
Census Block;25;023;5001.01;1041;2,3
Census Block;25;023;5001.01;1042;3
Census Block;25;023;5001.01;1043;2,3
Census Block;25;023;5001.01;1044;3
Census Block;25;023;5001.01;1045;2
Census Block;25;023;5001.01;1046;3
Census Block;25;023;5001.01;1047;2,3
Census Block;25;023;5001.01;1048;2
Census Block;25;023;5001.01;1049;3
Census Block;25;023;5001.01;1050;3
Census Block;25;023;5001.01;1051;3
Census Block;25;023;5001.01;1052;3
Census Block;25;023;5001.01;1053;3
Census Block;25;023;5001.01;1054;3
Census Block;25;023;5001.01;1055;A1
Census Block;25;023;5001.01;1056;A1
Census Block;25;023;5001.01;1057;3
Census Block;25;023;5001.01;1058;A1
Census Block;25;023;5001.01;1059;3
Census Block;25;023;5001.01;1060;A2
Census Block;25;023;5001.01;1061;A2
Census Block;25;023;5001.01;1062;3
Census Block;25;023;5001.01;1063;3
Census Block;25;023;5001.01;1064;A1
Census Block;25;023;5001.01;1065;A1
Census Block;25;023;5001.01;1066;A1
Census Block;25;023;5001.01;1067;A1
Census Block;25;023;5001.01;1068;A1
Census Block;25;023;5001.01;1069;A1
Census Block;25;023;5001.01;1070;A1
Census Block;25;023;5001.01;1071;A1
Census Block;25;023;5001.01;1072;A1
Census Block;25;023;5001.01;1073;A1
Census Block;25;023;5001.01;1074;A1
Census Block;25;023;5001.01;1075;A1
Census Block;25;023;5001.01;1076;A1
Census Block;25;023;5001.01;1077;A1
Census Block;25;023;5001.01;1078;A1
Census Block;25;023;5001.01;1079;A1
Census Block;25;023;5001.01;1080;A1
Census Block;25;023;5001.01;1081;A1
Census Block;25;023;5001.01;1082;3
Census Block;25;023;5001.01;1083;3
Census Block;25;023;5001.01;1084;3
Census Block;25;023;5001.01;1085;A1
Census Block;25;023;5001.01;1086;A1
Census Block;25;023;5001.01;1087;A1
Census Block;25;023;5001.01;1088;3
Census Block;25;023;5001.01;1089;3
Census Block;25;023;5001.01;1090;A1
Census Block;25;023;5001.01;1091;3
Census Block;25;023;5001.01;1092;3
Census Block;25;023;5001.01;1093;3
Census Block;25;023;5001.01;1094;2
Census Block;25;023;5001.01;1095;2
Census Block;25;023;5001.01;1096;2
Census Block;25;023;5001.01;1097;2
Census Block;25;023;5001.01;1098;2
Census Block;25;023;5001.01;1099;2
Census Block;25;023;5001.01;1100;2
Census Block;25;023;5001.01;1101;2
Census Block;25;023;5001.01;1102;2
Census Block;25;023;5001.01;1103;2
Census Block;25;023;5001.01;1104;2
Census Block;25;023;5001.01;1105;1
Census Block;25;023;5001.01;1106;A2
Census Block;25;023;5001.01;1107;A2
Census Block;25;023;5001.01;1108;1
Census Block;25;023;5001.01;2000;3
Census Block;25;023;5001.01;2001;3
Census Block;25;023;5001.01;2002;3
Census Block;25;023;5001.01;2003;3
Census Block;25;023;5001.01;2004;3
Census Block;25;023;5001.01;2005;3
Census Block;25;023;5001.01;2006;A2
Census Block;25;023;5001.01;2007;A2
Census Block;25;023;5001.01;2008;3
Census Block;25;023;5001.01;2009;3
Census Block;25;023;5001.01;2010;3
Census Block;25;023;5001.01;2011;3
Census Block;25;023;5001.01;2012;3
Census Block;25;023;5001.01;2013;3
Census Block;25;023;5001.01;2014;3
Census Block;25;023;5001.01;2015;3
Census Block;25;023;5001.01;2016;3
Census Block;25;023;5001.01;2017;3
Census Block;25;023;5001.01;2018;3
Census Block;25;023;5001.01;2019;3
Census Block;25;023;5001.01;2020;3
Census Block;25;023;5001.01;2021;3
Census Block;25;023;5001.01;2022;3
Census Block;25;023;5001.01;2023;3
Census Block;25;023;5001.01;2024;3
Census Block;25;023;5001.01;2025;3
Census Block;25;023;5001.01;2026;3
