TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;001;114.00;4000;1
Census Block;25;001;114.00;4001;1
Census Block;25;001;114.00;4002;1
Census Block;25;001;114.00;4003;1
Census Block;25;001;114.00;4004;1
Census Block;25;001;114.00;4005;1
Census Block;25;001;114.00;4006;1
Census Block;25;001;114.00;4007;1
Census Block;25;001;114.00;4008;1
Census Block;25;001;114.00;4009;1
Census Block;25;001;114.00;4010;1
Census Block;25;001;114.00;4024;1
Census Block;25;001;114.00;4025;1
Census Block;25;001;114.00;4026;1
Census Block;25;001;114.00;4030;1
Census Block;25;001;114.00;4031;1
Census Block;25;001;114.00;4032;1
Census Block;25;001;114.00;4033;1
Census Block;25;001;114.00;4034;1
Census Block;25;001;114.00;4035;1
Census Block;25;001;114.00;4036;1
Census Block;25;001;114.00;4039;1
Census Block;25;001;114.00;4040;1
Census Block;25;001;114.00;4041;1
Census Block;25;001;114.00;4042;1
Census Block;25;001;114.00;4043;1
Census Block;25;001;114.00;4044;1
Census Block;25;001;114.00;4045;1
Census Block;25;001;114.00;4046;1
Census Block;25;001;114.00;4047;1
Census Block;25;001;114.00;4048;1
Census Block;25;001;114.00;4049;1
Census Block;25;001;114.00;4050;1
Census Block;25;001;114.00;4051;1
Census Block;25;001;114.00;4052;1
Census Block;25;001;114.00;4053;1
Census Block;25;001;115.00;1000;1
Census Block;25;001;115.00;1001;1
Census Block;25;001;115.00;1002;1
Census Block;25;001;115.00;1003;1
Census Block;25;001;115.00;1004;1
Census Block;25;001;115.00;1005;1
Census Block;25;001;115.00;1006;1
Census Block;25;001;115.00;1007;1
Census Block;25;001;115.00;1008;1
Census Block;25;001;115.00;1009;1
Census Block;25;001;115.00;1010;1
Census Block;25;001;115.00;1011;1
Census Block;25;001;115.00;1012;1
Census Block;25;001;115.00;1013;1
Census Block;25;001;115.00;1014;1
Census Block;25;001;115.00;1015;1
Census Block;25;001;115.00;1016;1
Census Block;25;001;115.00;1017;1
Census Block;25;001;115.00;1018;1
Census Block;25;001;115.00;1019;1
Census Block;25;001;115.00;1020;1
Census Block;25;001;115.00;1021;1
Census Block;25;001;115.00;1022;1
Census Block;25;001;115.00;1023;1
Census Block;25;001;115.00;1024;1
Census Block;25;001;115.00;1025;1
Census Block;25;001;115.00;1026;1
Census Block;25;001;115.00;1027;1
Census Block;25;001;115.00;1028;1
Census Block;25;001;115.00;1029;1
Census Block;25;001;115.00;2000;1
Census Block;25;001;115.00;2001;A1
Census Block;25;001;115.00;2002;A1
Census Block;25;001;115.00;2003;A1
Census Block;25;001;115.00;2004;1
Census Block;25;001;115.00;2005;1
Census Block;25;001;115.00;2006;1
Census Block;25;001;115.00;2007;A1
Census Block;25;001;115.00;2008;A1
Census Block;25;001;115.00;2009;A1
Census Block;25;001;115.00;2010;1
Census Block;25;001;115.00;2011;A1
Census Block;25;001;115.00;2012;A1
Census Block;25;001;115.00;2013;A1
Census Block;25;001;115.00;2014;1
Census Block;25;001;115.00;2015;1
Census Block;25;001;115.00;2016;A1
Census Block;25;001;115.00;2017;1
Census Block;25;001;115.00;2018;1
Census Block;25;001;115.00;2019;1
Census Block;25;001;115.00;2020;1
Census Block;25;001;115.00;2021;1
Census Block;25;001;115.00;2022;1
Census Block;25;001;115.00;2023;1
Census Block;25;001;115.00;2024;1
Census Block;25;001;115.00;2025;1
Census Block;25;001;115.00;2026;1
Census Block;25;001;115.00;2027;1
Census Block;25;001;115.00;2028;1
Census Block;25;001;115.00;2029;1
Census Block;25;001;115.00;2030;1
Census Block;25;001;115.00;2031;1
Census Block;25;001;115.00;2032;1
Census Block;25;001;115.00;2033;1
Census Block;25;001;115.00;2034;1
Census Block;25;001;115.00;2035;1
Census Block;25;001;115.00;2036;1
Census Block;25;001;115.00;2037;1
Census Block;25;001;115.00;2038;1
Census Block;25;001;115.00;2039;1
Census Block;25;001;115.00;2040;1
Census Block;25;001;115.00;2041;1
Census Block;25;001;115.00;2042;1
Census Block;25;001;115.00;2043;1
Census Block;25;001;115.00;2044;1
Census Block;25;001;115.00;2045;1
Census Block;25;001;115.00;2046;1
Census Block;25;001;115.00;2047;1
Census Block;25;001;115.00;2048;1
Census Block;25;001;115.00;2049;A1
Census Block;25;001;115.00;2050;A1
Census Block;25;001;115.00;2051;A1
Census Block;25;001;115.00;2052;A1
