TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;001;152.00;1043;2
Census Block;25;001;152.00;1044;2
Census Block;25;001;152.00;1045;2
Census Block;25;001;152.00;1046;2
Census Block;25;001;152.00;1049;2
Census Block;25;001;152.00;1050;2
Census Block;25;001;152.00;1079;2
Census Block;25;001;152.00;2002;3
Census Block;25;001;152.00;2004;3
Census Block;25;001;152.00;2006;2,3
Census Block;25;001;152.00;2007;2
Census Block;25;001;152.00;2008;3
Census Block;25;001;152.00;2009;2,3
Census Block;25;001;152.00;2010;3
Census Block;25;001;152.00;2011;2
Census Block;25;001;152.00;2012;3
Census Block;25;001;152.00;2013;3
Census Block;25;001;152.00;2014;3
Census Block;25;001;152.00;2015;3
Census Block;25;001;152.00;2016;2
Census Block;25;001;152.00;2017;3
Census Block;25;001;152.00;2018;3
Census Block;25;001;152.00;2019;2
Census Block;25;001;152.00;2020;3
Census Block;25;001;152.00;2021;3
Census Block;25;001;152.00;2022;3
Census Block;25;001;152.00;2023;2
Census Block;25;001;152.00;2024;3
Census Block;25;001;152.00;2025;3
Census Block;25;001;152.00;2026;1,2,3
Census Block;25;001;152.00;2027;3
Census Block;25;001;152.00;2028;1,3
Census Block;25;001;152.00;2029;1
Census Block;25;001;152.00;2030;1
Census Block;25;001;152.00;2031;1
Census Block;25;001;152.00;2032;1
Census Block;25;001;152.00;2033;1
Census Block;25;001;152.00;2034;1
Census Block;25;001;152.00;2035;1
Census Block;25;001;152.00;2036;1
Census Block;25;001;152.00;2037;1
Census Block;25;001;152.00;2038;1
Census Block;25;001;152.00;2039;1
Census Block;25;001;152.00;2040;1
Census Block;25;001;152.00;2041;1
Census Block;25;001;152.00;2042;1
Census Block;25;001;152.00;2043;1
Census Block;25;001;152.00;2045;1
Census Block;25;001;152.00;2046;1
Census Block;25;001;152.00;2051;1
Census Block;25;001;152.00;2052;1
Census Block;25;001;152.00;2053;1
Census Block;25;001;152.00;2054;1
Census Block;25;001;152.00;2055;1
Census Block;25;001;152.00;2056;1
Census Block;25;001;152.00;2057;1
Census Block;25;001;152.00;2058;1
Census Block;25;001;152.00;2059;1
Census Block;25;001;152.00;2060;1
Census Block;25;001;152.00;2061;1,3
Census Block;25;001;152.00;2065;1
Census Block;25;001;152.00;2067;1
Census Block;25;001;152.00;2096;1
Census Block;25;001;152.00;2097;1
Census Block;25;001;152.00;2098;1,3
Census Block;25;001;152.00;2099;3
Census Block;25;001;152.00;2100;1
Census Block;25;001;152.00;2101;1
Census Block;25;001;152.00;2102;1,3
Census Block;25;001;152.00;2103;3
Census Block;25;001;152.00;2104;3
Census Block;25;001;152.00;2105;3
Census Block;25;001;152.00;2106;3
Census Block;25;001;152.00;2107;3
Census Block;25;001;152.00;2108;1
Census Block;25;001;152.00;2109;2
Census Block;25;001;152.00;2110;1
Census Block;25;001;152.00;2113;3
Census Block;25;001;152.00;2114;3
