TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;013;8132.04;1000;2
Census Block;25;013;8132.04;1001;2
Census Block;25;013;8132.04;1002;1,2
Census Block;25;013;8132.04;1003;1,2
Census Block;25;013;8132.04;1004;1
Census Block;25;013;8132.04;1005;1
Census Block;25;013;8132.04;1006;1
Census Block;25;013;8132.04;1007;1
Census Block;25;013;8132.04;1008;1
Census Block;25;013;8132.04;1009;1
Census Block;25;013;8132.04;1010;1
Census Block;25;013;8132.04;1011;1
Census Block;25;013;8132.04;1012;1
Census Block;25;013;8132.04;1013;1
Census Block;25;013;8132.04;1014;1
Census Block;25;013;8132.04;1015;1
Census Block;25;013;8132.04;1016;1
Census Block;25;013;8132.04;1017;1
Census Block;25;013;8132.04;1018;1
Census Block;25;013;8132.04;1019;1
Census Block;25;013;8132.04;1020;1
Census Block;25;013;8132.04;1021;1
Census Block;25;013;8132.04;1022;1
Census Block;25;013;8132.04;1023;1
Census Block;25;013;8132.04;2000;1
Census Block;25;013;8132.04;2001;1
Census Block;25;013;8132.04;2002;1
Census Block;25;013;8132.04;2003;1
Census Block;25;013;8132.04;2004;1
Census Block;25;013;8132.04;2005;1
Census Block;25;013;8132.04;2006;1
Census Block;25;013;8132.04;2007;1
Census Block;25;013;8132.04;2008;1
Census Block;25;013;8132.04;2009;1
Census Block;25;013;8132.04;2010;1
Census Block;25;013;8132.04;2011;1
Census Block;25;013;8132.04;2012;1
Census Block;25;013;8132.04;2013;1
Census Block;25;013;8132.04;2014;1
Census Block;25;013;8132.04;2015;1
Census Block;25;013;8132.04;2016;1
Census Block;25;013;8132.04;2017;1
Census Block;25;013;8132.04;2018;1
Census Block;25;013;8132.04;2019;1
Census Block;25;013;8132.04;2020;1
Census Block;25;013;8132.04;2021;1,3
Census Block;25;013;8132.04;2022;1
Census Block;25;013;8132.04;2023;1,3
Census Block;25;013;8132.04;2024;1
Census Block;25;013;8132.04;2025;1
Census Block;25;013;8132.04;2026;1
Census Block;25;013;8132.04;2027;1
Census Block;25;013;8132.04;2028;1
Census Block;25;013;8132.04;2029;1
Census Block;25;013;8132.05;1000;4
Census Block;25;013;8132.05;1001;4
Census Block;25;013;8132.05;1002;4
Census Block;25;013;8132.05;1003;4
Census Block;25;013;8132.05;1004;4
Census Block;25;013;8132.05;1005;4
Census Block;25;013;8132.05;1006;4
Census Block;25;013;8132.05;1007;4
Census Block;25;013;8132.05;1008;4
Census Block;25;013;8132.05;1009;4
Census Block;25;013;8132.05;1010;4
Census Block;25;013;8132.05;1011;4
Census Block;25;013;8132.05;1012;4
Census Block;25;013;8132.05;1013;4
Census Block;25;013;8132.05;1014;4
Census Block;25;013;8132.05;1015;4
Census Block;25;013;8132.05;1016;4
Census Block;25;013;8132.05;1017;4
Census Block;25;013;8132.05;1018;4
Census Block;25;013;8132.05;1019;4
Census Block;25;013;8132.05;1020;4
Census Block;25;013;8132.05;1021;4
Census Block;25;013;8132.05;1022;4
Census Block;25;013;8132.05;1023;4
Census Block;25;013;8132.05;1024;4
Census Block;25;013;8132.05;1025;4
Census Block;25;013;8132.05;1026;4
Census Block;25;013;8132.05;1027;4
