TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;009;2171.00;1000;1
Census Block;25;009;2171.00;1001;1
Census Block;25;009;2171.00;1002;1
Census Block;25;009;2171.00;1003;1
Census Block;25;009;2171.00;1004;1
Census Block;25;009;2171.00;1005;1
Census Block;25;009;2171.00;1006;1
Census Block;25;009;2171.00;1007;1
Census Block;25;009;2171.00;1008;1
Census Block;25;009;2171.00;1009;1
Census Block;25;009;2171.00;1010;1
Census Block;25;009;2171.00;1011;1
Census Block;25;009;2171.00;1012;1
Census Block;25;009;2171.00;1013;1
Census Block;25;009;2171.00;1014;1
Census Block;25;009;2171.00;1015;1
Census Block;25;009;2171.00;1016;1
Census Block;25;009;2171.00;1017;1
Census Block;25;009;2171.00;1018;1
Census Block;25;009;2171.00;1019;1
Census Block;25;009;2171.00;1020;1
Census Block;25;009;2171.00;1021;1
Census Block;25;009;2171.00;1022;1
Census Block;25;009;2171.00;1023;1
Census Block;25;009;2171.00;1024;1
Census Block;25;009;2171.00;1025;1
Census Block;25;009;2171.00;1026;1
Census Block;25;009;2171.00;1027;1
Census Block;25;009;2171.00;1028;1
Census Block;25;009;2171.00;1029;1
Census Block;25;009;2171.00;1030;1
Census Block;25;009;2171.00;1031;1
Census Block;25;009;2171.00;1032;1
Census Block;25;009;2171.00;1033;1
Census Block;25;009;2171.00;1034;1
Census Block;25;009;2171.00;1035;1
Census Block;25;009;2171.00;1036;1
Census Block;25;009;2171.00;1037;1
Census Block;25;009;2171.00;1038;1
Census Block;25;009;2171.00;1039;1
Census Block;25;009;2171.00;1040;1
Census Block;25;009;2171.00;1041;1
Census Block;25;009;2171.00;1042;1
Census Block;25;009;2171.00;1043;1
Census Block;25;009;2171.00;1044;1
Census Block;25;009;2171.00;1045;1
Census Block;25;009;2171.00;1046;1
Census Block;25;009;2171.00;1047;1
Census Block;25;009;2171.00;1048;1
Census Block;25;009;2171.00;1049;1
Census Block;25;009;2171.00;1050;1
Census Block;25;009;2171.00;1051;1
Census Block;25;009;2171.00;1052;1
Census Block;25;009;2171.00;1053;1
Census Block;25;009;2171.00;1054;1
Census Block;25;009;2171.00;1055;1
Census Block;25;009;2171.00;1056;1
Census Block;25;009;2171.00;1057;1
Census Block;25;009;2171.00;1058;1
Census Block;25;009;2171.00;1059;1
Census Block;25;009;2171.00;2000;1
Census Block;25;009;2171.00;2001;1
Census Block;25;009;2171.00;2002;1
Census Block;25;009;2171.00;2003;1
Census Block;25;009;2171.00;2004;1
Census Block;25;009;2171.00;2005;1
Census Block;25;009;2171.00;2006;1
Census Block;25;009;2171.00;2007;1
Census Block;25;009;2171.00;2008;1
Census Block;25;009;2171.00;2009;1
Census Block;25;009;2171.00;2010;1
Census Block;25;009;2171.00;2011;1
Census Block;25;009;2171.00;2012;1
Census Block;25;009;2171.00;2013;1
Census Block;25;009;2171.00;2014;1
Census Block;25;009;2171.00;2015;1
Census Block;25;009;2171.00;2016;1
Census Block;25;009;2171.00;2017;1
Census Block;25;009;2171.00;2018;1
Census Block;25;009;2171.00;2019;1
Census Block;25;009;2171.00;2020;1
Census Block;25;009;2171.00;2021;1
Census Block;25;009;2171.00;2022;1
Census Block;25;009;2171.00;2023;1
Census Block;25;009;2171.00;2024;1
Census Block;25;009;2171.00;2025;1
Census Block;25;009;2171.00;2026;1
Census Block;25;009;2171.00;2027;1
Census Block;25;009;2171.00;2028;1
Census Block;25;009;2171.00;2029;1
Census Block;25;009;2171.00;2030;1
Census Block;25;009;2171.00;2031;1
Census Block;25;009;2171.00;2032;1
Census Block;25;009;2171.00;2033;1
Census Block;25;009;2171.00;2034;1
Census Block;25;009;2171.00;2035;1
Census Block;25;009;2171.00;2036;1
Census Block;25;009;2171.00;2037;1
Census Block;25;009;2171.00;3000;1
Census Block;25;009;2171.00;3001;1
Census Block;25;009;2171.00;3002;1
Census Block;25;009;2171.00;3003;1
Census Block;25;009;2171.00;3004;1
Census Block;25;009;2171.00;3005;1
Census Block;25;009;2171.00;3006;1
Census Block;25;009;2171.00;3007;1
Census Block;25;009;2171.00;3008;1
Census Block;25;009;2171.00;3009;1
Census Block;25;009;2171.00;3010;1
Census Block;25;009;2171.00;3011;1
Census Block;25;009;2171.00;3012;1
Census Block;25;009;2171.00;3013;1
Census Block;25;009;2171.00;3014;1
Census Block;25;009;2171.00;3015;1
Census Block;25;009;2171.00;3016;1
Census Block;25;009;2171.00;3017;1
Census Block;25;009;2171.00;3018;1
Census Block;25;009;2171.00;3019;1
Census Block;25;009;2171.00;3020;1
Census Block;25;009;2171.00;3021;1
Census Block;25;009;2171.00;3022;1
Census Block;25;009;2171.00;3023;1
Census Block;25;009;2171.00;3024;1
Census Block;25;009;2171.00;3025;1
Census Block;25;009;2171.00;3026;1
Census Block;25;009;2171.00;3027;1
Census Block;25;009;2171.00;3028;1
Census Block;25;009;2171.00;3029;1
Census Block;25;009;2171.00;3030;1
Census Block;25;009;2171.00;3031;1
Census Block;25;009;2171.00;3032;1
Census Block;25;009;2171.00;3033;1
Census Block;25;009;2171.00;3034;1
Census Block;25;009;2171.00;3035;1
Census Block;25;009;2172.01;1000;1
Census Block;25;009;2172.01;1001;1
Census Block;25;009;2172.01;1002;1
Census Block;25;009;2172.01;1003;1
Census Block;25;009;2172.01;1004;1
Census Block;25;009;2172.01;1005;1
Census Block;25;009;2172.01;1006;1
Census Block;25;009;2172.01;1007;1
Census Block;25;009;2172.01;1008;1
Census Block;25;009;2172.01;1009;1
Census Block;25;009;2172.01;1010;1
Census Block;25;009;2172.01;1011;1
Census Block;25;009;2172.01;1012;1
Census Block;25;009;2172.01;1013;1
Census Block;25;009;2172.01;1014;1
Census Block;25;009;2172.01;1015;1
Census Block;25;009;2172.01;1016;1
Census Block;25;009;2172.01;2000;1
Census Block;25;009;2172.01;2001;1
Census Block;25;009;2172.01;2002;1
Census Block;25;009;2172.01;2003;1
Census Block;25;009;2172.01;2004;1
Census Block;25;009;2172.01;2005;1
Census Block;25;009;2172.01;2006;1
Census Block;25;009;2172.01;2007;1
Census Block;25;009;2172.01;2008;1
Census Block;25;009;2172.01;2009;1
Census Block;25;009;2172.01;2010;1
Census Block;25;009;2172.01;2011;1
Census Block;25;009;2172.01;2012;1
Census Block;25;009;2172.01;2013;1
Census Block;25;009;2172.01;2014;1
Census Block;25;009;2172.01;2015;1
Census Block;25;009;2172.01;2016;1
Census Block;25;009;2172.01;2017;1
Census Block;25;009;2172.01;2018;1
Census Block;25;009;2172.01;2019;1
Census Block;25;009;2172.01;2020;1
Census Block;25;009;2172.01;3000;1
Census Block;25;009;2172.01;3001;1
Census Block;25;009;2172.01;3002;1
Census Block;25;009;2172.01;3003;1
Census Block;25;009;2172.01;3004;1
Census Block;25;009;2172.01;3005;1
Census Block;25;009;2172.01;3006;1
Census Block;25;009;2172.01;3007;1
Census Block;25;009;2172.01;3008;1
Census Block;25;009;2172.01;3009;1
Census Block;25;009;2172.01;3010;1
Census Block;25;009;2172.01;3011;1
Census Block;25;009;2172.01;3012;1
Census Block;25;009;2172.01;3013;1
Census Block;25;009;2172.01;3014;1
Census Block;25;009;2172.01;3015;1
Census Block;25;009;2172.01;3016;1
Census Block;25;009;2172.01;3017;1
Census Block;25;009;2172.01;3018;1
Census Block;25;009;2172.01;3019;1
Census Block;25;009;2172.01;3020;1
Census Block;25;009;2172.01;3021;1
Census Block;25;009;2172.01;3022;1
Census Block;25;009;2172.01;3023;1
Census Block;25;009;2172.01;3024;1
Census Block;25;009;2172.02;1000;1
Census Block;25;009;2172.02;1001;1
Census Block;25;009;2172.02;1002;1
Census Block;25;009;2172.02;1003;1
Census Block;25;009;2172.02;1004;1
Census Block;25;009;2172.02;1005;1
Census Block;25;009;2172.02;1006;1
Census Block;25;009;2172.02;1007;1
Census Block;25;009;2172.02;1008;1
Census Block;25;009;2172.02;1009;1
Census Block;25;009;2172.02;1010;1
Census Block;25;009;2172.02;1011;1
Census Block;25;009;2172.02;1012;1
Census Block;25;009;2172.02;1013;1
Census Block;25;009;2172.02;1014;1
Census Block;25;009;2172.02;2000;1
Census Block;25;009;2172.02;2001;1
Census Block;25;009;2172.02;2002;1
Census Block;25;009;2172.02;2003;1
Census Block;25;009;2172.02;2004;1
Census Block;25;009;2172.02;2005;1
Census Block;25;009;2172.02;2006;1
Census Block;25;009;2172.02;2007;1
Census Block;25;009;2172.02;2008;1
Census Block;25;009;2172.02;2009;1
Census Block;25;009;2172.02;3000;1
Census Block;25;009;2172.02;3001;1
Census Block;25;009;2172.02;3002;1
Census Block;25;009;2172.02;3003;1
Census Block;25;009;2172.02;3004;1
Census Block;25;009;2172.02;3005;1
Census Block;25;009;2172.02;3006;1
Census Block;25;009;2172.02;3007;1
Census Block;25;009;2172.02;3008;1
Census Block;25;009;2172.02;3009;1
Census Block;25;009;2172.02;3010;1
Census Block;25;009;2172.02;3011;1
Census Block;25;009;2172.02;4000;1
Census Block;25;009;2172.02;4001;1
Census Block;25;009;2172.02;4002;1
Census Block;25;009;2172.02;4003;1
Census Block;25;009;2172.02;4004;1
Census Block;25;009;2172.02;4005;1
Census Block;25;009;2172.02;4006;1
Census Block;25;009;2172.02;4007;1
Census Block;25;009;2172.02;4008;1
Census Block;25;009;2172.02;4009;1
Census Block;25;009;2172.02;4010;1
Census Block;25;009;2172.02;4011;1
Census Block;25;009;2172.02;4012;1
Census Block;25;009;2172.02;4013;1
Census Block;25;009;2173.00;1000;1
Census Block;25;009;2173.00;1001;1
Census Block;25;009;2173.00;1002;1
Census Block;25;009;2173.00;1003;1
Census Block;25;009;2173.00;1004;1
Census Block;25;009;2173.00;1005;1
Census Block;25;009;2173.00;1006;1
Census Block;25;009;2173.00;1007;1
Census Block;25;009;2173.00;1008;1
Census Block;25;009;2173.00;1009;1
Census Block;25;009;2173.00;1010;1
Census Block;25;009;2173.00;2000;1
Census Block;25;009;2173.00;2001;1
Census Block;25;009;2173.00;2002;1
Census Block;25;009;2173.00;2003;1
Census Block;25;009;2173.00;2004;1
Census Block;25;009;2173.00;2005;1
Census Block;25;009;2173.00;2006;1
Census Block;25;009;2173.00;2007;1
Census Block;25;009;2173.00;2008;1
Census Block;25;009;2173.00;2009;1
Census Block;25;009;2173.00;2010;1
Census Block;25;009;2173.00;2011;1
Census Block;25;009;2173.00;3000;1
Census Block;25;009;2173.00;3001;1
Census Block;25;009;2173.00;3002;1
Census Block;25;009;2173.00;3003;1
Census Block;25;009;2173.00;3004;1
Census Block;25;009;2173.00;3005;1
Census Block;25;009;2173.00;3006;1
Census Block;25;009;2173.00;3007;1
Census Block;25;009;2173.00;3008;1
Census Block;25;009;2173.00;3009;1
Census Block;25;009;2173.00;3010;1
Census Block;25;009;2173.00;3011;1
Census Block;25;009;2173.00;3012;1
Census Block;25;009;2173.00;3013;1
Census Block;25;009;2173.00;3014;1
Census Block;25;009;2173.00;3015;1
Census Block;25;009;2173.00;3016;1
Census Block;25;009;2173.00;3017;1
Census Block;25;009;2173.00;3018;1
Census Block;25;009;2173.00;3019;1
Census Block;25;009;2173.00;3020;1
Census Block;25;009;2173.00;3021;1
Census Block;25;009;2173.00;3022;1
Census Block;25;009;2173.00;3023;1
Census Block;25;009;2173.00;3024;1
Census Block;25;009;2173.00;3025;1
Census Block;25;009;2173.00;3026;1
Census Block;25;009;2173.00;4000;1
Census Block;25;009;2173.00;4001;1
Census Block;25;009;2173.00;4002;1
Census Block;25;009;2173.00;4003;1
Census Block;25;009;2173.00;4004;1
Census Block;25;009;2173.00;4005;1
Census Block;25;009;2173.00;4006;1
Census Block;25;009;2173.00;4007;1
Census Block;25;009;2173.00;4008;1
Census Block;25;009;2173.00;4009;1
Census Block;25;009;2173.00;4010;1
Census Block;25;009;2173.00;4011;1
Census Block;25;009;2173.00;5000;1
Census Block;25;009;2173.00;5001;1
Census Block;25;009;2173.00;5002;1
Census Block;25;009;2173.00;5003;1
Census Block;25;009;2173.00;5004;1
Census Block;25;009;2173.00;5005;1
Census Block;25;009;2173.00;5006;1
Census Block;25;009;2173.00;5007;1
Census Block;25;009;2173.00;5008;1
Census Block;25;009;2173.00;5009;1
Census Block;25;009;2173.00;5010;1
Census Block;25;009;2174.00;1000;1
Census Block;25;009;2174.00;1001;1
Census Block;25;009;2174.00;1002;1
Census Block;25;009;2174.00;1003;1
Census Block;25;009;2174.00;1004;1
Census Block;25;009;2174.00;1005;1
Census Block;25;009;2174.00;1006;1
Census Block;25;009;2174.00;1007;1
Census Block;25;009;2174.00;1008;1
Census Block;25;009;2174.00;1009;1
Census Block;25;009;2174.00;1010;1
Census Block;25;009;2174.00;1011;1
Census Block;25;009;2174.00;1012;1
Census Block;25;009;2174.00;2000;1
Census Block;25;009;2174.00;2001;1
Census Block;25;009;2174.00;2002;1
Census Block;25;009;2174.00;2003;1
Census Block;25;009;2174.00;2004;1
Census Block;25;009;2174.00;2005;1
Census Block;25;009;2174.00;2006;1
Census Block;25;009;2174.00;2007;1
Census Block;25;009;2174.00;2008;1
Census Block;25;009;2174.00;2009;1
Census Block;25;009;2174.00;2010;1
Census Block;25;009;2174.00;2011;1
Census Block;25;009;2174.00;2012;1
Census Block;25;009;2174.00;2013;1
Census Block;25;009;2174.00;3000;1
Census Block;25;009;2174.00;3001;1
Census Block;25;009;2174.00;3002;1
Census Block;25;009;2174.00;3003;1
Census Block;25;009;2174.00;3004;1
Census Block;25;009;2174.00;3005;1
Census Block;25;009;2174.00;3006;1
Census Block;25;009;2174.00;3007;1
Census Block;25;009;2174.00;3008;1
Census Block;25;009;2174.00;3009;1
Census Block;25;009;2174.00;3010;1
Census Block;25;009;2174.00;3011;1
Census Block;25;009;2174.00;3012;1
Census Block;25;009;2174.00;3013;1
Census Block;25;009;2174.00;3014;1
Census Block;25;009;2174.00;3015;1
Census Block;25;009;2174.00;3016;1
Census Block;25;009;2174.00;3017;1
Census Block;25;009;2174.00;3018;1
Census Block;25;009;2174.00;3019;1
Census Block;25;009;2174.00;3020;1
Census Block;25;009;2174.00;3021;1
Census Block;25;009;2174.00;3022;1
Census Block;25;009;2174.00;3023;1
Census Block;25;009;2174.00;3024;1
Census Block;25;009;2174.00;3025;1
Census Block;25;009;2174.00;4000;1
Census Block;25;009;2174.00;4001;1
Census Block;25;009;2174.00;4002;1
Census Block;25;009;2174.00;4003;1
Census Block;25;009;2174.00;4004;1
Census Block;25;009;2174.00;4005;1
Census Block;25;009;2174.00;4006;1
Census Block;25;009;2174.00;4007;1
Census Block;25;009;2174.00;4008;1
Census Block;25;009;2174.00;4009;1
Census Block;25;009;2174.00;4010;1
Census Block;25;009;2174.00;4011;1
Census Block;25;009;2174.00;4012;1
Census Block;25;009;2174.00;4013;1
Census Block;25;009;2174.00;4014;1
Census Block;25;009;2174.00;4015;1
Census Block;25;009;2174.00;4016;1
Census Block;25;009;2174.00;4017;1
Census Block;25;009;2174.00;4018;1
Census Block;25;009;2174.00;4019;1
Census Block;25;009;2174.00;4020;1
Census Block;25;009;2174.00;4021;1
Census Block;25;009;2174.00;4022;1
Census Block;25;009;2174.00;4023;1
Census Block;25;009;2174.00;4024;1
Census Block;25;009;2174.00;4025;1
Census Block;25;009;2174.00;4026;1
Census Block;25;009;2174.00;4027;1
Census Block;25;009;2174.00;4028;1
Census Block;25;009;2174.00;4029;1
Census Block;25;009;2174.00;4030;1
Census Block;25;009;2174.00;4031;1
Census Block;25;009;2174.00;4032;1
Census Block;25;009;2174.00;4033;1
Census Block;25;009;2174.00;4034;1
Census Block;25;009;2175.00;1000;1
Census Block;25;009;2175.00;1001;1
Census Block;25;009;2175.00;1002;1
Census Block;25;009;2175.00;1003;1
Census Block;25;009;2175.00;1004;1
Census Block;25;009;2175.00;1005;1
Census Block;25;009;2175.00;1006;1
Census Block;25;009;2175.00;1007;1
Census Block;25;009;2175.00;1008;1
Census Block;25;009;2175.00;1009;1
Census Block;25;009;2175.00;1010;1
Census Block;25;009;2175.00;1011;1
Census Block;25;009;2175.00;1012;1
Census Block;25;009;2175.00;1013;1
Census Block;25;009;2175.00;1014;1
Census Block;25;009;2175.00;1015;1
Census Block;25;009;2175.00;1016;1
Census Block;25;009;2175.00;1017;1
Census Block;25;009;2175.00;1018;1
Census Block;25;009;2175.00;1019;1
Census Block;25;009;2175.00;2000;1
Census Block;25;009;2175.00;2001;1
Census Block;25;009;2175.00;2002;1
Census Block;25;009;2175.00;2003;1
Census Block;25;009;2175.00;2004;1
Census Block;25;009;2175.00;2005;1
Census Block;25;009;2175.00;2006;1
Census Block;25;009;2175.00;2007;1
Census Block;25;009;2175.00;2008;1
Census Block;25;009;2175.00;2009;1
Census Block;25;009;2175.00;2010;1
Census Block;25;009;2175.00;2011;1
Census Block;25;009;2175.00;2012;1
Census Block;25;009;2175.00;2013;1
Census Block;25;009;2175.00;2014;1
Census Block;25;009;2175.00;2015;1
Census Block;25;009;2175.00;2016;1
Census Block;25;009;2175.00;2017;1
Census Block;25;009;2175.00;2018;1
Census Block;25;009;2175.00;2019;1
Census Block;25;009;2175.00;2020;1
Census Block;25;009;2175.00;2021;1
Census Block;25;009;2175.00;2022;1
Census Block;25;009;2175.00;2023;1
Census Block;25;009;2175.00;2024;1
Census Block;25;009;2175.00;2025;1
Census Block;25;009;2175.00;2026;1
Census Block;25;009;2175.00;2027;1
Census Block;25;009;2175.00;2028;1
Census Block;25;009;2175.00;2029;1
Census Block;25;009;2175.00;2030;1
Census Block;25;009;2175.00;2031;1
Census Block;25;009;2175.00;2032;1
Census Block;25;009;2175.00;2033;1
Census Block;25;009;2175.00;2034;1
Census Block;25;009;2175.00;2035;1
Census Block;25;009;2175.00;2036;1
Census Block;25;009;2175.00;3000;1
Census Block;25;009;2175.00;3001;1
Census Block;25;009;2175.00;3002;1
Census Block;25;009;2175.00;3003;1
Census Block;25;009;2175.00;3004;1
Census Block;25;009;2175.00;3005;1
Census Block;25;009;2175.00;3006;1
Census Block;25;009;2175.00;3007;1
Census Block;25;009;2175.00;3008;1
Census Block;25;009;2175.00;3009;1
Census Block;25;009;2175.00;3010;1
Census Block;25;009;2175.00;3011;1
Census Block;25;009;2175.00;3012;1
Census Block;25;009;2175.00;3013;1
Census Block;25;009;2175.00;3014;1
Census Block;25;009;2175.00;3015;1
Census Block;25;009;2175.00;3016;1
Census Block;25;009;2175.00;3017;1
Census Block;25;009;2175.00;3018;1
Census Block;25;009;2175.00;3019;1
Census Block;25;009;2175.00;3020;1
Census Block;25;009;2175.00;3021;1
Census Block;25;009;2175.00;4000;1
Census Block;25;009;2175.00;4001;1
Census Block;25;009;2175.00;4002;1
Census Block;25;009;2175.00;4003;1
Census Block;25;009;2175.00;4004;1
Census Block;25;009;2175.00;4005;1
Census Block;25;009;2175.00;4006;1
Census Block;25;009;2175.00;4007;1
Census Block;25;009;2175.00;4008;1
Census Block;25;009;2175.00;4009;1
Census Block;25;009;2175.00;4010;1
Census Block;25;009;2175.00;5000;1
Census Block;25;009;2175.00;5001;1
Census Block;25;009;2175.00;5002;1
Census Block;25;009;2175.00;5003;1
Census Block;25;009;2175.00;5004;1
Census Block;25;009;2175.00;5005;1
Census Block;25;009;2175.00;5006;1
Census Block;25;009;2175.00;5007;1
Census Block;25;009;2175.00;5008;1
Census Block;25;009;2175.00;5009;1
Census Block;25;009;2175.00;5010;1
Census Block;25;009;2175.00;5011;1
Census Block;25;009;2175.00;5012;1
Census Block;25;009;2175.00;5013;1
Census Block;25;009;2175.00;5014;1
Census Block;25;009;2175.00;5015;1
Census Block;25;009;2175.00;5016;1
Census Block;25;009;2175.00;5017;1
Census Block;25;009;2175.00;6000;1
Census Block;25;009;2175.00;6001;1
Census Block;25;009;2175.00;6002;1
Census Block;25;009;2175.00;6003;1
Census Block;25;009;2175.00;6004;1
Census Block;25;009;2175.00;6005;1
Census Block;25;009;2175.00;6006;1
Census Block;25;009;2175.00;6007;1
Census Block;25;009;2175.00;6008;1
Census Block;25;009;2175.00;6009;1
Census Block;25;009;2175.00;6010;1
Census Block;25;009;2175.00;6011;1
Census Block;25;009;2175.00;6012;1
Census Block;25;009;2175.00;6013;1
Census Block;25;009;2175.00;6014;1
Census Block;25;009;2175.00;6015;1
Census Block;25;009;2175.00;6016;1
Census Block;25;009;2175.00;6017;1
Census Block;25;009;2175.00;6018;1
Census Block;25;009;2175.00;6019;1
Census Block;25;009;2175.00;6020;1
Census Block;25;009;2175.00;6021;1
Census Block;25;009;2175.00;6022;1
Census Block;25;009;2175.00;6023;1
Census Block;25;009;2175.00;6024;1
Census Block;25;009;2175.00;6025;1
Census Block;25;009;2175.00;6026;1
Census Block;25;009;2175.00;6027;1
Census Block;25;009;2175.00;6028;1
Census Block;25;009;2175.00;6029;1
Census Block;25;009;2175.00;6030;1
Census Block;25;009;2175.00;6031;1
Census Block;25;009;2175.00;6032;1
Census Block;25;009;2176.00;1000;1,2
Census Block;25;009;2176.00;1001;2
Census Block;25;009;2176.00;1002;2
Census Block;25;009;2176.00;1003;2
Census Block;25;009;2176.00;1004;2
Census Block;25;009;2176.00;1005;2
Census Block;25;009;2176.00;1006;2
Census Block;25;009;2176.00;1007;2
Census Block;25;009;2176.00;1008;2
Census Block;25;009;2176.00;1009;2
Census Block;25;009;2176.00;1010;2
Census Block;25;009;2176.00;1011;2
Census Block;25;009;2176.00;1012;2
Census Block;25;009;2176.00;1013;1,2
Census Block;25;009;2176.00;1014;1
Census Block;25;009;2176.00;1015;1
Census Block;25;009;2176.00;1016;1
Census Block;25;009;2176.00;1017;2
Census Block;25;009;2176.00;1018;1,2
Census Block;25;009;2176.00;1019;1
Census Block;25;009;2176.00;1020;1
Census Block;25;009;2176.00;1021;1
Census Block;25;009;2176.00;1022;2
Census Block;25;009;2176.00;1023;2
Census Block;25;009;2176.00;1024;2
Census Block;25;009;2176.00;1025;2
Census Block;25;009;2176.00;1026;2
Census Block;25;009;2176.00;1027;2
Census Block;25;009;2176.00;1028;1,2
Census Block;25;009;2176.00;1029;2
Census Block;25;009;2176.00;1030;1,2
Census Block;25;009;2176.00;1031;2
Census Block;25;009;2176.00;1032;2
Census Block;25;009;2176.00;1033;1
Census Block;25;009;2176.00;1034;1
Census Block;25;009;2176.00;1035;1
Census Block;25;009;2176.00;1036;1
Census Block;25;009;2176.00;1037;1
Census Block;25;009;2176.00;1038;1
Census Block;25;009;2176.00;1039;1
Census Block;25;009;2176.00;1040;1
Census Block;25;009;2176.00;1041;1
Census Block;25;009;2176.00;1042;2
Census Block;25;009;2176.00;2000;2
Census Block;25;009;2176.00;2001;2
Census Block;25;009;2176.00;2002;2
Census Block;25;009;2176.00;2003;2
Census Block;25;009;2176.00;2004;2
Census Block;25;009;2176.00;2005;2
Census Block;25;009;2176.00;2006;2
Census Block;25;009;2176.00;2007;2
Census Block;25;009;2176.00;2008;2
Census Block;25;009;2176.00;2009;2
Census Block;25;009;2176.00;2010;2
Census Block;25;009;2176.00;2011;2
Census Block;25;009;2176.00;2012;2
Census Block;25;009;2176.00;2013;2
Census Block;25;009;2176.00;2014;2
Census Block;25;009;2176.00;2015;2
Census Block;25;009;2176.00;2016;2
Census Block;25;009;2176.00;2017;2
Census Block;25;009;2176.00;2018;2
Census Block;25;009;2176.00;2019;2
Census Block;25;009;2176.00;2020;2
Census Block;25;009;2176.00;2021;2
Census Block;25;009;2176.00;3000;2
Census Block;25;009;2176.00;3001;2
Census Block;25;009;2176.00;3002;2
Census Block;25;009;2176.00;3003;2
Census Block;25;009;2176.00;3004;2
Census Block;25;009;2176.00;3005;2
Census Block;25;009;2176.00;3006;2
