TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;027;7581.02;3000;1
Census Block;25;027;7581.02;3001;1
Census Block;25;027;7581.02;3002;1
Census Block;25;027;7581.02;3003;1
Census Block;25;027;7581.02;3004;1
Census Block;25;027;7581.02;3005;1
Census Block;25;027;7581.02;3006;1
Census Block;25;027;7581.02;3007;1
Census Block;25;027;7581.02;3008;1
Census Block;25;027;7581.02;3009;1
Census Block;25;027;7581.02;3010;1
Census Block;25;027;7581.02;3011;1
Census Block;25;027;7581.02;3012;1
Census Block;25;027;7581.02;3013;1
Census Block;25;027;7581.02;3014;1
Census Block;25;027;7581.02;3015;1
Census Block;25;027;7581.02;3016;1
Census Block;25;027;7581.02;3017;1
Census Block;25;027;7581.02;3018;1
Census Block;25;027;7581.02;3019;1
Census Block;25;027;7581.02;3020;1
Census Block;25;027;7581.02;3021;1
Census Block;25;027;7581.02;3022;1
Census Block;25;027;7581.02;3023;1
Census Block;25;027;7581.02;3024;1
Census Block;25;027;7581.02;3025;1
Census Block;25;027;7581.02;3026;1
Census Block;25;027;7581.02;3027;1
Census Block;25;027;7581.02;3028;1
Census Block;25;027;7581.02;3029;1
Census Block;25;027;7581.02;3030;1
Census Block;25;027;7581.02;4000;1
Census Block;25;027;7581.02;4001;1
Census Block;25;027;7581.02;4002;1
Census Block;25;027;7581.02;4003;1
Census Block;25;027;7581.02;4004;1
Census Block;25;027;7581.02;4005;1
Census Block;25;027;7581.02;4012;1
Census Block;25;027;7581.02;4015;1
Census Block;25;027;7581.02;4016;1
Census Block;25;027;7581.02;4017;1
Census Block;25;027;7581.02;4018;1
Census Block;25;027;7581.02;4019;1
Census Block;25;027;7581.02;4020;1
Census Block;25;027;7581.02;4021;1
Census Block;25;027;7581.02;4023;1
Census Block;25;027;7581.02;4027;1
Census Block;25;027;7581.02;4028;1
Census Block;25;027;7581.02;4029;1
Census Block;25;027;7581.02;4030;1
Census Block;25;027;7581.02;4031;1
Census Block;25;027;7581.02;4032;1
Census Block;25;027;7581.02;4033;1
Census Block;25;027;7581.02;4034;1
Census Block;25;027;7581.02;4035;1
Census Block;25;027;7581.02;4036;1
Census Block;25;027;7581.02;4037;1
Census Block;25;027;7581.02;4038;1
Census Block;25;027;7581.02;4039;1
