TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;021;4034.00;1019;1
Census Block;25;021;4034.00;1021;1
Census Block;25;021;4041.00;1000;2
Census Block;25;021;4041.00;1001;2
Census Block;25;021;4041.00;1002;2
Census Block;25;021;4041.00;1003;2
Census Block;25;021;4041.00;1004;2
Census Block;25;021;4041.00;1005;2
Census Block;25;021;4041.00;1006;2
Census Block;25;021;4041.00;1007;2
Census Block;25;021;4041.00;1008;2
Census Block;25;021;4041.00;1009;2
Census Block;25;021;4041.00;1010;2
Census Block;25;021;4041.00;1011;2
Census Block;25;021;4041.00;1012;2
Census Block;25;021;4041.00;1013;2
Census Block;25;021;4041.00;1014;2
Census Block;25;021;4041.00;1015;2
Census Block;25;021;4041.00;1016;2
Census Block;25;021;4041.00;1017;2
Census Block;25;021;4041.00;1018;2
Census Block;25;021;4041.00;1019;2
Census Block;25;021;4041.00;1020;2
Census Block;25;021;4041.00;1021;2
Census Block;25;021;4041.00;1022;2
Census Block;25;021;4041.00;1023;2
Census Block;25;021;4041.00;1024;2
Census Block;25;021;4041.00;1025;2
Census Block;25;021;4041.00;1026;2
Census Block;25;021;4041.00;1027;2
Census Block;25;021;4041.00;1028;2
Census Block;25;021;4041.00;1029;2
Census Block;25;021;4041.00;1030;2
Census Block;25;021;4041.00;1031;2
Census Block;25;021;4041.00;1032;2
Census Block;25;021;4041.00;1033;2
Census Block;25;021;4041.00;1034;2
Census Block;25;021;4041.00;1035;2
Census Block;25;021;4041.00;1036;2
Census Block;25;021;4041.00;1037;2
Census Block;25;021;4041.00;1038;2
Census Block;25;021;4041.00;1039;2
Census Block;25;021;4041.00;1040;2
Census Block;25;021;4041.00;1041;2
Census Block;25;021;4041.00;1042;2
Census Block;25;021;4041.00;1043;2
Census Block;25;021;4041.00;1044;2
Census Block;25;021;4041.00;1045;2
Census Block;25;021;4041.00;1046;2
Census Block;25;021;4041.00;1047;2
Census Block;25;021;4041.00;1048;2
Census Block;25;021;4041.00;1049;2
Census Block;25;021;4041.00;1050;2
Census Block;25;021;4041.00;1051;2
Census Block;25;021;4041.00;1052;2
Census Block;25;021;4041.00;1053;2
Census Block;25;021;4041.00;1054;2
Census Block;25;021;4041.00;1055;2
Census Block;25;021;4041.00;1056;2
Census Block;25;021;4041.00;1057;2
Census Block;25;021;4041.00;1058;2
Census Block;25;021;4041.00;1059;2
Census Block;25;021;4041.00;1060;2
Census Block;25;021;4041.00;1061;2
Census Block;25;021;4041.00;1062;2
Census Block;25;021;4041.00;1063;2
Census Block;25;021;4041.00;1064;2
Census Block;25;021;4041.00;1065;2
Census Block;25;021;4041.00;1066;2
Census Block;25;021;4041.00;1067;2
Census Block;25;021;4041.00;1068;2
Census Block;25;021;4041.00;1069;2
Census Block;25;021;4041.00;1070;2
Census Block;25;021;4041.00;1071;2
Census Block;25;021;4041.00;1072;2
Census Block;25;021;4041.00;1073;2
Census Block;25;021;4041.00;1074;2
Census Block;25;021;4041.00;1075;2
Census Block;25;021;4041.00;1076;2
Census Block;25;021;4041.00;1077;2
Census Block;25;021;4041.00;1078;2
Census Block;25;021;4041.00;1079;2
Census Block;25;021;4041.00;1080;2
Census Block;25;021;4041.00;1081;2
Census Block;25;021;4041.00;1082;2
Census Block;25;021;4041.00;1083;2
Census Block;25;021;4041.00;1084;2
Census Block;25;021;4041.00;1085;2
Census Block;25;021;4041.00;1086;2
Census Block;25;021;4041.00;1087;2
Census Block;25;021;4041.00;1088;2
Census Block;25;021;4041.00;1089;2
Census Block;25;021;4041.00;1090;2
Census Block;25;021;4041.00;1091;2
Census Block;25;021;4041.00;1092;2
Census Block;25;021;4041.00;1093;2
Census Block;25;021;4041.00;1094;2
Census Block;25;021;4041.00;1095;2
Census Block;25;021;4041.00;1096;2
Census Block;25;021;4041.00;1097;2
Census Block;25;021;4041.00;1098;2
Census Block;25;021;4041.00;1099;2
Census Block;25;021;4041.00;1100;2
Census Block;25;021;4041.00;1101;2
Census Block;25;021;4041.00;2000;2
Census Block;25;021;4041.00;2001;2
Census Block;25;021;4041.00;2002;2
Census Block;25;021;4041.00;2003;2
Census Block;25;021;4041.00;2004;2
Census Block;25;021;4041.00;2005;2
Census Block;25;021;4041.00;2006;2
Census Block;25;021;4041.00;2007;2
Census Block;25;021;4041.00;2008;2
Census Block;25;021;4041.00;2009;2
Census Block;25;021;4041.00;2010;2
Census Block;25;021;4041.00;2011;2
Census Block;25;021;4041.00;2012;2
Census Block;25;021;4041.00;2013;2
Census Block;25;021;4041.00;2014;2
Census Block;25;021;4041.00;2015;2
Census Block;25;021;4041.00;2016;2
Census Block;25;021;4041.00;2017;2
Census Block;25;021;4041.00;2018;2
Census Block;25;021;4041.00;2019;2
