TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;015;8203.00;2017;1
Census Block;25;015;8203.00;2026;1
Census Block;25;015;8203.00;2027;1
Census Block;25;015;8203.00;2028;1
Census Block;25;015;8203.00;2029;1
Census Block;25;015;8203.00;2030;1
Census Block;25;015;8203.00;2031;1
Census Block;25;015;8203.00;2032;1
Census Block;25;015;8203.00;2033;1
Census Block;25;015;8203.00;2034;1
Census Block;25;015;8203.00;2035;1
Census Block;25;015;8203.00;4013;1
Census Block;25;015;8203.00;4014;1
Census Block;25;015;8203.00;4015;1
Census Block;25;015;8203.00;4016;1
Census Block;25;015;8203.00;4018;1
Census Block;25;015;8203.00;4019;1
Census Block;25;015;8203.00;4020;1
Census Block;25;015;8204.00;1000;1
Census Block;25;015;8204.00;1001;1
Census Block;25;015;8204.00;1002;1
Census Block;25;015;8204.00;1003;1
Census Block;25;015;8204.00;1004;1
Census Block;25;015;8204.00;1005;1
Census Block;25;015;8204.00;1006;1
Census Block;25;015;8204.00;1007;1
Census Block;25;015;8204.00;1008;1
Census Block;25;015;8204.00;1009;1
Census Block;25;015;8204.00;1010;1
Census Block;25;015;8204.00;1011;1
Census Block;25;015;8204.00;1012;1
Census Block;25;015;8204.00;1013;1
Census Block;25;015;8204.00;1014;1
Census Block;25;015;8204.00;1015;1
Census Block;25;015;8204.00;1016;1
Census Block;25;015;8204.00;1017;1
Census Block;25;015;8204.00;1018;1
Census Block;25;015;8204.00;1019;1
Census Block;25;015;8204.00;1020;1
Census Block;25;015;8204.00;1021;1
Census Block;25;015;8204.00;1022;1
Census Block;25;015;8204.00;1023;1
Census Block;25;015;8204.00;1024;1
Census Block;25;015;8204.00;1025;1
Census Block;25;015;8204.00;1026;1
Census Block;25;015;8204.00;1027;1
Census Block;25;015;8204.00;1028;1
Census Block;25;015;8204.00;1029;1
Census Block;25;015;8204.00;1030;1
Census Block;25;015;8204.00;1031;1
Census Block;25;015;8204.00;2000;1
