TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;021;4131.00;1000;1
Census Block;25;021;4131.00;1001;1
Census Block;25;021;4131.00;1002;1
Census Block;25;021;4131.00;1003;1,3
Census Block;25;021;4131.00;1004;3
Census Block;25;021;4131.00;1005;3
Census Block;25;021;4131.00;1006;1,3
Census Block;25;021;4131.00;1007;3
Census Block;25;021;4131.00;1008;1
Census Block;25;021;4131.00;1009;3
Census Block;25;021;4131.00;1010;3
Census Block;25;021;4131.00;1011;1
Census Block;25;021;4131.00;1012;1,3
Census Block;25;021;4131.00;1013;3
Census Block;25;021;4131.00;1014;3
Census Block;25;021;4131.00;1015;3
Census Block;25;021;4131.00;1016;3
Census Block;25;021;4131.00;1017;3
Census Block;25;021;4131.00;1018;3
Census Block;25;021;4131.00;1019;3
Census Block;25;021;4131.00;1020;3
Census Block;25;021;4131.00;1021;3
Census Block;25;021;4131.00;1022;3
Census Block;25;021;4131.00;1023;3
Census Block;25;021;4131.00;1024;3
Census Block;25;021;4131.00;1025;3
Census Block;25;021;4131.00;1026;3
Census Block;25;021;4131.00;1027;3
Census Block;25;021;4131.00;1028;3
Census Block;25;021;4131.00;1029;3
Census Block;25;021;4131.00;1030;3
Census Block;25;021;4131.00;1031;3
Census Block;25;021;4131.00;1032;3
Census Block;25;021;4131.00;1033;3
Census Block;25;021;4131.00;1034;3
Census Block;25;021;4131.00;1035;3
Census Block;25;021;4131.00;1036;3
Census Block;25;021;4131.00;1037;3
Census Block;25;021;4131.00;1038;3
Census Block;25;021;4131.00;1039;3
Census Block;25;021;4131.00;1040;3
Census Block;25;021;4131.00;1041;3
Census Block;25;021;4131.00;1042;3
Census Block;25;021;4131.00;1043;3
Census Block;25;021;4131.00;1044;3
Census Block;25;021;4131.00;1045;3
Census Block;25;021;4131.00;1046;3
Census Block;25;021;4131.00;1047;3
Census Block;25;021;4131.00;1048;3
Census Block;25;021;4131.00;1049;3
Census Block;25;021;4131.00;1050;3
Census Block;25;021;4131.00;1051;3
Census Block;25;021;4131.00;1052;3
Census Block;25;021;4131.00;1053;3
Census Block;25;021;4131.00;1054;3
Census Block;25;021;4131.00;1055;3
Census Block;25;021;4131.00;1056;3
Census Block;25;021;4131.00;1057;3
Census Block;25;021;4131.00;1058;3
Census Block;25;021;4131.00;1059;3
Census Block;25;021;4131.00;1060;3
Census Block;25;021;4131.00;1061;3
Census Block;25;021;4131.00;2000;3
Census Block;25;021;4131.00;2001;3
Census Block;25;021;4131.00;2002;3
Census Block;25;021;4131.00;2003;3
Census Block;25;021;4131.00;2004;3
Census Block;25;021;4131.00;2005;3
Census Block;25;021;4131.00;2006;3
Census Block;25;021;4131.00;2007;3
Census Block;25;021;4131.00;2008;3
Census Block;25;021;4131.00;2009;3
Census Block;25;021;4131.00;2010;3
Census Block;25;021;4131.00;2011;3
Census Block;25;021;4131.00;2012;3
Census Block;25;021;4131.00;2013;3
Census Block;25;021;4131.00;2014;3
Census Block;25;021;4131.00;2015;3
Census Block;25;021;4131.00;2016;3
Census Block;25;021;4131.00;2017;3
Census Block;25;021;4131.00;2018;3
Census Block;25;021;4131.00;2019;3
Census Block;25;021;4131.00;2020;3
Census Block;25;021;4131.00;2021;3
Census Block;25;021;4131.00;2022;3
Census Block;25;021;4131.00;3000;3
Census Block;25;021;4131.00;3001;3
Census Block;25;021;4131.00;3002;3
Census Block;25;021;4131.00;3003;3
Census Block;25;021;4131.00;3004;3
Census Block;25;021;4131.00;3005;3
Census Block;25;021;4131.00;3006;3
Census Block;25;021;4131.00;3007;3
Census Block;25;021;4131.00;3008;3
Census Block;25;021;4131.00;3009;3
