TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;001;134.00;1002;1,2
Census Block;25;001;134.00;1006;1,2
Census Block;25;001;134.00;1018;1,2
Census Block;25;001;134.00;1019;2
Census Block;25;001;134.00;1020;2
Census Block;25;001;134.00;1021;2
Census Block;25;001;134.00;1022;2
Census Block;25;001;134.00;1023;2
Census Block;25;001;134.00;1024;2
Census Block;25;001;134.00;1025;2
Census Block;25;001;134.00;1026;1,2
Census Block;25;001;134.00;1027;2
Census Block;25;001;134.00;1028;2
Census Block;25;001;134.00;1029;2
Census Block;25;001;134.00;1030;1,2,3
Census Block;25;001;134.00;1031;2,3
Census Block;25;001;134.00;1032;3
Census Block;25;001;134.00;1033;3
Census Block;25;001;134.00;1034;3
Census Block;25;001;134.00;1035;3
Census Block;25;001;134.00;1036;2,3
Census Block;25;001;134.00;1037;3
Census Block;25;001;134.00;1038;2,3
Census Block;25;001;134.00;1039;2,3
Census Block;25;001;134.00;1040;2
Census Block;25;001;134.00;1041;2,3
Census Block;25;001;134.00;1042;3
Census Block;25;001;134.00;1043;2,3
Census Block;25;001;134.00;1044;3
Census Block;25;001;134.00;1045;3
Census Block;25;001;134.00;1046;3
Census Block;25;001;134.00;1047;3
Census Block;25;001;134.00;1048;2
Census Block;25;001;134.00;1049;2
Census Block;25;001;134.00;1051;2
Census Block;25;001;134.00;1053;2
Census Block;25;001;134.00;1054;1,2
Census Block;25;001;134.00;1055;2
Census Block;25;001;134.00;1056;2
Census Block;25;001;134.00;1057;2
Census Block;25;001;134.00;1058;2
Census Block;25;001;134.00;1059;2
Census Block;25;001;134.00;1060;2
Census Block;25;001;134.00;1061;2
Census Block;25;001;134.00;2000;2
Census Block;25;001;134.00;2001;2
Census Block;25;001;134.00;2002;2
Census Block;25;001;134.00;2003;2
Census Block;25;001;134.00;2004;2
Census Block;25;001;134.00;2005;2
Census Block;25;001;134.00;2006;2
Census Block;25;001;134.00;2007;2
Census Block;25;001;134.00;2008;2
Census Block;25;001;134.00;2009;2
Census Block;25;001;134.00;2010;2
Census Block;25;001;134.00;2011;2
Census Block;25;001;134.00;2012;2
Census Block;25;001;134.00;2013;2
Census Block;25;001;134.00;2014;2
Census Block;25;001;134.00;2015;2
Census Block;25;001;134.00;2016;2
Census Block;25;001;134.00;2017;2
Census Block;25;001;134.00;2018;2
Census Block;25;001;134.00;2019;2
Census Block;25;001;134.00;2020;2
Census Block;25;001;134.00;2021;2
Census Block;25;001;134.00;2022;2
Census Block;25;001;134.00;2023;2
Census Block;25;001;134.00;2024;2
Census Block;25;001;134.00;2025;2
Census Block;25;001;134.00;2026;2
Census Block;25;001;134.00;2027;2
Census Block;25;001;134.00;2028;2
Census Block;25;001;134.00;2029;2
Census Block;25;001;134.00;3000;3
Census Block;25;001;134.00;3001;3
Census Block;25;001;134.00;3002;3
Census Block;25;001;134.00;3003;3
Census Block;25;001;134.00;3004;2,3
Census Block;25;001;134.00;3005;3
Census Block;25;001;134.00;3006;3
Census Block;25;001;134.00;3007;3
Census Block;25;001;134.00;3008;3
Census Block;25;001;134.00;3009;3
Census Block;25;001;134.00;3010;3
Census Block;25;001;134.00;3011;2
Census Block;25;001;134.00;3012;2,3
Census Block;25;001;134.00;3013;2
Census Block;25;001;134.00;3014;2
Census Block;25;001;134.00;3015;2
Census Block;25;001;134.00;3016;2
Census Block;25;001;134.00;3017;2
Census Block;25;001;134.00;3018;2
Census Block;25;001;134.00;3019;2
Census Block;25;001;134.00;3020;2
Census Block;25;001;134.00;3021;2
Census Block;25;001;134.00;3022;2
Census Block;25;001;134.00;3023;2
Census Block;25;001;134.00;3024;3
Census Block;25;001;134.00;3025;3
Census Block;25;001;134.00;3026;3
Census Block;25;001;134.00;3027;3
Census Block;25;001;134.00;3028;2,3
Census Block;25;001;134.00;3029;3
Census Block;25;001;134.00;3030;2,3
Census Block;25;001;134.00;3031;3
Census Block;25;001;134.00;3032;3
Census Block;25;001;134.00;3033;3
Census Block;25;001;134.00;3034;3
Census Block;25;001;134.00;3035;2
Census Block;25;001;134.00;3036;3
Census Block;25;001;134.00;3037;3
Census Block;25;001;134.00;3038;3
Census Block;25;001;134.00;3039;3
Census Block;25;001;134.00;3040;3
Census Block;25;001;134.00;3041;3
Census Block;25;001;134.00;3042;3
Census Block;25;001;134.00;3043;3
Census Block;25;001;134.00;3044;3
Census Block;25;001;134.00;3045;3
Census Block;25;001;134.00;3046;3
Census Block;25;001;134.00;3047;3
Census Block;25;001;134.00;3048;3
Census Block;25;001;134.00;3049;3
Census Block;25;001;134.00;3050;3
Census Block;25;001;134.00;3051;3
Census Block;25;001;134.00;3052;3
Census Block;25;001;134.00;3053;3
Census Block;25;001;134.00;3054;3
Census Block;25;001;134.00;3055;3
Census Block;25;001;134.00;3056;3
Census Block;25;001;134.00;3057;3
