TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;027;7561.01;2074;1
Census Block;25;027;7581.02;1003;1
Census Block;25;027;7581.02;1007;1
Census Block;25;027;7581.02;1008;1
Census Block;25;027;7581.02;1009;1
Census Block;25;027;7581.02;1011;1
Census Block;25;027;7581.02;1012;1
Census Block;25;027;7581.02;1047;1
Census Block;25;027;7581.02;1048;1
Census Block;25;027;7581.02;1049;1
Census Block;25;027;7581.02;1050;1
Census Block;25;027;7581.02;1051;1
Census Block;25;027;7581.02;1052;1
Census Block;25;027;7581.02;1053;1
Census Block;25;027;7581.02;1054;1
Census Block;25;027;7581.02;1055;1
Census Block;25;027;7581.02;1056;1
Census Block;25;027;7581.02;1057;1
Census Block;25;027;7581.02;1058;1
Census Block;25;027;7581.02;1059;1
Census Block;25;027;7581.02;1060;1
Census Block;25;027;7581.02;1061;1
Census Block;25;027;7581.02;1062;1
Census Block;25;027;7581.02;1063;1
Census Block;25;027;7581.02;1064;1
Census Block;25;027;7581.02;1065;1
Census Block;25;027;7581.02;1066;1
Census Block;25;027;7581.02;1067;1
Census Block;25;027;7581.02;1068;1
Census Block;25;027;7581.02;1069;1
Census Block;25;027;7581.02;1070;1
Census Block;25;027;7581.02;1071;1
Census Block;25;027;7581.02;1072;1
Census Block;25;027;7581.02;1073;1
Census Block;25;027;7581.02;1079;1
Census Block;25;027;7581.02;1080;1
Census Block;25;027;7581.02;1081;1
Census Block;25;027;7581.02;1082;1
Census Block;25;027;7581.02;1083;1
Census Block;25;027;7581.02;1084;1
Census Block;25;027;7581.02;1085;1
Census Block;25;027;7581.02;1087;1
Census Block;25;027;7581.02;5000;1,2
Census Block;25;027;7581.02;5001;2
Census Block;25;027;7581.02;5002;1
Census Block;25;027;7581.02;5003;2
Census Block;25;027;7581.02;5004;1,2
Census Block;25;027;7581.02;5005;2
Census Block;25;027;7581.02;5006;2
Census Block;25;027;7581.02;5007;1,2
Census Block;25;027;7581.02;5008;1,2
Census Block;25;027;7581.02;5009;2
Census Block;25;027;7581.02;5010;2
Census Block;25;027;7581.02;5011;1
Census Block;25;027;7581.02;5012;1
Census Block;25;027;7581.02;5013;1,2
Census Block;25;027;7581.02;5014;1,2
Census Block;25;027;7581.02;5015;1,2
Census Block;25;027;7581.02;5016;1
Census Block;25;027;7581.02;5017;2
Census Block;25;027;7581.02;5018;2
Census Block;25;027;7581.02;5019;2
Census Block;25;027;7581.02;5020;2
Census Block;25;027;7581.02;5021;2
Census Block;25;027;7581.02;5022;2
Census Block;25;027;7581.02;5023;2
Census Block;25;027;7581.02;5024;2
Census Block;25;027;7581.02;5025;2
Census Block;25;027;7581.02;5026;2
Census Block;25;027;7581.02;5027;2
Census Block;25;027;7581.02;5028;2
Census Block;25;027;7581.02;5029;1,2
Census Block;25;027;7581.02;5030;1
Census Block;25;027;7581.02;5031;1,2
Census Block;25;027;7581.02;5032;1,2
Census Block;25;027;7581.02;5033;1
Census Block;25;027;7581.02;5034;2
Census Block;25;027;7581.02;5035;2
Census Block;25;027;7581.02;5036;2
Census Block;25;027;7581.02;5037;2
Census Block;25;027;7581.02;5038;2
Census Block;25;027;7581.02;5039;2
