id,Geographic Area Name,Estimate!!SEX AND AGE!!Total population,Estimate!!HISPANIC OR LATINO AND RACE!!Total population,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population,Percent!!HISPANIC OR LATINO AND RACE!!Total population,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,"Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Percent!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Percent Margin of Error!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races",Estimate!!Total housing units,Margin of Error!!Total housing units,Percent!!Total housing units,Percent Margin of Error!!Total housing units,"Estimate!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","Margin of Error!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","Percent!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","Percent Margin of Error!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","Estimate!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","Margin of Error!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","Percent!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","Percent Margin of Error!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","Estimate!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female","Margin of Error!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female","Percent!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female","Percent Margin of Error!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female"
1400000US25001010100,101,2973,2973,26,2973,(X),124,78,4.2,2.6,6,11,0.2,0.4,23,28,0.8,0.9,32,26,1.1,0.9,63,70,2.1,2.4,2849,85,95.8,2.6,2662,114,89.5,3.6,57,60,1.9,2,0,12,0,1.2,35,22,1.2,0.7,0,12,0,1.2,0,12,0,1.2,95,51,3.2,1.7,0,12,0,1.2,95,51,3.2,1.7,4680,239,(X),(X),2725,115,2725,(X),1589,160,58.3,5.4,1136,154,41.7,5.4
1400000US25001010206,102.06,3617,3617,275,3617,(X),44,49,1.2,1.3,0,12,0,1,0,12,0,1,26,45,0.7,1.2,18,18,0.5,0.5,3573,271,98.8,1.3,3226,289,89.2,4.1,70,60,1.9,1.7,0,12,0,1,120,93,3.3,2.6,0,12,0,1,35,42,1,1.2,122,133,3.4,3.6,0,12,0,1,122,133,3.4,3.6,4701,198,(X),(X),3079,270,3079,(X),1328,182,43.1,4.5,1751,207,56.9,4.5
1400000US25001010208,102.08,1122,1122,275,1122,(X),17,27,1.5,2.4,17,27,1.5,2.4,0,12,0,3.1,0,12,0,3.1,0,12,0,3.1,1105,275,98.5,2.4,1066,265,95,5,38,54,3.4,4.7,0,12,0,3.1,0,12,0,3.1,0,12,0,3.1,0,12,0,3.1,1,2,0.1,0.2,0,12,0,3.1,1,2,0.1,0.2,3255,93,(X),(X),982,242,982,(X),517,159,52.6,7.3,465,122,47.4,7.3
1400000US25001010304,103.04,2394,2394,212,2394,(X),20,27,0.8,1.1,0,12,0,1.4,0,12,0,1.4,14,23,0.6,1,6,10,0.3,0.4,2374,217,99.2,1.1,2187,222,91.4,5.7,27,40,1.1,1.6,0,12,0,1.4,134,125,5.6,5.1,0,12,0,1.4,0,12,0,1.4,26,28,1.1,1.2,0,12,0,1.4,26,28,1.1,1.2,2824,109,(X),(X),2118,193,2118,(X),1062,117,50.1,3.7,1056,129,49.9,3.7
1400000US25001010306,103.06,2507,2507,215,2507,(X),23,35,0.9,1.4,0,12,0,1.4,0,12,0,1.4,0,12,0,1.4,23,35,0.9,1.4,2484,216,99.1,1.4,2298,235,91.7,5.1,56,83,2.2,3.3,23,34,0.9,1.4,17,32,0.7,1.3,0,12,0,1.4,48,60,1.9,2.4,42,65,1.7,2.5,0,12,0,1.4,42,65,1.7,2.5,3465,114,(X),(X),2081,209,2081,(X),903,145,43.4,4.9,1178,146,56.6,4.9
1400000US25001010400,104,3066,3066,281,3066,(X),63,65,2.1,2.1,12,21,0.4,0.7,0,12,0,1.1,0,12,0,1.1,51,62,1.7,2,3003,282,97.9,2.1,2736,312,89.2,6.6,207,189,6.8,6.1,0,12,0,1.1,60,73,2,2.4,0,12,0,1.1,0,12,0,1.1,0,12,0,1.1,0,12,0,1.1,0,12,0,1.1,2593,140,(X),(X),2382,223,2382,(X),876,131,36.8,4.1,1506,166,63.2,4.1
1400000US25001010500,105,2742,2742,282,2742,(X),46,61,1.7,2.2,0,12,0,1.3,2,4,0.1,0.2,7,11,0.3,0.4,37,59,1.3,2.2,2696,279,98.3,2.2,2687,277,98,2.2,3,7,0.1,0.3,0,12,0,1.3,6,11,0.2,0.4,0,12,0,1.3,0,12,0,1.3,0,12,0,1.3,0,12,0,1.3,0,12,0,1.3,3121,140,(X),(X),2313,238,2313,(X),1090,145,47.1,4.1,1223,159,52.9,4.1
1400000US25001010600,106,3108,3108,224,3108,(X),111,134,3.6,4.2,0,12,0,1.1,3,8,0.1,0.3,27,40,0.9,1.3,81,128,2.6,4.1,2997,215,96.4,4.2,2883,223,92.8,5,78,73,2.5,2.3,0,12,0,1.1,0,12,0,1.1,0,12,0,1.1,0,12,0,1.1,36,39,1.2,1.3,0,12,0,1.1,36,39,1.2,1.3,3015,153,(X),(X),2819,188,2819,(X),1260,123,44.7,3.2,1559,139,55.3,3.2
1400000US25001010700,107,2911,2911,225,2911,(X),25,47,0.9,1.6,0,12,0,1.2,0,12,0,1.2,0,12,0,1.2,25,47,0.9,1.6,2886,229,99.1,1.6,2809,221,96.5,2.6,33,35,1.1,1.2,0,12,0,1.2,19,29,0.7,1,0,12,0,1.2,0,12,0,1.2,25,49,0.9,1.7,0,12,0,1.2,25,49,0.9,1.7,4453,142,(X),(X),2515,250,2515,(X),1272,160,50.6,3.2,1243,136,49.4,3.2
1400000US25001010800,108,4390,4390,349,4390,(X),6,9,0.1,0.2,0,12,0,0.8,1,3,0,0.1,0,12,0,0.8,5,8,0.1,0.2,4384,348,99.9,0.2,4247,335,96.7,2.7,67,83,1.5,1.9,0,12,0,0.8,0,12,0,0.8,0,12,0,0.8,0,12,0,0.8,70,86,1.6,1.9,0,12,0,0.8,70,86,1.6,1.9,3809,171,(X),(X),3764,301,3764,(X),1812,198,48.1,3,1952,178,51.9,3
1400000US25001010900,109,5447,5447,344,5447,(X),210,146,3.9,2.6,32,45,0.6,0.8,120,103,2.2,1.9,13,20,0.2,0.4,45,57,0.8,1,5237,337,96.1,2.6,5069,344,93.1,3.1,22,47,0.4,0.9,0,17,0,0.6,57,65,1,1.2,0,17,0,0.6,0,17,0,0.6,89,82,1.6,1.5,0,17,0,0.6,89,82,1.6,1.5,4152,169,(X),(X),4396,306,4396,(X),2075,199,47.2,3.8,2321,253,52.8,3.8
1400000US25001011002,110.02,4059,4059,337,4059,(X),188,121,4.6,2.9,82,81,2,2,12,14,0.3,0.3,33,51,0.8,1.3,61,78,1.5,1.9,3871,333,95.4,2.9,3574,351,88.1,5.4,67,72,1.7,1.7,0,12,0,0.9,19,30,0.5,0.7,0,12,0,0.9,168,128,4.1,3.2,43,33,1.1,0.8,0,12,0,0.9,43,33,1.1,0.8,3566,124,(X),(X),3389,293,3389,(X),1576,198,46.5,3.6,1813,178,53.5,3.6
1400000US25001011100,111,4767,4767,363,4767,(X),22,27,0.5,0.6,10,19,0.2,0.4,12,19,0.3,0.4,0,12,0,0.7,0,12,0,0.7,4745,363,99.5,0.6,4700,363,98.6,1,0,12,0,0.7,0,12,0,0.7,33,35,0.7,0.7,12,18,0.3,0.4,0,12,0,0.7,0,12,0,0.7,0,12,0,0.7,0,12,0,0.7,3236,142,(X),(X),4008,336,4008,(X),1949,267,48.6,4.1,2059,196,51.4,4.1
1400000US25001011200,112,3321,3321,330,3321,(X),62,42,1.9,1.3,0,12,0,1,31,38,0.9,1.1,6,10,0.2,0.3,25,30,0.8,0.9,3259,330,98.1,1.3,2871,403,86.4,6.4,310,183,9.3,5.7,0,12,0,1,0,12,0,1,0,12,0,1,7,15,0.2,0.4,71,67,2.1,2,0,12,0,1,71,67,2.1,2,3783,117,(X),(X),2708,335,2708,(X),1215,172,44.9,3.5,1493,213,55.1,3.5
1400000US25001011300,113,2551,2551,272,2551,(X),7,13,0.3,0.5,0,12,0,1.4,0,12,0,1.4,0,12,0,1.4,7,13,0.3,0.5,2544,271,99.7,0.5,2421,283,94.9,3.5,0,12,0,1.4,0,12,0,1.4,51,49,2,1.9,0,12,0,1.4,21,31,0.8,1.2,51,60,2,2.4,25,37,1,1.5,26,47,1,1.8,2788,84,(X),(X),2342,264,2342,(X),1147,153,49,3,1195,143,51,3
1400000US25001011400,114,2970,2970,269,2970,(X),73,105,2.5,3.5,0,12,0,1.2,0,12,0,1.2,5,8,0.2,0.3,68,105,2.3,3.5,2897,286,97.5,3.5,2723,285,91.7,5.3,33,54,1.1,1.8,84,100,2.8,3.4,57,86,1.9,2.9,0,12,0,1.2,0,12,0,1.2,0,12,0,1.2,0,12,0,1.2,0,12,0,1.2,2736,102,(X),(X),2629,263,2629,(X),1174,183,44.7,4.3,1455,160,55.3,4.3
