TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;009;2051.00;1000;2
Census Block;25;009;2051.00;1001;2
Census Block;25;009;2051.00;1002;2
Census Block;25;009;2051.00;1003;2
Census Block;25;009;2051.00;1004;2
Census Block;25;009;2051.00;1005;2
Census Block;25;009;2051.00;1006;2
Census Block;25;009;2051.00;1007;2
Census Block;25;009;2051.00;1008;2
Census Block;25;009;2051.00;1009;2
Census Block;25;009;2051.00;1010;2
Census Block;25;009;2051.00;1011;2
Census Block;25;009;2051.00;2000;2
Census Block;25;009;2051.00;2001;2
Census Block;25;009;2051.00;2002;2
Census Block;25;009;2051.00;2003;2
Census Block;25;009;2051.00;2004;2
Census Block;25;009;2051.00;2005;2
Census Block;25;009;2051.00;2006;2
Census Block;25;009;2051.00;2007;2
Census Block;25;009;2051.00;2008;2
Census Block;25;009;2051.00;2009;2
Census Block;25;009;2051.00;3000;2
Census Block;25;009;2051.00;3001;2
Census Block;25;009;2051.00;3002;2
Census Block;25;009;2051.00;3003;2
Census Block;25;009;2051.00;3004;2
Census Block;25;009;2051.00;3005;2
Census Block;25;009;2051.00;3006;2
Census Block;25;009;2051.00;3007;2
Census Block;25;009;2051.00;3008;2
Census Block;25;009;2051.00;3009;2
Census Block;25;009;2051.00;3010;2
Census Block;25;009;2051.00;3011;2
Census Block;25;009;2051.00;3012;2
Census Block;25;009;2051.00;4000;2
Census Block;25;009;2051.00;4001;2
Census Block;25;009;2051.00;4002;2
Census Block;25;009;2051.00;4003;2
Census Block;25;009;2051.00;4004;2
Census Block;25;009;2051.00;4005;2
Census Block;25;009;2051.00;4006;2
Census Block;25;009;2051.00;4007;2
Census Block;25;009;2051.00;4008;2
Census Block;25;009;2051.00;4009;2
Census Block;25;009;2051.00;4010;2
Census Block;25;009;2051.00;4011;2
Census Block;25;009;2051.00;4012;2
Census Block;25;009;2051.00;4013;2
Census Block;25;009;2051.00;4014;2
Census Block;25;009;2051.00;4015;2
Census Block;25;009;2051.00;4016;2
Census Block;25;009;2051.00;4017;2
Census Block;25;009;2051.00;5000;2
Census Block;25;009;2051.00;5001;2
Census Block;25;009;2051.00;5002;2
Census Block;25;009;2051.00;5003;2
Census Block;25;009;2051.00;5004;2
Census Block;25;009;2051.00;5005;2
Census Block;25;009;2051.00;5006;2
Census Block;25;009;2051.00;5007;2
Census Block;25;009;2051.00;5008;2
Census Block;25;009;2051.00;5009;2
Census Block;25;009;2051.00;5010;2
Census Block;25;009;2051.00;5011;2
Census Block;25;009;2051.00;5012;2
Census Block;25;009;2052.00;1000;2
Census Block;25;009;2052.00;1001;2
Census Block;25;009;2052.00;1002;1,2
Census Block;25;009;2052.00;1003;2
Census Block;25;009;2052.00;1004;1,2
Census Block;25;009;2052.00;1005;2
Census Block;25;009;2052.00;1006;1,2
Census Block;25;009;2052.00;1007;2
Census Block;25;009;2052.00;1008;2
Census Block;25;009;2052.00;1009;2
Census Block;25;009;2052.00;1010;1
Census Block;25;009;2052.00;1011;1
Census Block;25;009;2052.00;1012;1
Census Block;25;009;2052.00;1013;1
