TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;017;3221.00;3000;1
Census Block;25;017;3221.00;3001;1
Census Block;25;017;3221.00;3002;1
Census Block;25;017;3221.00;3003;1
Census Block;25;017;3221.00;3004;1
Census Block;25;017;3221.00;3005;1
Census Block;25;017;3221.00;3006;1
Census Block;25;017;3221.00;3007;1
Census Block;25;017;3221.00;3008;1
Census Block;25;017;3221.00;3009;1
Census Block;25;017;3221.00;3010;1
Census Block;25;017;3221.00;3011;1
Census Block;25;017;3221.00;3012;1
Census Block;25;017;3221.00;3013;1
Census Block;25;017;3221.00;3014;1
Census Block;25;017;3221.00;3015;1
Census Block;25;017;3221.00;3016;1
Census Block;25;017;3221.00;3017;1
Census Block;25;017;3221.00;4000;1
Census Block;25;017;3221.00;4001;1
Census Block;25;017;3221.00;4002;1
Census Block;25;017;3221.00;4003;1
Census Block;25;017;3221.00;4004;1
Census Block;25;017;3221.00;4005;1
Census Block;25;017;3221.00;4006;1
Census Block;25;017;3221.00;4007;1
Census Block;25;017;3221.00;4008;1
Census Block;25;017;3221.00;4009;1
Census Block;25;017;3221.00;4010;1
Census Block;25;017;3221.00;4011;1
Census Block;25;017;3221.00;4012;1
Census Block;25;017;3221.00;4013;1
Census Block;25;017;3221.00;4014;1
Census Block;25;017;3221.00;4015;1
Census Block;25;017;3221.00;4016;1
Census Block;25;017;3221.00;4017;1
Census Block;25;017;3221.00;4018;1
Census Block;25;017;3222.00;1000;1
Census Block;25;017;3222.00;1001;A1
Census Block;25;017;3222.00;1002;1
Census Block;25;017;3222.00;1003;1
Census Block;25;017;3222.00;1004;1
Census Block;25;017;3222.00;1005;A1
Census Block;25;017;3222.00;1006;A1
Census Block;25;017;3222.00;1007;A1
Census Block;25;017;3222.00;1008;A1
Census Block;25;017;3222.00;1009;1
Census Block;25;017;3222.00;1010;A1
Census Block;25;017;3222.00;1011;1
Census Block;25;017;3222.00;1012;1
Census Block;25;017;3222.00;1013;1
Census Block;25;017;3222.00;1014;1
Census Block;25;017;3222.00;1015;1
Census Block;25;017;3222.00;1016;A1
Census Block;25;017;3222.00;1017;1
Census Block;25;017;3222.00;1018;1
Census Block;25;017;3222.00;1019;1
Census Block;25;017;3222.00;1020;1
Census Block;25;017;3222.00;1021;1
Census Block;25;017;3222.00;1022;1
Census Block;25;017;3222.00;1023;1
Census Block;25;017;3222.00;1024;1
Census Block;25;017;3222.00;1025;A1
Census Block;25;017;3222.00;1026;A1
Census Block;25;017;3222.00;1027;A1
Census Block;25;017;3222.00;1028;A1
Census Block;25;017;3222.00;1029;A1
Census Block;25;017;3222.00;1030;A1
Census Block;25;017;3222.00;1031;1
Census Block;25;017;3222.00;1032;1
Census Block;25;017;3222.00;1033;1
Census Block;25;017;3222.00;1034;1
Census Block;25;017;3222.00;1035;1
Census Block;25;017;3222.00;1036;1
Census Block;25;017;3222.00;1037;1
Census Block;25;017;3222.00;1038;1
Census Block;25;017;3222.00;1039;A1
