TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;009;2701.00;1051;1
Census Block;25;009;2701.00;1054;1
Census Block;25;009;2701.00;1057;1
Census Block;25;009;2701.00;1060;1
Census Block;25;009;2701.00;1083;1
Census Block;25;009;2701.00;1084;1
Census Block;25;009;2701.00;1085;1
Census Block;25;009;2701.00;1087;1
Census Block;25;009;2701.00;1088;1
Census Block;25;009;2701.00;1089;1
Census Block;25;009;2701.00;1090;1
Census Block;25;009;2701.00;1091;1
Census Block;25;009;2701.00;1092;1
Census Block;25;009;2701.00;1093;1
Census Block;25;009;2701.00;1094;1
Census Block;25;009;2701.00;1095;1
Census Block;25;009;2701.00;1096;1
Census Block;25;009;2701.00;1097;1
Census Block;25;009;2701.00;1098;1
Census Block;25;009;2701.00;1099;1
Census Block;25;009;2701.00;1100;1
Census Block;25;009;2701.00;1101;1
Census Block;25;009;2701.00;1102;1
Census Block;25;009;2701.00;1103;1
Census Block;25;009;2701.00;1104;1
Census Block;25;009;2701.00;1105;1
Census Block;25;009;2701.00;1106;1
Census Block;25;009;2701.00;1107;1
Census Block;25;009;2701.00;1110;1
Census Block;25;009;2701.00;1111;1
Census Block;25;009;2701.00;1112;1
Census Block;25;009;2701.00;1113;1
Census Block;25;009;2701.00;1114;1
Census Block;25;009;2701.00;1115;1
Census Block;25;009;2701.00;1116;1
Census Block;25;009;2701.00;1134;1
Census Block;25;009;2701.00;1135;1
