TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;003;9131.00;4000;1
Census Block;25;003;9131.00;4001;1
Census Block;25;003;9131.00;4002;1
Census Block;25;003;9131.00;4003;1
Census Block;25;003;9131.00;4004;1
Census Block;25;003;9131.00;4005;1
Census Block;25;003;9131.00;4006;1
Census Block;25;003;9131.00;4007;1
Census Block;25;003;9131.00;4008;1
Census Block;25;003;9131.00;4009;1
Census Block;25;003;9131.00;4010;1
Census Block;25;003;9131.00;4011;1
Census Block;25;003;9131.00;4012;1
Census Block;25;003;9131.00;4013;1
Census Block;25;003;9131.00;4014;1
Census Block;25;003;9131.00;5000;1
Census Block;25;003;9131.00;5001;1
Census Block;25;003;9131.00;5002;1
Census Block;25;003;9131.00;5003;1
Census Block;25;003;9131.00;5004;1
Census Block;25;003;9131.00;5005;1
Census Block;25;003;9131.00;5006;1
Census Block;25;003;9131.00;5007;1
Census Block;25;003;9131.00;5008;1
Census Block;25;003;9131.00;5009;1
Census Block;25;003;9131.00;5010;1
Census Block;25;003;9131.00;5011;1
Census Block;25;003;9131.00;5012;1
Census Block;25;003;9131.00;5013;1
Census Block;25;003;9131.00;5014;1
Census Block;25;003;9131.00;5015;1
Census Block;25;003;9131.00;5016;1
Census Block;25;003;9131.00;5017;1
Census Block;25;003;9131.00;5018;1
Census Block;25;003;9131.00;5019;1
Census Block;25;003;9131.00;5020;1
Census Block;25;003;9131.00;5021;1
Census Block;25;003;9131.00;5022;1
Census Block;25;003;9131.00;5023;1
Census Block;25;003;9131.00;5024;1
Census Block;25;003;9131.00;5025;1
Census Block;25;003;9131.00;5026;1
Census Block;25;003;9131.00;5027;1
Census Block;25;003;9131.00;5028;1
Census Block;25;003;9131.00;5029;1
Census Block;25;003;9131.00;5030;1
Census Block;25;003;9131.00;5031;1
Census Block;25;003;9131.00;5032;1
Census Block;25;003;9131.00;5033;1
Census Block;25;003;9131.00;5034;1
Census Block;25;003;9131.00;6000;1
Census Block;25;003;9131.00;6001;1
Census Block;25;003;9131.00;6002;1
Census Block;25;003;9131.00;6025;1
Census Block;25;003;9131.00;6026;1
Census Block;25;003;9131.00;6030;1
Census Block;25;003;9131.00;6031;1
