TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;017;3681.01;1000;2
Census Block;25;017;3681.01;1001;2
Census Block;25;017;3681.01;1002;1,2
Census Block;25;017;3681.01;1003;1
Census Block;25;017;3681.01;1004;1
Census Block;25;017;3681.01;1005;1
Census Block;25;017;3681.01;1006;1
Census Block;25;017;3681.01;1007;1
Census Block;25;017;3681.01;1008;1
Census Block;25;017;3681.01;1009;1
Census Block;25;017;3681.01;1010;1
Census Block;25;017;3681.01;1011;1
Census Block;25;017;3681.01;1012;1
Census Block;25;017;3681.01;1013;1,2
Census Block;25;017;3681.01;1014;1
Census Block;25;017;3681.01;1015;1
Census Block;25;017;3681.01;2000;2
Census Block;25;017;3681.01;2001;1,2
Census Block;25;017;3681.01;2002;2
Census Block;25;017;3681.01;2003;2
Census Block;25;017;3681.01;2004;2
Census Block;25;017;3681.01;2005;1,2
Census Block;25;017;3681.01;2006;1,2
Census Block;25;017;3681.01;2007;2
Census Block;25;017;3681.01;2008;1
Census Block;25;017;3681.01;2009;1,2
Census Block;25;017;3681.01;2010;2
Census Block;25;017;3681.01;2011;2
Census Block;25;017;3681.01;2012;1,2
Census Block;25;017;3681.01;2013;1,2
Census Block;25;017;3681.01;2014;1
Census Block;25;017;3681.01;2015;1
Census Block;25;017;3681.01;2016;1
Census Block;25;017;3681.01;3000;1,2
Census Block;25;017;3681.01;3001;1
Census Block;25;017;3681.01;3002;1,2
Census Block;25;017;3681.01;3003;1,2
Census Block;25;017;3681.01;3004;1
Census Block;25;017;3681.01;3005;1
Census Block;25;017;3681.01;3006;1
Census Block;25;017;3681.01;3007;1
Census Block;25;017;3681.01;3008;1
Census Block;25;017;3681.01;3009;1
Census Block;25;017;3681.01;3010;1
Census Block;25;017;3681.01;3011;1
Census Block;25;017;3681.01;3012;1
Census Block;25;017;3681.01;3013;1
Census Block;25;017;3681.01;3014;1
Census Block;25;017;3681.01;4000;1
Census Block;25;017;3681.01;4001;1
Census Block;25;017;3681.01;4002;1
Census Block;25;017;3681.01;4003;1
Census Block;25;017;3681.01;4004;1
Census Block;25;017;3681.01;4005;1
Census Block;25;017;3681.01;4006;1
Census Block;25;017;3681.01;4007;1
Census Block;25;017;3681.01;4008;1
Census Block;25;017;3681.01;4009;1
Census Block;25;017;3681.01;4010;1
Census Block;25;017;3681.01;4011;1
Census Block;25;017;3681.01;4012;1
Census Block;25;017;3681.01;4013;1
Census Block;25;017;3681.01;4014;1
Census Block;25;017;3681.01;4015;1
Census Block;25;017;3681.01;4016;1
Census Block;25;017;3681.01;4017;1
Census Block;25;017;3681.01;4018;1
Census Block;25;017;3681.01;4019;1
Census Block;25;017;3681.01;4020;1
Census Block;25;017;3681.02;1000;2
Census Block;25;017;3681.02;1001;2
Census Block;25;017;3681.02;1002;2
Census Block;25;017;3681.02;1003;1,2
Census Block;25;017;3681.02;1004;1,2
Census Block;25;017;3681.02;1005;1
Census Block;25;017;3681.02;1006;1
Census Block;25;017;3681.02;1007;1
Census Block;25;017;3681.02;1008;1
Census Block;25;017;3681.02;1009;1
Census Block;25;017;3681.02;1010;1
Census Block;25;017;3681.02;1011;1
Census Block;25;017;3681.02;1012;1
Census Block;25;017;3681.02;1013;1
Census Block;25;017;3681.02;1014;1
Census Block;25;017;3681.02;1015;1
Census Block;25;017;3681.02;1016;1
Census Block;25;017;3681.02;1017;1
Census Block;25;017;3681.02;1018;1
Census Block;25;017;3681.02;1019;1,2
Census Block;25;017;3681.02;1020;1,2
Census Block;25;017;3681.02;1021;2
Census Block;25;017;3681.02;1022;1
Census Block;25;017;3681.02;1023;1,2
Census Block;25;017;3681.02;1024;1,2
Census Block;25;017;3681.02;1025;1,2
Census Block;25;017;3681.02;1026;2
Census Block;25;017;3681.02;1027;2
Census Block;25;017;3681.02;2000;1
Census Block;25;017;3681.02;2001;1
Census Block;25;017;3681.02;2002;1
Census Block;25;017;3681.02;2003;1
Census Block;25;017;3681.02;2004;1
Census Block;25;017;3681.02;2005;1
Census Block;25;017;3681.02;2006;1
Census Block;25;017;3681.02;2007;1
Census Block;25;017;3681.02;2008;1
Census Block;25;017;3681.02;2009;1
Census Block;25;017;3681.02;2010;1
Census Block;25;017;3681.02;2011;1
Census Block;25;017;3681.02;2012;1
Census Block;25;017;3681.02;2013;1
Census Block;25;017;3681.02;2014;1
Census Block;25;017;3681.02;2015;1
Census Block;25;017;3681.02;2016;1
Census Block;25;017;3681.02;2017;1
Census Block;25;017;3681.02;2018;1
Census Block;25;017;3681.02;2019;1
Census Block;25;017;3681.02;2020;1
Census Block;25;017;3681.02;2021;1
Census Block;25;017;3681.02;2022;1
Census Block;25;017;3681.02;2023;1
Census Block;25;017;3681.02;2024;1
Census Block;25;017;3681.02;2025;1
Census Block;25;017;3681.02;2026;1
Census Block;25;017;3681.02;2027;1
Census Block;25;017;3681.02;2028;1
Census Block;25;017;3681.02;2029;1
Census Block;25;017;3681.02;2030;1
Census Block;25;017;3681.02;2031;1
Census Block;25;017;3681.02;2032;1
Census Block;25;017;3681.02;2033;1
Census Block;25;017;3681.02;2034;1
Census Block;25;017;3681.02;2035;1
Census Block;25;017;3681.02;2036;1
Census Block;25;017;3681.02;2037;1
Census Block;25;017;3681.02;2038;1
Census Block;25;017;3681.02;2039;1
Census Block;25;017;3681.02;2040;1
Census Block;25;017;3681.02;2041;1
Census Block;25;017;3681.02;2042;1
Census Block;25;017;3681.02;2043;1
Census Block;25;017;3681.02;2044;1
Census Block;25;017;3681.02;2045;1
Census Block;25;017;3681.02;2046;1
