TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;001;139.00;2049;2
Census Block;25;001;139.00;2050;2
Census Block;25;001;139.00;2051;2
Census Block;25;001;139.00;2052;2
Census Block;25;001;139.00;2053;2
Census Block;25;001;139.00;2054;2
Census Block;25;001;139.00;2055;2
Census Block;25;001;139.00;2056;2
Census Block;25;001;139.00;2057;2
Census Block;25;001;139.00;2058;2
Census Block;25;001;139.00;2059;2
Census Block;25;001;139.00;2060;2
Census Block;25;001;139.00;2061;2
Census Block;25;001;139.00;2062;2
Census Block;25;001;139.00;2063;2
Census Block;25;001;139.00;2064;2
Census Block;25;001;139.00;2065;2
Census Block;25;001;139.00;2066;2
Census Block;25;001;139.00;2067;2
Census Block;25;001;139.00;2068;2
Census Block;25;001;139.00;2069;2
Census Block;25;001;140.02;1000;1,2
Census Block;25;001;140.02;1001;2
Census Block;25;001;140.02;1002;2
Census Block;25;001;140.02;1003;2
Census Block;25;001;140.02;1004;2
Census Block;25;001;140.02;1005;1
Census Block;25;001;140.02;1006;1
Census Block;25;001;140.02;1007;1,2
Census Block;25;001;140.02;1008;1,2
Census Block;25;001;140.02;1009;1,2
Census Block;25;001;140.02;1010;2
Census Block;25;001;140.02;1011;2
Census Block;25;001;140.02;1012;1,2
Census Block;25;001;140.02;1013;2
Census Block;25;001;140.02;1014;2
Census Block;25;001;140.02;1015;2
Census Block;25;001;140.02;1016;1,2
Census Block;25;001;140.02;1017;1,2
Census Block;25;001;140.02;1018;2
Census Block;25;001;140.02;1019;2
Census Block;25;001;140.02;1020;2
Census Block;25;001;140.02;1021;2
Census Block;25;001;140.02;1022;2
Census Block;25;001;140.02;1023;2
Census Block;25;001;140.02;1024;2
Census Block;25;001;140.02;1025;2
Census Block;25;001;140.02;1026;2
Census Block;25;001;140.02;1027;2
Census Block;25;001;140.02;1028;2
Census Block;25;001;140.02;1029;1,2
Census Block;25;001;140.02;1030;1,2
Census Block;25;001;140.02;1031;1
Census Block;25;001;140.02;1032;1
Census Block;25;001;140.02;1033;1
Census Block;25;001;140.02;1034;1
Census Block;25;001;140.02;1035;1
Census Block;25;001;140.02;1036;1
Census Block;25;001;140.02;1037;1
Census Block;25;001;140.02;1038;1
