TYPE;STATE;COUNTY;TRACT;BLOCK;SHEETS
Census Block;25;027;7611.00;1002;1
Census Block;25;027;7611.00;1003;1
Census Block;25;027;7611.00;1004;1
Census Block;25;027;7611.00;1005;1
Census Block;25;027;7611.00;1009;1
Census Block;25;027;7611.00;1010;1
Census Block;25;027;7611.00;1011;1
Census Block;25;027;7611.00;1012;1
Census Block;25;027;7611.00;1023;1
Census Block;25;027;7611.00;1024;1
Census Block;25;027;7611.00;1026;1
Census Block;25;027;7611.00;1027;1
Census Block;25;027;7611.00;1028;1
Census Block;25;027;7611.00;1029;1
Census Block;25;027;7611.00;1030;1
Census Block;25;027;7611.00;1034;1
Census Block;25;027;7611.00;3005;1
Census Block;25;027;7611.00;3008;1
Census Block;25;027;7611.00;3009;1
Census Block;25;027;7611.00;3010;1
Census Block;25;027;7611.00;3013;1
Census Block;25;027;7611.00;3014;1
Census Block;25;027;7611.00;3015;1
Census Block;25;027;7611.00;3016;1
Census Block;25;027;7611.00;3017;1
Census Block;25;027;7611.00;3018;1
Census Block;25;027;7611.00;3019;1
Census Block;25;027;7611.00;3020;1
Census Block;25;027;7611.00;3021;1
Census Block;25;027;7611.00;3022;1
Census Block;25;027;7611.00;3023;1
Census Block;25;027;7611.00;3024;1
Census Block;25;027;7611.00;3025;1
Census Block;25;027;7611.00;3026;1
Census Block;25;027;7611.00;3027;1
Census Block;25;027;7611.00;3028;1
Census Block;25;027;7611.00;3029;1
Census Block;25;027;7611.00;3030;1
Census Block;25;027;7611.00;3031;1
Census Block;25;027;7611.00;3032;1
Census Block;25;027;7611.00;3033;1
Census Block;25;027;7611.00;3034;1
Census Block;25;027;7611.00;3035;1
Census Block;25;027;7611.00;3036;1
Census Block;25;027;7611.00;3037;1
Census Block;25;027;7611.00;3038;1
Census Block;25;027;7611.00;3039;1
Census Block;25;027;7611.00;3040;1
Census Block;25;027;7611.00;3041;1
Census Block;25;027;7611.00;3042;1
Census Block;25;027;7611.00;3043;1
Census Block;25;027;7611.00;3044;1
Census Block;25;027;7611.00;3045;1
Census Block;25;027;7611.00;3046;1
Census Block;25;027;7611.00;3047;1
Census Block;25;027;7611.00;3048;1
Census Block;25;027;7611.00;3049;1
Census Block;25;027;7611.00;3050;1
Census Block;25;027;7611.00;3051;1
Census Block;25;027;7611.00;3052;1
Census Block;25;027;7611.00;3053;1
Census Block;25;027;7611.00;3054;1
Census Block;25;027;7611.00;3055;1
Census Block;25;027;7611.00;3056;1
Census Block;25;027;7611.00;3057;1
Census Block;25;027;7611.00;3058;1
Census Block;25;027;7611.00;3059;1
Census Block;25;027;7611.00;3060;1
