Unnamed: 0,TestTime,IP,MeanThroughputMbps,MinRTT,City,Latitude,Longitude,ProviderNumber,ProviderName
1209,2020-01-02 20:55:07.654294+00:00,b'\xadL\x00\x83',79.69146405077751,9.96,Bellingham,42.0746,-71.4768,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
1363,2020-01-02 01:01:43.718449+00:00,b'&\x01\x01\x90\x04\x02\xb1\xe0EQ\x0f\x1es\xfd\x0e\xca',11.473384301246568,20.039,Bellingham,42.0746,-71.4768,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
2859,2020-01-04 01:24:09.381201+00:00,b'&\x01\x01\x90\x04\x00\xd6\xb00Mv\xa4\xf4\x92t\xc9',11.349441916033577,27.644,Bellingham,42.0746,-71.4768,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4415,2020-01-06 17:00:17.432187+00:00,b'&\x01\x01\x90\x04\x02\xb9pT\xec\x0b\xf0\xed\x99\xd2\xa8',2.221741466270605,23.497,Bellingham,42.0746,-71.4768,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
5431,2020-01-07 01:02:03.721606+00:00,"b'&\x01\x01\x90\x04\x03\xf6\xa0Q H\x95/\xd6""\xf4'",15.5920951106326,26.532,Bellingham,42.0746,-71.4768,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
5446,2020-01-07 20:56:41.628733+00:00,b'&\x01\x01\x90\x04\x02\xb9p1e&\xc5C\xdc1`',2.280698797005983,20.374,Bellingham,42.0746,-71.4768,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
6183,2020-01-08 20:44:24.820692+00:00,"b'&\x01\x01\x90\x04\x03\xf6\xa0,\xc6\x87S\xba\xa2E\xb7'",12.32193779058436,36.862,Bellingham,42.0746,-71.4768,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
6341,2020-01-08 20:46:19.347591+00:00,"b'&\x01\x01\x90\x04\x03\xf6\xa0,\xc6\x87S\xba\xa2E\xb7'",17.4800687988795,19.828,Bellingham,42.0746,-71.4768,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
6401,2020-01-08 20:44:57.419101+00:00,"b'&\x01\x01\x90\x04\x03\xf6\xa0,\xc6\x87S\xba\xa2E\xb7'",17.453013724075134,20.145,Bellingham,42.0746,-71.4768,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
7084,2020-01-09 20:34:04.158965+00:00,b'&\x01\x01\x90\x04\x01\xed\xf0I\x8b\x9frx\xc4\xa1\xcd',11.43908392287478,15.798,Bellingham,42.0746,-71.4768,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
7946,2020-01-10 20:41:54.967037+00:00,b'&\x01\x01\x90\x04\x03\xbf\x0040\x8d\xd8\x05\ry\xa6',17.260284964113772,19.914,Bellingham,42.0746,-71.4768,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
8894,2020-01-11 20:41:05.262665+00:00,b'&\x01\x01\x90\x04\x03M\x00\x14\x1a\xae\xb2dR\xc5\x9e',11.16348634159926,18.525,Bellingham,42.0746,-71.4768,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9063,2020-01-11 20:39:44.910889+00:00,b'&\x01\x01\x90\x04\x03M\x00\x14\x1a\xae\xb2dR\xc5\x9e',11.31905319338528,25.33,Bellingham,42.0746,-71.4768,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9102,2020-01-11 20:43:58.424451+00:00,b'&\x01\x01\x90\x04\x00\xd6\xb0\xadKo\xcfj\x99:)',10.962837622884509,50.742,Bellingham,42.0746,-71.4768,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9247,2020-01-11 20:31:21.747388+00:00,b'&\x01\x01\x90\x04\x03\xa8 \xb5\xc5\x86\x9c\xddv\x18\xb2',11.54644819996074,25.866,Bellingham,42.0746,-71.4768,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9525,2020-01-11 20:33:18.366144+00:00,b'&\x01\x01\x90\x04\x03\xa8 \xd96\xcf\n\xb8\xdc0Z',9.916263345090035,15.637,Bellingham,42.0746,-71.4768,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
13436,2020-01-16 01:28:53.965162+00:00,"b""&\x01\x01\x90\x04\x01(\xd0\x11\xc9\x99\xd9T'\x8c4""",5.659279766592416,14.723,Bellingham,42.0746,-71.4768,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
13737,2020-01-16 13:19:40.386934+00:00,b'&\x01\x01\x90\x04\x03\xf6\xa0QS\xf0Az\xfa\xe7\xe4',15.682617889233956,23.017,Bellingham,42.0746,-71.4768,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
16068,2020-01-19 20:40:22.452259+00:00,b'L\x7f\xc6\xdd',8.490310745044841,16.89,Bellingham,42.0746,-71.4768,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
16083,2020-01-19 20:30:08.420878+00:00,b'&\x01\x01\x90\x04\x03\\\xf0\x1d\x8a\x87j CAI',11.47056025407544,18.931,Bellingham,42.0746,-71.4768,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
16258,2020-01-19 20:30:37.725698+00:00,b'&\x01\x01\x90\x04\x03\\\xf0\x1d\x8a\x87j CAI',11.449994279546956,18.383,Bellingham,42.0746,-71.4768,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
16356,2020-01-19 17:17:24.169983+00:00,b'L\x1c\x07\xe3',3.191763426630261,20.034,Bellingham,42.0746,-71.4768,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
17067,2020-01-20 01:18:21.141707+00:00,b'&\x01\x01\x90\x04\x02\xda\x00\x8d\xea\xe1\x06\xa9\xb3\tb',8.291701264180444,29.404,Bellingham,42.0746,-71.4768,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
17316,2020-01-20 01:23:14.062535+00:00,b'&\x01\x01\x90\x04\x80\x06\x10\x11f\xc3J\xc1q\xae8',0.0032094365418318,181.957,Bellingham,42.0746,-71.4768,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
