Unnamed: 0,TestTime,IP,MeanThroughputMbps,MinRTT,City,Latitude,Longitude,ProviderNumber,ProviderName
263,2020-01-01 13:15:20.477226+00:00,b'&\x01\x01\x94\xc0\x00\x05t|\xc1\r<\x07U\x0fX',5.739934080842862,22.656,Lynnfield,42.5327,-71.0339,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
738,2020-01-01 20:52:11.211181+00:00,b'D\xa2\xf3\xa9',24.82384116548111,90.884,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
1309,2020-01-02 01:29:24.606569+00:00,b'D\xa2\xf3\xa9',24.768404973490235,9.689,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
2017,2020-01-03 13:27:27.139221+00:00,b'G\xf8\xber',20.754435971319506,32.87,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
2128,2020-01-03 13:28:04.219670+00:00,b'G\xf8\xber',9.7119920011874,16.23,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
2755,2020-01-04 20:41:01.688845+00:00,b'&\x01\x01\x94\xc0\x00\x05t0\x06\xfd+\x16\x1a5\xb1',5.440412335403768,28.198,Lynnfield,42.5327,-71.0339,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
2967,2020-01-04 01:28:07.096747+00:00,b'D\xa2\xf3\xa9',24.90045268125078,9.99,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
3022,2020-01-04 20:41:27.433195+00:00,b'&\x01\x01\x94\xc0\x00\x05t0\x06\xfd+\x16\x1a5\xb1',5.66771572856219,20.409,Lynnfield,42.5327,-71.0339,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
3042,2020-01-04 17:09:26.733053+00:00,b'D\xa2\xf3\xa9',24.8321403154674,9.901,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4154,2020-01-05 20:49:37.398663+00:00,b'D\xa2\xf3\xa9',24.74803786994393,10.064,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4749,2020-01-06 17:13:55.453509+00:00,b'D\xa2\xf3\xa9',24.890112366495835,10.193,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
5445,2020-01-07 20:50:18.523382+00:00,b'D\xa2\xf7P',251.21967278036635,6.471,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
5783,2020-01-07 01:21:05.761674+00:00,b'D\xa2\xf3\xa9',24.71290182825348,12.358,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
5801,2020-01-07 20:32:51.205015+00:00,b'D\xa2\xf3\xa9',24.76725656567133,9.741,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
5817,2020-01-07 17:02:37.163536+00:00,b'D\xa2\xf7d',89.13858826579013,9.12,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
6035,2020-01-07 17:01:49.374917+00:00,b'D\xa2\xf7d',87.80804309472981,8.647,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
6176,2020-01-08 20:58:20.326462+00:00,b'D\xa2\xf3\xb2',28.148435154833543,12.981,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
6177,2020-01-08 17:14:34.740031+00:00,b'D\xa2\xf3\xa9',22.93582878794201,9.737,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
6580,2020-01-08 20:33:13.167958+00:00,b'D\xa2\xf7\x0f',257.08210729238294,8.691,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
6619,2020-01-08 01:04:25.530090+00:00,b'D\xa2\xf3\xa9',24.787880225588463,41.164,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
6679,2020-01-08 20:32:49.095105+00:00,b'D\xa2\xf7\x0f',429.53701068508246,8.65,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
7003,2020-01-08 17:11:27.434326+00:00,b'&\x01\x01\x94\xc0\x00\x03\x00\xfd\xd9o\x8b\x8a\xb1~\x8b',5.451030288544846,19.555,Lynnfield,42.5327,-71.0339,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
7250,2020-01-09 01:04:17.112021+00:00,b'D\xa2\xf3\xa9',24.735884858730888,10.001,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
7483,2020-01-09 17:19:31.495028+00:00,b'D\xa2\xf3\xa9',24.84729017831858,9.922,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
8248,2020-01-10 17:09:31.700511+00:00,b'D\xa2\xf3\xa9',24.95389648081676,9.917,Lynnfield,42.5327,-71.0339,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
8346,2020-01-10 20:55:26.202897+00:00,b'&\x01\x01\x94\xc0\x0000\xd9\x19`0\x1c\xef\x7fW',4.759896025098001,32.785,Lynnfield,42.5327,-71.0339,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
