Unnamed: 0,TestTime,IP,MeanThroughputMbps,MinRTT,City,Latitude,Longitude,ProviderNumber,ProviderName
191,2020-01-01 13:12:28.984527+00:00,b'B\x1e)\xc4',2.4650140161336065,27.72,Marblehead,42.4947,-70.8499,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
443,2020-01-01 20:30:03.228706+00:00,b'&\x01\x01\x81\xc4\x80\xad@\x00\x86\xe4\xd8\x0c\x115\xd3',3.815156923892802,25.695,Marblehead,42.4947,-70.8499,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
550,2020-01-01 20:42:37.923409+00:00,b'&\x01\x01\x81\xc4\x80\xad@\x00\x86\xe4\xd8\x0c\x115\xd3',4.014007783634056,24.351,Marblehead,42.4947,-70.8499,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
732,2020-01-01 20:34:58.890249+00:00,b'&\x01\x01\x81\xc4\x80\xad@\x00\x86\xe4\xd8\x0c\x115\xd3',4.434656105320229,20.835,Marblehead,42.4947,-70.8499,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
733,2020-01-01 13:17:58.468797+00:00,b'G\xb8\xdd~',434.31071949582594,9.244,Marblehead,42.4947,-70.8499,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
2239,2020-01-03 13:04:56.626539+00:00,b'G\xb8\xdd~',430.56866706586754,9.266,Marblehead,42.4947,-70.8499,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
2278,2020-01-03 17:20:19.388453+00:00,b'b\xd9\xdd\x99',17.465117038115565,19.26,Marblehead,42.4947,-70.8499,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
2573,2020-01-04 13:24:32.136637+00:00,b'B\x1e*)',6.541867802569336,17.367,Marblehead,42.4947,-70.8499,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
2641,2020-01-04 13:27:16.735655+00:00,b'B\x1e*)',1.6280770620062754,17.634,Marblehead,42.4947,-70.8499,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
2746,2020-01-04 13:18:35.768700+00:00,b'B\x1e*)',11.73989794712752,16.6,Marblehead,42.4947,-70.8499,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
2863,2020-01-04 13:21:50.981287+00:00,b'B\x1e*)',11.723453089800632,16.928,Marblehead,42.4947,-70.8499,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
3134,2020-01-04 13:09:26.929256+00:00,b'B\x1e)\xc4',5.461753750508036,18.941,Marblehead,42.4947,-70.8499,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
3193,2020-01-04 13:25:06.956271+00:00,b'B\x1e*)',9.129551346228263,16.991,Marblehead,42.4947,-70.8499,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
3289,2020-01-04 13:01:56.582023+00:00,b'G\xb8\xdd~',437.2993947979272,8.22,Marblehead,42.4947,-70.8499,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
