Unnamed: 0,TestTime,IP,MeanThroughputMbps,MinRTT,City,Latitude,Longitude,ProviderNumber,ProviderName
358,2020-01-01 01:07:09.632092+00:00,b'\xad\x0e\xab]',24.13956242809165,35.924,Arlington,42.4143,-71.1766,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
433,2020-01-01 01:00:58.566234+00:00,b'\x92sC\xbc',17.150692869079993,16.246,Arlington,42.4188,-71.1557,6079.0,RCN-AS - RCN
463,2020-01-01 13:07:07.536729+00:00,b'\xad\x0e\xab]',38.79905503584094,20.712,Arlington,42.4143,-71.1766,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
548,2020-01-01 17:10:08.331297+00:00,b'l\x14\xe9\x04',68.31169840741966,17.833,Arlington,42.4188,-71.1557,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
614,2020-01-01 17:23:44.868153+00:00,b'B\x1e\xc8\xb1',11.802718022233917,16.477,Arlington,42.4143,-71.1766,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
645,2020-01-01 01:29:18.131400+00:00,b'B\x1e\xce\x0c',11.774901597033908,15.512,Arlington,42.4143,-71.1766,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
660,2020-01-01 13:13:08.330756+00:00,b'B\x1e\xce\x0c',11.78414431884712,16.006,Arlington,42.4143,-71.1766,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
737,2020-01-01 17:10:33.365523+00:00,b'l1)\x1c',28.022751464957192,9.709,Arlington,42.4188,-71.1557,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
779,2020-01-02 17:21:24.130904+00:00,b'B\x1e\xc8\xb1',11.81313576169718,17.869,Arlington,42.4143,-71.1766,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
783,2020-01-02 01:18:24.299360+00:00,b'Jh\x91\x05',471.23007567317774,12.02,Arlington,42.4143,-71.1766,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
840,2020-01-02 20:43:36.266257+00:00,b'Jh\x93\x1c',153.43187789851416,9.466,Arlington,42.4143,-71.1766,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
910,2020-01-02 17:17:51.099067+00:00,b'l\x14\xe9\x04',79.89282437824818,14.982,Arlington,42.4188,-71.1557,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
1019,2020-01-02 20:35:30.807787+00:00,b'2\xf50\x9b',3.850916268672039,25.983,Arlington,42.4143,-71.1766,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1047,2020-01-02 13:17:28.633433+00:00,b'\xd8\x0fqj',13.131719250183169,19.555,Arlington,42.4188,-71.1557,6079.0,RCN-AS - RCN
1078,2020-01-02 01:04:20.461635+00:00,b'\xd1\x06u?',15.851371407347246,12.905,Arlington,42.4188,-71.1557,6079.0,RCN-AS - RCN
1147,2020-01-02 13:07:07.692324+00:00,b'\xad\x0e\xab]',38.1739160849068,19.239,Arlington,42.4143,-71.1766,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1197,2020-01-02 01:07:07.706145+00:00,b'\xad\x0e\xab]',36.07559213505876,22.485,Arlington,42.4143,-71.1766,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1276,2020-01-02 17:21:19.715597+00:00,b'\x92sG.',13.45442472220786,19.2,Arlington,42.4188,-71.1557,6079.0,RCN-AS - RCN
1299,2020-01-02 01:15:38.364105+00:00,b'B\x1e\xce\x0c',11.73171734819654,15.371,Arlington,42.4143,-71.1766,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1399,2020-01-02 17:26:10.951931+00:00,b'\xd1\x06s\x9b',17.049499292869676,27.657,Arlington,42.4188,-71.1557,6079.0,RCN-AS - RCN
1406,2020-01-02 01:05:06.475629+00:00,b'\xd1\x06u?',7.429637556856773,18.686,Arlington,42.4188,-71.1557,6079.0,RCN-AS - RCN
1539,2020-01-02 13:20:46.760546+00:00,"b'IDJ""'",5.089486652338813,17.174,Arlington,42.4143,-71.1766,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1682,2020-01-03 01:18:34.138086+00:00,b'\x92sC\x1d',0.9855272056852918,17.404,Arlington,42.4188,-71.1557,6079.0,RCN-AS - RCN
1812,2020-01-03 17:04:55.428389+00:00,b'Jh\x93-',14.918872684231614,10.225,Arlington,42.4143,-71.1766,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
1946,2020-01-03 01:17:26.286581+00:00,b'\xd1\x06}\xeb',23.775692794785645,11.516,Arlington,42.4188,-71.1557,6079.0,RCN-AS - RCN
1955,2020-01-03 20:47:18.847279+00:00,b'\x92sAh',7.1255269344924095,32.843,Arlington,42.4188,-71.1557,6079.0,RCN-AS - RCN
1977,2020-01-03 13:14:35.500804+00:00,b'\xd1\x06{F',24.4712934805452,20.82,Arlington,42.4188,-71.1557,6079.0,RCN-AS - RCN
1983,2020-01-03 17:03:28.497421+00:00,b'l\x14\xe9\x04',61.989284191900246,15.075,Arlington,42.4188,-71.1557,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
1993,2020-01-03 01:17:50.623322+00:00,b'G\xb8y9',23.524788293090392,26.902,Arlington,42.4143,-71.1766,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
2055,2020-01-03 01:17:51.901189+00:00,b'\xd1\x06}\xeb',21.3942446452994,17.295,Arlington,42.4188,-71.1557,6079.0,RCN-AS - RCN
2182,2020-01-03 01:07:07.581909+00:00,b'\xad\x0e\xab]',34.6050557820138,20.235,Arlington,42.4143,-71.1766,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
