Unnamed: 0,TestTime,IP,MeanThroughputMbps,MinRTT,City,Latitude,Longitude,ProviderNumber,ProviderName
210,2020-01-01 13:19:34.143299+00:00,b'&\x01\x01\x9b\x84\x00+ \x8d\xd8\x87\xe6_H\x04\xd7',5.054837800853719,16.707,Weymouth,42.2123,-70.9619,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
3574,2020-01-05 20:30:16.473434+00:00,b'&\x01\x01\x9b\x84\x01V\x804\x18\x16wS\xe4\xb8\xc1',3.731246267816274,19.531,Weymouth,42.2123,-70.9619,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
3680,2020-01-05 20:46:48.744821+00:00,b'KC\x12\xb5',0.3886205397212204,256.268,Weymouth,42.2123,-70.9619,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
8241,2020-01-10 13:03:53.500237+00:00,b'&\x01\x01\x9b\x84\x01P`hH\xb6\xa2S\x08\ri',7.638354690658898,45.895,Weymouth,42.2123,-70.9619,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
10766,2020-01-13 01:23:28.167619+00:00,b'&\x01\x01\x9b\x84\x01 \xe0\xa5\xc9\xc1\x17p\x14\xfby',16.79284918693858,21.92,Weymouth,42.2123,-70.9619,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
13201,2020-01-15 17:06:16.215647+00:00,b'&\x01\x01\x9b\x84\x01 \xe0\xa5\xc9\xc1\x17p\x14\xfby',17.296387208766387,19.156,Weymouth,42.2123,-70.9619,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
13364,2020-01-15 20:38:12.281315+00:00,"b'&\x01\x01\x9b\x84\x00\xc4\xa0\xb0G\xec\x0f\x07\x1b,\xf4'",5.380014969659723,19.477,Weymouth,42.2123,-70.9619,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
14351,2020-01-17 01:20:26.324146+00:00,b'&\x01\x01\x9b\x84\x00R@\xd4\x98\x9et\x8a\xd9\xb8\x17',5.444515097233416,18.195,Weymouth,42.2123,-70.9619,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
14377,2020-01-17 17:16:58.890823+00:00,b'&\x01\x01\x9b\x84\x00+ \t^\x875\xf3g\xd8\xaf',4.199171919298402,19.215,Weymouth,42.2123,-70.9619,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
14664,2020-01-17 01:00:53.584726+00:00,"b""&\x01\x01\x9b\x84\x00R@\xd0#J'\x97\\\x90\xad""",5.543336484432038,16.788,Weymouth,42.2123,-70.9619,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
