Unnamed: 0,TestTime,IP,MeanThroughputMbps,MinRTT,City,Latitude,Longitude,ProviderNumber,ProviderName
2319,2020-01-03 01:23:28.252656+00:00,b'&\x01\x01\x8a\x00\x00V` \xc3\xe92\xa4#\xdaY',17.24308607338651,21.744,Essex,42.6286,-70.7828,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
2655,2020-01-04 20:49:19.942303+00:00,b'&\x01\x01\x8a\x00\x01~\xf0\xb9\xe9\x19\xbb\x1a\x84\x8a1',5.8543758682136575,21.342,Essex,42.6286,-70.7828,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
3762,2020-01-05 20:40:38.655776+00:00,b'&\x01\x01\x8a\x00\x01E\x10e\xfd\xcd\xb0\xae\xf1\xb8?',11.172274345708413,19.514,Essex,42.6286,-70.7828,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4205,2020-01-05 17:07:15.088077+00:00,"b""&\x01\x01\x8a\x00\x01\x1e\xf0\\\xf2%'\xb7_\x177""",10.65551760490316,18.16,Essex,42.6286,-70.7828,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
6413,2020-01-08 17:20:11.300297+00:00,b'&\x01\x01\x8a\x00\x00\xa6\xe0\xc1*\t0\xfa\x9d.o',11.701650128805534,28.959,Essex,42.6286,-70.7828,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
6537,2020-01-08 17:19:46.562299+00:00,b'&\x01\x01\x8a\x00\x00\xa6\xe0\xc1*\t0\xfa\x9d.o',11.735220958068378,20.133,Essex,42.6286,-70.7828,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9218,2020-01-11 20:42:14.982139+00:00,b'G\xae4\xc3',151.75392653473563,8.923,Essex,42.6286,-70.7828,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
12427,2020-01-14 01:15:02.780775+00:00,b'&\x01\x01\x8a\x00\x00\x04\x135]\x84n\xb7\xd2\xa6\xab',4.364872229372173,19.934,Essex,42.6286,-70.7828,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
15852,2020-01-18 17:09:14.367575+00:00,b'&\x01\x01\x8a\x00\x00\x9dP\xbc\xc6\x90d;y\xbbO',37.29957002205841,20.874,Essex,42.6286,-70.7828,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
16385,2020-01-19 20:54:04.246951+00:00,"b""&\x01\x01\x8a\x00\x01'\xa0\xe5:\xdf\xace\x0f+\xa5""",34.52140836663402,17.324,Essex,42.6286,-70.7828,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
16643,2020-01-19 20:52:44.177597+00:00,"b""&\x01\x01\x8a\x00\x01'\xa0\xe5:\xdf\xace\x0f+\xa5""",25.152504891185583,18.163,Essex,42.6286,-70.7828,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
16775,2020-01-19 20:54:33.557457+00:00,"b""&\x01\x01\x8a\x00\x01'\xa0\xe5:\xdf\xace\x0f+\xa5""",33.490768700039936,20.054,Essex,42.6286,-70.7828,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
17494,2020-01-20 17:05:12.818664+00:00,"b""&\x01\x01\x8a\x00\x00p)9\xd3L^T'L&""",11.14248522652096,21.011,Essex,42.6286,-70.7828,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
