Unnamed: 0,TestTime,IP,MeanThroughputMbps,MinRTT,City,Latitude,Longitude,ProviderNumber,ProviderName
20,2020-01-01 17:25:53.783960+00:00,b'\xad0\xa7\x1f',97.38028887671352,14.775,Malden,42.428,-71.0618,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
472,2020-01-01 01:20:23.663881+00:00,b'`\xe6\xf9\xd9',5.380585623358966,15.384,Malden,42.428,-71.0618,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
877,2020-01-02 01:08:39.827954+00:00,b'A`\x9d\\',3.2842654342258206,15.954,Malden,42.428,-71.0618,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1025,2020-01-02 01:17:18.653312+00:00,b'&\x01\x01\x8dG\x01\xe7\xa01\x02\x16N\x02\r~\xd9',40.39026838536861,27.939,Malden,42.428,-71.0618,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1265,2020-01-02 17:26:27.360536+00:00,b'&\x01\x01\x8dE\x00\xca\xb0\xc9/\x17\n\xc4n>\xe6',9.294526838038122,13.932,Malden,42.428,-71.0618,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1582,2020-01-02 01:29:02.213915+00:00,b'&\x01\x01\x8dG\x01\xe7\xa01\x02\x16N\x02\r~\xd9',40.30581822206731,26.248,Malden,42.428,-71.0618,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1604,2020-01-02 01:14:14.103988+00:00,b'&\x01\x01\x8dG\x01\xe7\xa01\x02\x16N\x02\r~\xd9',25.15059198722381,19.353,Malden,42.428,-71.0618,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1638,2020-01-02 13:28:25.418446+00:00,b'&\x01\x01\x8dE\x00\xbbpA\xf5\xc1\x1e\x02\xd3\x95\xb5',5.687919275079204,15.318,Malden,42.428,-71.0618,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1647,2020-01-02 01:27:58.159569+00:00,b'&\x01\x01\x8dG\x01\xe7\xa01\x02\x16N\x02\r~\xd9',38.8799182632303,22.046,Malden,42.428,-71.0618,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1842,2020-01-03 13:29:29.907456+00:00,b'H]_\x94',11.95374215563528,12.741,Malden,42.428,-71.0618,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
1845,2020-01-03 20:59:03.965102+00:00,b'G~\xf4t',90.8687351894397,11.405,Malden,42.428,-71.0618,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
2069,2020-01-03 20:50:50.562129+00:00,b'&\x01\x01\x8dG\x01\xd3p\xcd\x8c;7\x9e`\xaf\xe9',3.575354341283989,22.415,Malden,42.428,-71.0618,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
2222,2020-01-03 01:01:34.251874+00:00,b'&\x01\x01\x8dE\x00\xd6\xf0\xcc.\xcc\x04\xdfq\xa0}',10.792980931497192,22.082,Malden,42.428,-71.0618,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
2242,2020-01-03 20:35:28.912188+00:00,b'\xad\t$\xb4',23.36468879737121,20.256,Malden,42.428,-71.0618,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
