Unnamed: 0,TestTime,IP,MeanThroughputMbps,MinRTT,City,Latitude,Longitude,ProviderNumber,ProviderName
128,2020-01-01 01:23:33.209935+00:00,b'bv~\xaa',87.5822424136022,9.737,Maynard,42.4337,-71.4568,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
301,2020-01-01 01:22:47.487516+00:00,b'IE\x9a\x14',11.74949183341762,24.264,Maynard,42.4337,-71.4568,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
509,2020-01-01 17:14:00.299652+00:00,b'IE\x9a\x14',11.71009044046719,20.028,Maynard,42.4337,-71.4568,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
872,2020-01-02 01:17:33.152901+00:00,b'bv~\xaa',87.68101328308956,9.963,Maynard,42.4337,-71.4568,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
921,2020-01-02 17:21:51.851608+00:00,b'G\xe9\xc9\x1a',5.910007149162971,20.022,Maynard,42.4337,-71.4568,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1120,2020-01-02 01:12:17.829621+00:00,b'IE\x9a\x14',11.746843334961223,35.266,Maynard,42.4337,-71.4568,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1505,2020-01-02 13:22:11.228782+00:00,b'D\xa0\xa0J',82.31158556862377,12.621,Maynard,42.4337,-71.4568,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
1857,2020-01-03 20:35:11.742944+00:00,b'D\xa0\x87\xba',136.90061860807668,13.056,Maynard,42.4337,-71.4568,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
1958,2020-01-03 01:01:37.883789+00:00,b'bv~\xaa',88.01085806060695,9.337,Maynard,42.4337,-71.4568,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
2360,2020-01-03 17:20:41.039362+00:00,b'IE\x9a\x14',11.252472834105632,16.856,Maynard,42.4337,-71.4568,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
2487,2020-01-03 17:02:29.409656+00:00,b'G\xe9\xc9\x1a',5.923952105668507,18.205,Maynard,42.4337,-71.4568,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
2538,2020-01-03 13:11:04.604844+00:00,b'D\xa0\xa0J',60.51330717419886,17.346,Maynard,42.4337,-71.4568,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
