Unnamed: 0,TestTime,IP,MeanThroughputMbps,MinRTT,City,Latitude,Longitude,ProviderNumber,ProviderName
64,2020-01-01 01:01:07.640043+00:00,b'`\xfc\x0f\xb5',0.163692343211268,59.171,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
167,2020-01-01 17:11:56.050310+00:00,b'l\x14\xde3',51.02769507003651,10.332,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
299,2020-01-01 01:10:56.117601+00:00,b'`\xfc\x0f\xb5',2.9248877407966023,16.463,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
331,2020-01-01 01:11:27.653886+00:00,b'H]I\xea',75.16237445273902,9.98,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
456,2020-01-01 01:05:46.997734+00:00,b'`\xfc\x0f\xb5',3.154577475004138,9.1,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
968,2020-01-02 01:10:41.364208+00:00,b'k\x03E\x99',5.442993895253179,36.743,Swampscott,42.4746,-70.9098,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1378,2020-01-02 17:26:58.600182+00:00,b'l\x14?*',9.29700690210046,57.824,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
1446,2020-01-02 20:41:03.659391+00:00,b'H]I\xea',74.04074866618906,9.964,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
3434,2020-01-04 01:07:03.540286+00:00,b'H]I\xea',74.63179119861721,10.012,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
3513,2020-01-04 20:32:20.850520+00:00,b'H]I\xea',68.97626359877,12.464,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
3637,2020-01-05 01:17:20.755437+00:00,b'H]I\xea',74.19015126547006,10.085,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
5036,2020-01-06 01:04:20.681794+00:00,b'H]I\xea',76.44540653535402,10.006,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
5371,2020-01-07 01:12:20.578770+00:00,b'H]I\xea',75.54594137407537,11.164,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
6109,2020-01-07 20:46:20.943894+00:00,b'H]I\xea',63.3448237314993,47.715,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
6394,2020-01-08 01:14:20.792801+00:00,b'H]I\xea',68.48997771295537,12.519,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
6886,2020-01-08 20:47:20.704007+00:00,b'H]I\xea',80.28035968408678,9.99,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
7356,2020-01-09 20:52:21.092239+00:00,b'H]I\xea',76.22464286990304,10.035,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
8106,2020-01-10 01:06:20.798989+00:00,b'H]I\xea',75.17167741328512,10.049,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
9996,2020-01-12 01:17:20.717414+00:00,b'H]I\xea',76.06545634019555,10.085,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
10198,2020-01-12 17:09:21.289321+00:00,b'`\xe6\x8b\xa4',332.82498580614657,13.561,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
11285,2020-01-13 20:44:36.316258+00:00,b'H]I\xea',73.46411658664192,10.032,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
11632,2020-01-13 01:06:20.939129+00:00,b'H]I\xea',75.4410014267759,10.135,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
12600,2020-01-15 20:30:27.371862+00:00,b'l\x14?\x18',85.75563148625095,13.48,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
13674,2020-01-16 20:57:39.536641+00:00,b'H]I\xea',75.36347263034969,10.053,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
15475,2020-01-18 01:03:37.491489+00:00,b'`\xe6\x8bI',78.0495415830918,16.003,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
