Unnamed: 0,TestTime,IP,MeanThroughputMbps,MinRTT,City,Latitude,Longitude,ProviderNumber,ProviderName
103,2020-01-01 01:03:41.358630+00:00,b'J\\\x1f>',0.706477942127945,51.691,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
111,2020-01-01 01:22:14.520040+00:00,b'&\x01\x01\x8e\x01\x00\x8e\x80\x9c\x8b.V\xec\xd4\xfb\x8e',17.16183853040245,26.265,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
367,2020-01-01 20:43:35.428580+00:00,b'&\x01\x01\x8e\x01\x00\x00\xe0\x14\xe93 \xd3mS\xfd',40.58519753474703,23.603,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
386,2020-01-01 01:02:49.862584+00:00,b'J\\\x1f>',0.8760371057251375,45.956,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
542,2020-01-01 01:11:23.094774+00:00,b'J\\\x1f>',0.3062207472211441,83.369,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
654,2020-01-01 20:31:55.809896+00:00,b'l\x07\xdb\x8d',112.58846442131268,19.609,Marlborough,42.3491,-71.5431,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
707,2020-01-01 01:20:42.653018+00:00,b'G\xae\xfe\x17',90.43769673480467,9.824,Marlborough,42.3491,-71.5431,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
990,2020-01-02 17:28:49.823727+00:00,b'Lv\xa97',27.77718234494461,36.891,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1089,2020-01-02 17:29:18.578996+00:00,b'Lv\xa97',29.031174544957096,18.04,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1168,2020-01-02 17:13:24.919622+00:00,b'&\x01\x01\x8e\x01\x01\xda\xb6Q\x89\x80\xd2I\xc5\xca1',5.446416580892531,17.778,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1294,2020-01-02 17:00:21.610169+00:00,b'2\xf7\xf8\xb2',11.49166360971785,16.85,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1307,2020-01-02 17:28:09.193544+00:00,b'Lv\xa97',27.09276963536159,20.381,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1375,2020-01-02 20:31:55.779713+00:00,b'l\x07\xdb\x8d',112.25280162656232,19.499,Marlborough,42.3491,-71.5431,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
1405,2020-01-02 17:10:58.074850+00:00,b'Lv\xa97',9.157934733239514,18.827,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1646,2020-01-02 17:11:27.755187+00:00,b'Lv\xa97',22.99641375787867,18.193,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1781,2020-01-03 01:03:15.013122+00:00,b'G\xb8\xf6h',96.21383193693832,12.909,Marlborough,42.3491,-71.5431,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
1839,2020-01-03 01:13:10.439828+00:00,b'G\xae\xfe\x17',90.7915330694942,9.758,Marlborough,42.3491,-71.5431,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
2175,2020-01-03 13:22:03.832593+00:00,b'\xadL\xe6_',205.8820048221172,10.473,Marlborough,42.3491,-71.5431,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
2203,2020-01-03 20:31:55.802655+00:00,b'l\x07\xdb\x8d',113.21207895503969,19.751,Marlborough,42.3491,-71.5431,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
2373,2020-01-03 17:19:59.587244+00:00,b'bvV\xb1',86.65316690303874,13.129,Marlborough,42.3491,-71.5431,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
2385,2020-01-03 01:13:57.906492+00:00,b'&\x01\x01\x8e\x01\x01r0Pb\x19\xb7zc\x16x',5.821163220192425,16.672,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
2686,2020-01-04 20:31:55.670457+00:00,b'l\x07\xdb\x8d',112.41321607095894,19.744,Marlborough,42.3491,-71.5431,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
2811,2020-01-04 13:09:01.077611+00:00,b'G\xb8gM',44.14898712163624,14.065,Marlborough,42.3491,-71.5431,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
2812,2020-01-04 01:04:03.317071+00:00,b'G\xae\xfe\x17',90.44191130054384,9.787,Marlborough,42.3491,-71.5431,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
2896,2020-01-04 17:20:02.634864+00:00,b'\xadL\xe7\xb8',92.25890833718464,10.011,Marlborough,42.3491,-71.5431,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
3428,2020-01-04 01:15:25.050386+00:00,b'l\x07\xd9r',86.0174962562766,9.101,Marlborough,42.3491,-71.5431,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
3538,2020-01-04 17:27:11.284630+00:00,b'`\xfc}m',112.93040878722093,8.275,Marlborough,42.3491,-71.5431,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
3623,2020-01-05 01:16:26.033612+00:00,b'\x18<\xeb\xc0',4.469922835168559,20.823,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
3646,2020-01-05 01:16:00.831190+00:00,b'\x18<\xeb\xc0',5.6578378130793405,18.355,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
3649,2020-01-05 01:14:30.300909+00:00,b'\x18<\xeb\xc0',5.166017546986428,62.212,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
3654,2020-01-05 01:14:01.400596+00:00,b'G\xae\xfe\x17',90.71622307205268,9.692,Marlborough,42.3491,-71.5431,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
3659,2020-01-05 01:17:22.943378+00:00,b'\x18<\xeb\xc0',0.2510202773174595,22.864,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
3673,2020-01-05 20:42:54.942934+00:00,b'\xadL\xe2\x02',30.22905671245892,22.805,Marlborough,42.3491,-71.5431,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
3721,2020-01-05 01:16:56.776992+00:00,b'\x18<\xeb\xc0',2.094663499653657,22.42,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
3727,2020-01-05 01:16:29.397852+00:00,b'\x18<\xeb\xc0',2.632077770231541,34.057,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
3778,2020-01-05 01:24:19.769177+00:00,b'\xadL\x9a#',103.50505203040773,9.672,Marlborough,42.3491,-71.5431,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
3844,2020-01-05 01:03:01.640903+00:00,b'&\x01\x01\x8e\x01\x00g\x100l\xbf\xa2{U\x07\xea',11.54649945226273,17.003,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
3987,2020-01-05 01:16:55.652797+00:00,b'\x18<\xeb\xc0',2.807236507290231,27.384,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4011,2020-01-05 01:16:32.848591+00:00,b'\xadL\xe1}',297.1605180265415,11.85,Marlborough,42.3491,-71.5431,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
4144,2020-01-05 01:10:33.915623+00:00,b'\x18<\xeb\xc0',0.9952029487391548,21.318,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4196,2020-01-05 01:24:17.297765+00:00,b'&\x01\x01\x8e\x01\x02\x15\x10$U\nH\r\x8e\xeb^',22.08432087642267,16.1,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4283,2020-01-05 01:15:03.735507+00:00,b'\x18<\xeb\xc0',4.836308176957422,61.953,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4310,2020-01-05 01:06:27.221217+00:00,b'&\x01\x01\x8e\x01\x00)p\x15\xe1\x815/\nYy',5.721003363756068,21.389,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4333,2020-01-05 01:10:33.990128+00:00,b'\x18<\xeb\xc0',4.6985007902388665,60.676,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4343,2020-01-05 01:15:34.397636+00:00,b'\x18<\xeb\xc0',5.659621233689434,20.114,Marlborough,42.3491,-71.5431,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
