Unnamed: 0,TestTime,IP,MeanThroughputMbps,MinRTT,City,Latitude,Longitude,ProviderNumber,ProviderName
8,2020-01-01 17:29:13.087929+00:00,b'A`\xc4\n',23.19116740171613,16.946,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
375,2020-01-01 17:02:24.191359+00:00,b'\x18\x02\xc1\xc8',39.79472056021677,18.199,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1206,2020-01-02 17:29:12.887075+00:00,b'A`\xc4\n',23.193454587791816,17.773,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1391,2020-01-02 17:02:26.301089+00:00,b'\x18\x02\xc1\xc8',40.17830494512572,48.333,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1973,2020-01-03 17:29:12.690334+00:00,b'A`\xc4\n',23.319586422730048,17.588,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
2407,2020-01-03 17:02:28.294225+00:00,b'\x18\x02\xc1\xc8',40.77025293341443,24.02,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
2620,2020-01-04 17:29:12.651120+00:00,b'A`\xc4\n',23.325486129197905,17.816,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
2874,2020-01-04 17:02:31.018672+00:00,b'\x18\x02\xc1\xc8',40.80721338506852,24.211,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
3702,2020-01-05 17:02:33.850855+00:00,b'\x18\x02\xc1\xc8',40.91721546455607,21.967,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
4488,2020-01-06 17:02:35.122286+00:00,b'\x18\x02\xc1\xc8',40.86411959632004,20.343,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
6079,2020-01-07 17:02:37.818555+00:00,b'\x18\x02\xc1\xc8',40.3657630186397,48.026,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
6451,2020-01-08 17:02:40.131757+00:00,b'\x18\x02\xc1\xc8',39.05473129259519,38.0,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
6480,2020-01-08 17:29:12.584639+00:00,b'A`\xc4\n',23.35187227328858,17.568,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
7181,2020-01-09 17:02:40.886626+00:00,b'\x18\x02\xc1\xc8',40.90116610557636,19.968,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
7633,2020-01-09 17:29:12.847273+00:00,b'A`\xc4\n',23.34820338655481,16.063,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
8018,2020-01-10 17:29:12.663278+00:00,b'A`\xc4\n',23.292886591652124,18.034,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
8344,2020-01-10 17:02:43.929566+00:00,b'\x18\x02\xc1\xc8',40.246773655436456,48.095,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9579,2020-01-11 17:29:16.454763+00:00,b'A`\xc4\n',11.460039484549007,41.0,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
9942,2020-01-12 17:02:49.514345+00:00,b'\x18\x02\xc1\xc8',39.337437504762654,34.113,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
10246,2020-01-12 17:29:13.463732+00:00,b'A`\xc4\n',22.407985047994707,37.498,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
10820,2020-01-13 13:10:37.342993+00:00,b'H]?\xe1',0.1281576236612289,37.24,Rockport,42.658,-70.6194,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
10941,2020-01-13 13:13:07.424513+00:00,b'H]?\xe1',0.1083406374514045,66.38,Rockport,42.658,-70.6194,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
11017,2020-01-13 17:02:51.686941+00:00,b'\x18\x02\xc1\xc8',40.31375667812696,48.027,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
11289,2020-01-13 13:14:10.610303+00:00,b'H]?\xe1',0.0665624998543157,34.541,Rockport,42.658,-70.6194,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
11403,2020-01-13 13:15:51.022165+00:00,b'H]?\xe1',0.1233573904511682,36.97,Rockport,42.658,-70.6194,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
11975,2020-01-14 17:29:14.164972+00:00,b'A`\xc4\n',23.35656887193364,17.031,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
12252,2020-01-14 17:02:55.131162+00:00,b'\x18\x02\xc1\xc8',40.89533618402036,20.142,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
12906,2020-01-15 17:02:58.482217+00:00,b'\x18\x02\xc1\xc8',40.81319365885394,20.789,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
12936,2020-01-15 13:03:32.794028+00:00,b'\x18\x02\xc1u',22.04295060227152,19.517,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
13255,2020-01-15 17:29:12.637071+00:00,b'A`\xc4\n',23.32465237818269,17.399,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
13357,2020-01-15 13:04:12.146509+00:00,b'\x18\x02\xc1u',22.444519044151697,28.927,Rockport,42.658,-70.6194,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
