Unnamed: 0,TestTime,IP,MeanThroughputMbps,MinRTT,City,Latitude,Longitude,ProviderNumber,ProviderName
140,2020-01-01 13:26:36.435028+00:00,b'\x18[\x04\xd5',11.832234897899818,22.103,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
145,2020-01-01 20:50:29.914208+00:00,b'L\x13\x88~',11.81999220613792,18.116,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
185,2020-01-01 20:55:23.500324+00:00,b'L\x18z\xa1',4.297788989528381,111.049,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
245,2020-01-01 20:54:26.996915+00:00,b'L\x18z\xa1',0.962652121534482,264.929,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
397,2020-01-01 17:23:53.674246+00:00,b'\x18\xda\x9c\x96',5.70601092137106,15.639,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
495,2020-01-01 01:26:36.418232+00:00,b'\x18[\x04\xd5',11.80224599548974,24.024,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
566,2020-01-01 13:22:04.956442+00:00,b'L\x18y?',5.877479178669293,16.386,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
627,2020-01-01 17:24:46.347021+00:00,b'\x18\xda\x9c\x96',4.583632980577162,26.74,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
683,2020-01-01 17:28:41.378403+00:00,b'\x18\xda\x9c\x96',5.8250000169502245,19.73,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
893,2020-01-02 01:13:50.492361+00:00,b'L\x18z\xa1',5.42333046569966,78.486,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1024,2020-01-02 01:26:36.461179+00:00,b'\x18[\x04\xd5',11.824100602347023,17.991,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1055,2020-01-02 01:10:02.427762+00:00,b'L\x18z\xa1',5.906351669552139,20.61,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1063,2020-01-02 13:18:32.300900+00:00,b'L\x18z\xa1',5.595860074102685,18.573,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1105,2020-01-02 01:00:27.277650+00:00,b'L\x18z\xa1',1.6122800719909909,62.853,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1133,2020-01-02 17:27:54.298411+00:00,b'G\xe9k1',10.40436734620405,17.789,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1201,2020-01-02 01:01:24.090386+00:00,b'L\x18z\xa1',0.1351574886682034,177.591,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1258,2020-01-02 13:26:36.400373+00:00,b'\x18[\x04\xd5',11.70541991035994,18.049,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1292,2020-01-02 01:14:43.922837+00:00,b'L\x18z\xa1',4.0406571791510135,24.327,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1296,2020-01-02 13:17:57.267019+00:00,b'L\x18z\xa1',5.636241265175549,17.997,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1320,2020-01-02 01:02:13.204988+00:00,b'L\x18z\xa1',5.87777852767601,16.546,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1718,2020-01-03 01:27:59.771267+00:00,b'\x18\xda\x98\xbb',2.298612697263992,25.972,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1892,2020-01-03 01:14:26.089468+00:00,b'\x18\xda\x98\xbb',9.114395455251149,26.04,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
1926,2020-01-03 01:01:15.515951+00:00,b'\x18\xda\x98\xbb',0.3297502193397477,28.619,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
2061,2020-01-03 01:01:07.506378+00:00,b'\x18\xda\x98\xbb',10.80661791125947,17.98,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
