Index,TestTime,IP,MeanThroughputMbps,MinRTT,City,Latitude,Longitude,ProviderNumber,ProviderName
20004,2020-01-23 20:42:11.035239+00:00,b'\x18\xb7\xb4\xd8',10.67592056764552,29.067,Fiskdale,42.1228,-72.1178,20115.0,CHARTER-NET-HKY-NC - Charter Communications
20608,2020-01-23 20:42:39.626041+00:00,b'\x18\xb7\xb4\xd8',11.23444756164286,25.825,Fiskdale,42.1228,-72.1178,20115.0,CHARTER-NET-HKY-NC - Charter Communications
78268,2020-03-23 19:32:36.173165+00:00,b'DrU\x1d',6.414390627472947,28.217,Fiskdale,42.1228,-72.1178,20115.0,CHARTER-NET-HKY-NC - Charter Communications
78989,2020-03-23 19:32:55.577689+00:00,b'DrU\x1d',8.220814698859089,26.262,Fiskdale,42.1228,-72.1178,20115.0,CHARTER-NET-HKY-NC - Charter Communications
99349,2020-04-04 00:25:54.052735+00:00,b'DrU\xce',7.093387590121337,43.409,Fiskdale,42.1228,-72.1178,20115.0,CHARTER-NET-HKY-NC - Charter Communications
275297,2020-07-23 00:11:02.472484+00:00,b'&\x07\xfb\x90\xacK\xdb\xe3\xc1\x88\x1f\x9c\x1c\x1c\xfd\xe5',1.6805696299078496,46.742,Fiskdale,42.1228,-72.1178,21928.0,"T-MOBILE-AS21928 - T-Mobile USA, Inc."
376545,2020-10-16 16:03:27.021298+00:00,b'\x18\xb7\xb5+',3.530221847848247,43.037,Fiskdale,42.1228,-72.1178,20115.0,CHARTER-NET-HKY-NC - Charter Communications
