Unnamed: 0,TestTime,IP,MeanThroughputMbps,MinRTT,City,Latitude,Longitude,ProviderNumber,ProviderName
16,2020-01-01 01:01:52.740162+00:00,b'G\xaer$',2.9541400783105307,11.608,Wilmington,42.5575,-71.1736,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
179,2020-01-01 01:00:22.867570+00:00,b'G\xaer$',13.782450899453282,9.246,Wilmington,42.5575,-71.1736,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
754,2020-01-02 01:24:24.618710+00:00,b'\xc6\x1c\x80\x9b',0.6416558426274198,96.363,Wilmington,42.5575,-71.1736,20402.0,OSRAM-SYLVANIA - OSRAM SYLVANIA INC.
874,2020-01-02 01:28:09.850092+00:00,b'\xc6\x1c\x80\x9b',0.5970809653504253,94.81,Wilmington,42.5575,-71.1736,20402.0,OSRAM-SYLVANIA - OSRAM SYLVANIA INC.
900,2020-01-02 01:26:02.303249+00:00,b'\xc6\x1c\x80\x9b',0.3505610219184464,69.491,Wilmington,42.5575,-71.1736,20402.0,OSRAM-SYLVANIA - OSRAM SYLVANIA INC.
960,2020-01-02 01:22:40.936770+00:00,b'\xc6\x1c\x80\x9b',0.4493327853779981,68.826,Wilmington,42.5575,-71.1736,20402.0,OSRAM-SYLVANIA - OSRAM SYLVANIA INC.
1001,2020-01-02 01:01:53.869723+00:00,b'd\x00X\xcb',115.14630734229884,18.37,Wilmington,42.5575,-71.1736,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
1021,2020-01-02 01:25:19.488588+00:00,b'\xc6\x1c\x80\x9b',0.4235830300361433,142.927,Wilmington,42.5575,-71.1736,20402.0,OSRAM-SYLVANIA - OSRAM SYLVANIA INC.
1116,2020-01-02 01:27:45.749358+00:00,b'\xc6\x1c\x80\x9b',0.2161887717415164,274.544,Wilmington,42.5575,-71.1736,20402.0,OSRAM-SYLVANIA - OSRAM SYLVANIA INC.
1256,2020-01-02 01:24:53.319955+00:00,b'\xc6\x1c\x80\x9b',0.637810170601304,130.491,Wilmington,42.5575,-71.1736,20402.0,OSRAM-SYLVANIA - OSRAM SYLVANIA INC.
1281,2020-01-02 01:16:54.843376+00:00,b'l1\x86N',397.6667643356645,8.64,Wilmington,42.5575,-71.1736,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
